Player,Age,Team,Pos,GP,G,A,PTS,+/-,PIM,EVG,PPG,SHG,GWG,EV,PP,SH,SOG,SPCT,TOI,ATOI,Awards
Behn Wilson,29,CHI,D,58,6,23,29,-19,166,3,3,0,0,9,14,0,103,5.8,,,
Sylvain Côté,22,HAR,D,67,7,21,28,-8,30,6,0,1,0,13,5,3,142,4.9,,,
Dean Evason,23,HAR,C,77,10,18,28,-29,115,4,6,0,0,13,4,1,126,7.9,,,
Rick Lanz,26,TOR,D,75,6,22,28,-12,65,3,3,0,0,15,7,0,145,4.1,,,
Gary Roberts,21,CGY,LW,74,13,15,28,24,282,13,0,0,1,15,0,0,118,11.0,,,
Charlie Simmer,33,PIT,LW,50,11,17,28,6,24,6,5,0,3,10,7,0,58,19.0,,,
Doug Smith,24,BUF,C,70,9,19,28,-10,117,8,1,0,0,12,6,1,136,6.6,,,
Keith Acton,29,2TM,C,72,11,17,28,-19,95,9,1,1,1,17,0,0,75,14.7,,,
Keith Acton,29,MNS,C,46,8,11,19,-9,74,7,0,1,0,11,0,0,49,16.3,,,
Keith Acton,29,EDM,C,26,3,6,9,-10,21,2,1,0,1,6,0,0,26,11.5,,,
Greg Adams,27,WSH,LW,78,15,12,27,-3,153,12,3,0,0,8,4,0,109,13.8,,,
Jock Callander,26,PIT,RW,41,11,16,27,-13,45,7,4,0,1,9,7,0,59,18.6,,,
Terry Carkner,21,QUE,D,63,3,24,27,-8,159,1,2,0,1,8,16,0,54,5.6,,,
Adam Creighton,22,BUF,C,36,10,17,27,7,87,6,4,0,1,15,2,0,61,16.4,,,
Jeff Jackson,22,QUE,LW,68,9,18,27,5,103,7,0,2,3,17,0,1,98,9.2,,,
Dave Hannan,26,2TM,C,72,13,14,27,10,66,10,0,3,3,14,0,0,96,13.5,,,
Dave Hannan,26,PIT,C,21,4,3,7,-2,23,3,0,1,1,3,0,0,34,11.8,,,
Dave Hannan,26,EDM,C,51,9,11,20,12,43,7,0,2,2,11,0,0,62,14.5,,,
Tommy Albelin,23,QUE,D,60,3,23,26,-7,47,3,0,0,0,10,13,0,98,3.1,,,
Jan Erixon,25,NYR,RW,70,7,19,26,3,33,6,0,1,0,17,0,2,99,7.1,,,Selke-3
Bobby Gould,30,WSH,RW,72,12,14,26,-1,56,12,0,0,2,14,0,0,119,10.1,,,Selke-18
Doug Halward,32,DET,D,70,5,21,26,6,130,2,3,0,1,8,12,1,88,5.7,,,
Marty McSorley,24,EDM,RW,60,9,17,26,23,223,9,0,0,1,17,0,0,66,13.6,,,
Bob Murray,33,CHI,D,62,6,20,26,-7,44,5,1,0,0,7,10,3,97,6.2,,,
Jack O'Callahan,30,NJD,D,50,7,19,26,-3,97,3,4,0,1,6,13,0,90,7.8,,,
Börje Salming,36,TOR,D,66,2,24,26,7,82,1,1,0,0,15,8,1,92,2.2,,,
Brendan Shanahan,19,NJD,RW,65,7,19,26,-20,131,5,2,0,2,14,5,0,72,9.7,,,
Steve Thomas,24,CHI,LW,30,13,13,26,1,40,8,5,0,3,9,4,0,69,18.8,,,
Doug Wickenheiser,26,VAN,C,80,7,19,26,-15,36,5,0,2,2,17,1,1,123,5.7,,,
Bryan Erickson,27,2TM,RW,53,7,19,26,-12,20,5,2,0,0,13,6,0,81,8.6,,,
Bryan Erickson,27,LAK,RW,42,6,15,21,-14,20,4,2,0,0,9,6,0,68,8.8,,,
Bryan Erickson,27,PIT,RW,11,1,4,5,2,0,1,0,0,0,4,0,0,13,7.7,,,
Jeff Beukeboom,22,EDM,D,73,5,20,25,27,201,4,1,0,1,13,6,1,76,6.6,,,
Bob Brooke,27,MNS,RW,77,5,20,25,-6,108,3,1,1,1,11,8,1,127,3.9,,,Selke-24
Doug Brown,23,NJD,RW,70,14,11,25,7,20,9,1,4,2,9,1,1,112,12.5,,,Calder-6
Kjell Dahlin,24,MTL,RW,48,13,12,25,5,6,11,2,0,2,9,3,0,51,25.5,,,
Todd Gill,22,TOR,D,65,8,17,25,-20,131,7,1,0,3,14,3,0,109,7.3,,,
Tim Higgins,29,DET,RW,62,12,13,25,5,94,11,0,1,1,12,1,0,63,19.0,,,
Randy Moller,24,QUE,D,66,3,22,25,-11,169,3,0,0,2,19,3,0,116,2.6,,,
Herb Raglan,20,STL,RW,73,10,15,25,-10,190,10,0,0,2,15,0,0,95,10.5,,,
Lindy Ruff,27,BUF,D,77,2,23,25,-9,179,2,0,0,0,16,5,2,106,1.9,,,
Peter Sundström,26,WSH,LW,76,8,17,25,-2,34,7,0,1,1,17,0,0,89,9.0,,,
Jay Wells,28,LAK,D,58,2,23,25,-3,159,1,1,0,0,12,9,2,76,2.6,,,
Lyndon Byers,23,BOS,RW,53,10,14,24,10,236,10,0,0,2,14,0,0,69,14.5,,,
Dale DeGray,24,TOR,D,56,6,18,24,4,63,5,1,0,1,6,10,2,122,4.9,,,
Patrick Flatley,24,NYI,RW,40,9,15,24,7,28,3,5,1,0,11,4,0,83,10.8,,,
Kevin Lowe,28,EDM,D,70,9,15,24,18,89,6,2,1,2,8,6,1,82,11.0,,,"ASG,ASnhl-5,Norris-5"
Norm Maciver,23,NYR,D,37,9,15,24,10,14,5,4,0,2,7,8,0,65,13.8,,,
Derrick Smith,23,PHI,LW,76,16,8,24,-20,104,16,0,0,1,8,0,0,155,10.3,,,
Mikael Andersson,21,BUF,LW,37,3,20,23,7,10,2,0,1,1,17,1,2,34,8.8,,,
Randy Boyd,26,VAN,D,60,7,16,23,-9,64,5,2,0,1,9,7,0,85,8.2,,,
Garth Butcher,25,VAN,D,80,6,17,23,-14,285,5,1,0,0,8,7,2,77,7.8,,,
Wendel Clark,21,TOR,LW,28,12,11,23,-13,80,8,4,0,1,7,4,0,93,12.9,,,
Kerry Huffman,20,PHI,D,52,6,17,23,-11,34,3,3,0,2,10,7,0,84,7.1,,,
Lanny McDonald,34,CGY,RW,60,10,13,23,2,57,10,0,0,2,12,1,0,79,12.7,,,Clancy-1
Peter Taglianetti,24,WIN,D,70,6,17,23,-13,182,4,2,0,1,6,10,1,92,6.5,,,
Bob Bassen,22,NYI,C,77,6,16,22,8,99,5,1,0,2,15,1,0,65,9.2,,,
Scott Bjugstad,26,MNS,LW,33,10,12,22,2,15,7,3,0,3,8,4,0,72,13.9,,,
Andy Brickley,26,NJD,LW,45,8,14,22,1,14,5,2,1,3,11,2,1,61,13.1,,,
Alain Côté,30,QUE,RW,76,4,18,22,3,26,4,0,0,0,15,1,2,84,4.8,,,
Bob Gainey,34,MTL,LW,78,11,11,22,8,14,11,0,0,1,11,0,0,101,10.9,,,
John LeBlanc,24,VAN,LW,41,12,10,22,-12,18,9,3,0,1,9,1,0,86,14.0,,,
Wayne Presley,22,CHI,RW,42,12,10,22,-13,52,8,4,0,1,6,4,0,89,13.5,,,
Craig Coxe,24,2TM,C,71,7,15,22,2,218,6,1,0,1,14,1,0,48,14.6,,,
Craig Coxe,24,VAN,C,64,5,12,17,-1,186,4,1,0,1,11,1,0,43,11.6,,,
Craig Coxe,24,CGY,C,7,2,3,5,3,32,2,0,0,0,3,0,0,5,40.0,,,
Craig Laughlin,30,2TM,RW,59,9,13,22,-16,32,4,5,0,1,8,5,0,74,12.2,,,
Craig Laughlin,30,WSH,RW,40,5,5,10,-8,26,2,3,0,1,3,2,0,45,11.1,,,
Craig Laughlin,30,LAK,RW,19,4,8,12,-8,6,2,2,0,0,5,3,0,29,13.8,,,
Stew Gavin,27,HAR,RW,56,11,10,21,-17,59,6,2,3,1,7,2,1,125,8.8,,,
Jim Korn,30,NJD,LW,52,8,13,21,-22,140,5,3,0,0,9,4,0,49,16.3,,,
Steve Ludzik,26,CHI,C,73,6,15,21,-14,40,5,1,0,1,13,2,0,55,10.9,,,
Sergio Momesso,22,MTL,LW,53,7,14,21,9,101,6,1,0,0,14,0,0,72,9.7,,,
Robert Nordmark,25,STL,D,67,3,18,21,-6,60,1,2,0,0,6,12,0,78,3.8,,,
Mike Ramsey,27,BUF,D,63,5,16,21,6,77,4,1,0,0,8,8,0,94,5.3,,,
Ville Sirén,23,PIT,D,58,1,20,21,14,62,1,0,0,0,11,9,0,53,1.9,,,
Phil Sykes,28,LAK,LW,40,9,12,21,5,82,5,3,1,0,11,0,1,61,14.8,,,
Steve Tambellini,29,VAN,LW,41,11,10,21,-17,8,7,3,1,1,5,5,0,91,12.1,,,
Mike Eagles,24,QUE,LW,76,10,10,20,-18,74,7,1,2,2,10,0,0,89,11.2,,,
Dale Henry,23,NYI,LW,48,5,15,20,8,115,5,0,0,0,12,3,0,53,9.4,,,
Everett Sanipass,19,CHI,LW,57,8,12,20,-9,126,8,0,0,0,8,4,0,55,14.5,,,
David Saunders,21,VAN,LW,56,7,13,20,-15,10,6,1,0,3,6,6,1,100,7.0,,,
Greg Terrion,27,TOR,LW,59,4,16,20,-6,65,3,1,0,1,13,0,3,57,7.0,,,
Chris Kontos,24,2TM,C,42,3,17,20,-2,14,2,1,0,0,11,6,0,36,8.3,,,
Chris Kontos,24,PIT,C,36,1,7,8,-3,12,1,0,0,0,7,0,0,17,5.9,,,
Chris Kontos,24,LAK,C,6,2,10,12,1,2,1,1,0,0,4,6,0,19,10.5,,,
Chris Nilan,29,2TM,RW,72,10,10,20,-2,305,10,0,0,1,10,0,0,88,11.4,,,
Chris Nilan,29,MTL,RW,50,7,5,12,-2,209,7,0,0,1,5,0,0,68,10.3,,,
Chris Nilan,29,NYR,RW,22,3,5,8,0,96,3,0,0,0,5,0,0,20,15.0,,,
Perry Berezan,23,CGY,C,29,7,12,19,11,66,5,0,2,1,11,0,1,69,10.1,,,
Tim Bothwell,32,STL,D,78,6,13,19,6,76,6,0,0,1,13,0,0,88,6.8,,,
Yvon Corriveau,20,WSH,LW,44,10,9,19,17,84,10,0,0,1,9,0,0,52,19.2,,,
Gerald Diduck,22,NYI,D,68,7,12,19,22,113,3,4,0,1,8,4,0,128,5.5,,,
Dave Gagner,23,MNS,RW,51,8,11,19,-14,55,6,0,2,0,8,3,0,87,9.2,,,
Brian Glynn,20,CGY,D,67,5,14,19,-2,87,1,4,0,1,7,6,1,84,6.0,,,
Gilles Hamel,27,WIN,LW,63,8,11,19,-16,35,7,1,0,0,10,1,0,106,7.5,,,
Craig Hartsburg,28,MNS,D,27,3,16,19,-2,29,1,2,0,1,4,11,1,83,3.6,,,
Dave McLlwain,21,PIT,C,66,11,8,19,-1,40,10,1,0,0,8,0,0,65,16.9,,,
Jay Miller,27,BOS,LW,78,7,12,19,-5,304,7,0,0,1,12,0,0,44,15.9,,,
Craig Muni,25,EDM,D,72,4,15,19,32,77,3,0,1,0,13,0,2,56,7.1,,,
Joe Murphy,20,DET,RW,50,10,9,19,-4,37,9,1,0,2,6,3,0,82,12.2,,,
Gary Nylund,24,CHI,D,76,4,15,19,-9,208,4,0,0,0,13,0,2,92,4.3,,,
Mike O'Connell,32,DET,D,48,6,13,19,24,38,6,0,0,0,8,3,2,68,8.8,,,
Perry Turnbull,28,STL,LW,51,10,9,19,8,82,10,0,0,2,9,0,0,62,16.1,,,
Paul Cyr,24,2TM,LW,60,5,14,19,-7,79,2,1,2,1,12,2,0,92,5.4,,,
Paul Cyr,24,BUF,LW,20,1,1,2,-2,38,0,0,1,1,1,0,0,20,5.0,,,
Paul Cyr,24,NYR,LW,40,4,13,17,-5,41,2,1,1,0,11,2,0,72,5.6,,,
Bob Bourne,33,LAK,C,72,7,11,18,-31,28,6,1,0,1,6,3,2,75,9.3,,,
Troy Loney,24,PIT,RW,65,5,13,18,-3,151,4,1,0,0,13,0,0,87,5.7,,,
Mark Napier,31,BUF,RW,47,10,8,18,-3,8,9,0,1,2,8,0,0,81,12.3,,,
Colin Patterson,27,CGY,LW,39,7,11,18,7,28,7,0,0,0,11,0,0,37,18.9,,,
Gord Dineen,25,2TM,D,70,5,13,18,4,83,4,1,0,0,11,2,0,56,8.9,,,
Gord Dineen,25,NYI,D,57,4,12,16,9,62,3,1,0,0,10,2,0,50,8.0,,,
Gord Dineen,25,MNS,D,13,1,1,2,-5,21,1,0,0,0,1,0,0,6,16.7,,,
Mike Donnelly,24,2TM,LW,57,8,10,18,-6,52,8,0,0,0,8,2,0,99,8.1,,,
Mike Donnelly,24,NYR,LW,17,2,2,4,-5,8,2,0,0,0,2,0,0,30,6.7,,,
Mike Donnelly,24,BUF,LW,40,6,8,14,-1,44,6,0,0,0,6,2,0,69,8.7,,,
Dana Murzyn,21,2TM,D,74,7,11,18,1,139,6,1,0,1,11,0,0,107,6.5,,,
Dana Murzyn,21,HAR,D,33,1,6,7,-8,45,0,1,0,0,6,0,0,49,2.0,,,
Dana Murzyn,21,CGY,D,41,6,5,11,9,94,6,0,0,1,5,0,0,58,10.3,,,
Gordie Roberts,30,3TM,D,70,3,15,18,-10,143,3,0,0,0,14,1,0,52,5.8,,,
Gordie Roberts,30,MNS,D,48,1,10,11,-17,103,1,0,0,0,9,1,0,33,3.0,,,
Gordie Roberts,30,PHI,D,11,1,2,3,7,15,1,0,0,0,2,0,0,9,11.1,,,
Gordie Roberts,30,STL,D,11,1,3,4,0,25,1,0,0,0,3,0,0,10,10.0,,,
Lindsay Carson,27,2TM,LW,63,7,11,18,-4,67,5,1,1,1,9,2,0,73,9.6,,,
Lindsay Carson,27,PHI,C,36,2,7,9,-4,37,2,0,0,0,5,2,0,34,5.9,,,
Lindsay Carson,27,HAR,LW,27,5,4,9,0,30,3,1,1,1,4,0,0,39,12.8,,,
Mel Bridgman,32,DET,LW,57,6,11,17,4,42,6,0,0,1,11,0,0,40,15.0,,,
Dave Brown,25,PHI,RW,47,12,5,17,10,114,12,0,0,4,5,0,0,41,29.3,,,
Dan Daoust,27,TOR,C,67,9,8,17,-7,57,9,0,0,1,8,0,0,57,15.8,,,
Paul Gillis,24,QUE,C,80,7,10,17,-29,164,6,1,0,0,7,2,1,82,8.5,,,
Hannu Järvenpää,24,WIN,RW,41,6,11,17,0,34,5,1,0,0,10,1,0,52,11.5,,,
Steve Konroyd,26,NYI,D,62,2,15,17,16,99,1,1,0,0,8,6,1,105,1.9,,,
Normand Lacombe,23,EDM,RW,53,8,9,17,-3,36,7,1,0,2,9,0,0,44,18.2,,,
Ken Leiter,26,NYI,D,51,4,13,17,18,24,3,1,0,1,10,3,0,104,3.8,,,
František Musil,23,MNS,D,80,9,8,17,-2,213,7,1,1,0,8,0,0,78,11.5,,,
Bill O'Dwyer,28,BOS,C,77,7,10,17,-3,83,6,1,0,1,8,0,2,98,7.1,,,
Ken Priestlay,20,BUF,C,33,5,12,17,-4,35,3,1,1,0,8,4,0,63,7.9,,,
Terry Ruskowski,33,MNS,LW,47,5,12,17,-15,76,3,2,0,0,9,1,2,33,15.2,,,
Dan Vincelette,20,CHI,LW,69,6,11,17,-15,109,4,2,0,0,8,3,0,67,9.0,,,
Rick Zombo,24,DET,D,62,3,14,17,24,96,3,0,0,2,12,0,2,48,6.3,,,ASnhl-16
Phil Bourque,25,PIT,D,21,4,12,16,3,20,2,2,0,1,4,8,0,56,7.1,,,
Ken Hammond,24,LAK,D,46,7,9,16,-1,69,6,1,0,1,5,4,0,52,13.5,,,
Craig Janney,20,BOS,C,15,7,9,16,6,0,6,1,0,1,5,4,0,29,24.1,,,
Rod Langway,30,WSH,D,63,3,13,16,1,28,3,0,0,1,11,1,1,49,6.1,,,ASnhl-17
Kevin McClelland,25,EDM,RW,74,10,6,16,1,281,10,0,0,0,6,0,0,61,16.4,,,
Basil McRae,27,MNS,LW,80,5,11,16,-28,382,5,0,0,0,11,0,0,107,4.7,,,
Robert Picard,30,QUE,D,65,3,13,16,-1,103,2,0,1,1,11,2,0,110,2.7,,,
Duane Sutter,27,CHI,RW,37,7,9,16,2,70,4,3,0,0,8,1,0,74,9.5,,,
Paul Cavallini,22,2TM,D,72,6,10,16,7,152,5,1,0,1,10,0,0,71,8.5,,,
Paul Cavallini,22,WSH,D,24,2,3,5,0,66,2,0,0,1,3,0,0,18,11.1,,,
Paul Cavallini,22,STL,D,48,4,7,11,7,86,3,1,0,0,7,0,0,53,7.5,,,
Ron Duguay,30,2TM,C,63,6,10,16,-14,40,4,0,2,1,8,2,0,80,7.5,,,
Ron Duguay,30,NYR,RW,48,4,4,8,-9,23,2,0,2,0,3,1,0,59,6.8,,,
Ron Duguay,30,LAK,C,15,2,6,8,-5,17,2,0,0,1,5,1,0,21,9.5,,,
Marc Habscheid,24,MNS,C,16,4,11,15,-4,6,1,3,0,0,9,1,1,44,9.1,,,
Richard Kromm,23,NYI,LW,71,5,10,15,2,20,4,0,1,1,9,0,1,84,6.0,,,
Ric Nattress,25,CGY,D,63,2,13,15,14,37,2,0,0,0,13,0,0,48,4.2,,,
Fredrik Olausson,21,WIN,D,38,5,10,15,3,18,3,2,0,2,5,5,0,65,7.7,,,
Jim Nill,29,2TM,RW,60,3,12,15,-5,99,3,0,0,0,12,0,0,38,7.9,,,
Jim Nill,29,WIN,RW,24,0,1,1,-7,44,0,0,0,0,1,0,0,13,0.0,,,
Jim Nill,29,DET,RW,36,3,11,14,2,55,3,0,0,0,11,0,0,25,12.0,,,
Sean McKenna,25,2TM,RW,70,8,7,15,-25,24,8,0,0,1,7,0,0,80,10.0,,,
Sean McKenna,25,LAK,RW,30,3,2,5,-14,12,3,0,0,0,2,0,0,34,8.8,,,
Sean McKenna,25,TOR,RW,40,5,5,10,-11,12,5,0,0,1,5,0,0,46,10.9,,,
Paul Lawless,23,3TM,LW,49,4,11,15,-11,16,4,0,0,1,10,1,0,96,4.2,,,
Paul Lawless,23,HAR,LW,28,4,5,9,-2,16,4,0,0,1,4,1,0,71,5.6,,,
Paul Lawless,23,PHI,LW,8,0,5,5,0,0,0,0,0,0,5,0,0,10,0.0,,,
Paul Lawless,23,VAN,LW,13,0,1,1,-9,0,0,0,0,0,1,0,0,15,0.0,,,
Grant Ledyard,26,2TM,D,44,5,10,15,-11,66,3,2,0,1,5,5,0,81,6.2,,,
Grant Ledyard,26,LAK,D,23,1,7,8,-7,52,0,1,0,0,3,4,0,40,2.5,,,
Grant Ledyard,26,WSH,D,21,4,3,7,-4,14,3,1,0,1,2,1,0,41,9.8,,,
Marc Fortier,21,QUE,C,27,4,10,14,-17,12,1,3,0,1,6,4,0,40,10.0,,,
Dan Frawley,25,PIT,RW,47,6,8,14,0,152,3,1,2,1,8,0,0,66,9.1,,,
Jari Grönstrand,25,NYR,D,62,3,11,14,8,63,2,1,0,0,9,2,0,65,4.6,,,
Joe Kocur,23,DET,RW,63,7,7,14,-11,263,7,0,0,1,6,1,0,41,17.1,,,
Brian Leetch,19,NYR,D,17,2,12,14,5,0,1,1,0,1,5,7,0,40,5.0,,,
Craig Ludwig,26,MTL,D,74,4,10,14,17,69,4,0,0,0,9,0,1,82,4.9,,,
Mike Millar,22,HAR,RW,28,7,7,14,-5,6,3,4,0,2,3,4,0,58,12.1,,,
Ron Wilson,32,MNS,D,24,2,12,14,-4,16,1,1,0,0,5,7,0,40,5.0,,,
Bruce Cassidy,22,CHI,D,21,3,10,13,-3,6,1,2,0,0,5,5,0,46,6.5,,,
Curt Giles,29,2TM,D,72,1,12,13,-33,76,1,0,0,0,7,5,0,72,1.4,,,
Curt Giles,29,NYR,D,13,0,0,0,-5,10,0,0,0,0,0,0,0,12,0.0,,,
Curt Giles,29,MNS,D,59,1,12,13,-28,66,1,0,0,0,7,5,0,60,1.7,,,
Rick Green,31,MTL,D,59,2,11,13,21,33,1,1,0,0,10,1,0,44,4.5,,,
Randy Hillier,27,PIT,D,55,1,12,13,-6,144,1,0,0,0,8,3,1,44,2.3,,,
Tim Hunter,27,CGY,RW,68,8,5,13,-8,337,8,0,0,0,5,0,0,60,13.3,,,
Jim Johnson,25,PIT,D,55,1,12,13,-4,87,1,0,0,0,9,2,1,44,2.3,,,
Tom Laidlaw,29,LAK,D,57,1,12,13,3,47,1,0,0,0,9,2,1,30,3.3,,,
Nevin Markwart,23,BOS,LW,25,1,12,13,4,85,1,0,0,0,11,0,1,24,4.2,,,
Normand Rochefort,27,QUE,D,46,3,10,13,-2,49,2,0,1,0,4,5,1,70,4.3,,,
Cliff Ronning,22,STL,C,26,5,8,13,6,12,4,1,0,1,5,3,0,38,13.2,,,
Steve Rooney,25,WIN,LW,56,7,6,13,2,217,7,0,0,0,6,0,0,62,11.3,,,
Ron Wilson,31,WIN,C,69,5,8,13,-1,28,3,0,2,0,7,0,1,80,6.3,,,
Neil Sheehy,27,2TM,D,62,3,10,13,13,189,3,0,0,0,9,1,0,40,7.5,,,
Neil Sheehy,27,CGY,D,36,2,6,8,16,73,2,0,0,0,6,0,0,27,7.4,,,
Neil Sheehy,27,HAR,D,26,1,4,5,-3,116,1,0,0,0,3,1,0,13,7.7,,,
Rod Buskas,27,PIT,D,76,4,8,12,6,206,4,0,0,1,7,1,0,53,7.5,,,
Ken Daneyko,23,NJD,D,80,5,7,12,-3,239,4,1,0,0,6,0,1,82,6.1,,,
Doug Evans,24,STL,LW,41,5,7,12,-7,49,5,0,0,1,7,0,0,32,15.6,,,
Lou Franceschetti,29,WSH,RW,59,4,8,12,2,113,3,1,0,1,8,0,0,53,7.5,,,
Bob Joyce,21,BOS,LW,15,7,5,12,4,10,5,2,0,0,3,2,0,30,23.3,,,
Dean Kennedy,25,LAK,D,58,1,11,12,-22,158,1,0,0,0,11,0,0,40,2.5,,,
Pierre Larouche,32,NYR,C,10,3,9,12,-3,13,1,2,0,0,5,4,0,30,10.0,,,
Brad Marsh,29,PHI,D,70,3,9,12,-13,57,2,0,1,1,7,1,1,57,5.3,,,
Bob Rouse,23,MNS,D,74,0,12,12,-30,168,0,0,0,0,11,0,1,62,0.0,,,
Randy Velischek,25,NJD,D,51,3,9,12,-13,66,2,0,1,0,8,1,0,39,7.7,,,
Curt Fraser,30,2TM,LW,37,5,7,12,-20,77,4,1,0,1,6,1,0,72,6.9,,,
Curt Fraser,30,CHI,LW,27,4,6,10,-13,57,3,1,0,1,5,1,0,51,7.8,,,
Curt Fraser,30,MNS,LW,10,1,1,2,-7,20,1,0,0,0,1,0,0,21,4.8,,,
Steve Chiasson,20,DET,D,29,2,9,11,15,57,2,0,0,0,6,2,1,45,4.4,,,
Steve Gotaas,20,PIT,C,36,5,6,11,-11,45,5,0,0,1,6,0,0,27,18.5,,,
Ian Kidd,23,VAN,D,19,4,7,11,-3,25,1,3,0,0,5,2,0,22,18.2,,,
Uwe Krupp,22,BUF,D,75,2,9,11,-1,151,2,0,0,0,6,2,1,84,2.4,,,
Mike Lalor,24,MTL,D,66,1,10,11,4,113,1,0,0,0,10,0,0,41,2.4,,,
Dennis Maruk,32,MNS,C,22,7,4,11,1,15,5,2,0,0,2,2,0,45,15.6,,,
Bob McGill,25,CHI,D,67,4,7,11,-19,131,4,0,0,1,6,0,1,56,7.1,,,
Wally Schreiber,25,MNS,RW,16,6,5,11,-4,2,3,1,2,1,4,1,0,29,20.7,,,
Mike Stapleton,21,CHI,C,53,2,9,11,-10,59,2,0,0,1,7,2,0,50,4.0,,,
Gilles Thibaudeau,24,MTL,C,17,5,6,11,6,0,3,2,0,1,5,1,0,25,20.0,,,
Zarley Zalapski,19,PIT,D,15,3,8,11,10,7,3,0,0,0,3,4,1,31,9.7,,,
Perry Anderson,26,NJD,LW,60,4,6,10,-8,222,3,1,0,0,6,0,0,40,10.0,,,
Steve Bozek,27,2TM,LW,33,3,7,10,-5,14,2,0,1,0,7,0,0,43,7.0,,,
Steve Bozek,27,CGY,LW,26,3,7,10,-3,12,2,0,1,0,7,0,0,37,8.1,,,
Steve Bozek,27,STL,LW,7,0,0,0,-2,2,0,0,0,0,0,0,0,6,0.0,,,
David Bruce,23,VAN,RW,28,7,3,10,-6,57,6,1,0,0,2,1,0,46,15.2,,,
Brad Dalgarno,20,NYI,RW,38,2,8,10,4,58,2,0,0,1,7,1,0,39,5.1,,,
Gilbert Delorme,25,DET,D,55,2,8,10,9,81,2,0,0,0,7,0,1,46,4.3,,,
Steven Finn,21,QUE,D,75,3,7,10,-4,198,2,1,0,0,6,1,0,70,4.3,,,
Dan Hodgson,22,VAN,C,8,3,7,10,1,2,2,1,0,1,3,4,0,7,42.9,,,
Kevin Maguire,25,BUF,RW,46,4,6,10,-1,162,4,0,0,0,6,0,0,25,16.0,,,
Lyle Phair,26,LAK,LW,28,4,6,10,-5,8,4,0,0,0,3,2,1,35,11.4,,,
Luke Richardson,18,TOR,D,78,4,6,10,-25,90,4,0,0,0,6,0,0,49,8.2,,,
Torrie Robertson,26,HAR,LW,63,2,8,10,0,293,2,0,0,1,8,0,0,46,4.3,,,
Emanuel Viveiros,22,MNS,D,24,1,9,10,-5,6,1,0,0,0,4,5,0,35,2.9,,,
Trent Yawney,22,CHI,D,15,2,8,10,1,15,0,2,0,0,2,6,0,26,7.7,,,
Mark Kumpel,26,2TM,RW,45,4,6,10,4,23,4,0,0,0,6,0,0,42,9.5,,,
Mark Kumpel,26,DET,RW,13,0,2,2,0,4,0,0,0,0,2,0,0,6,0.0,,,
Mark Kumpel,26,WIN,RW,32,4,4,8,4,19,4,0,0,0,4,0,0,36,11.1,,,
Keith Brown,27,CHI,D,24,3,6,9,5,45,3,0,0,1,4,2,0,39,7.7,,,
Glen Cochrane,30,CHI,D,73,1,8,9,-7,204,1,0,0,0,8,0,0,21,4.8,,,
Chris Dahlquist,25,PIT,D,44,3,6,9,3,69,3,0,0,0,5,1,0,35,8.6,,,
Michael Dark,24,STL,RW,30,3,6,9,6,12,3,0,0,1,6,0,0,27,11.1,,,
Bob Errey,23,PIT,LW,17,3,6,9,6,18,3,0,0,0,5,0,1,18,16.7,,,
Ron Flockhart,27,STL,LW,21,5,4,9,5,4,5,0,0,1,4,0,0,27,18.5,,,
Scot Kleinendorst,28,HAR,D,44,3,6,9,-5,86,3,0,0,0,6,0,0,44,6.8,,,
Brent Peterson,29,HAR,C,52,2,7,9,-9,40,2,0,0,0,7,0,0,33,6.1,,,
Joel Quenneville,29,HAR,D,77,1,8,9,-13,44,1,0,0,0,8,0,0,42,2.4,,,
Daryl Stanley,25,VAN,D,57,2,7,9,-12,151,2,0,0,0,7,0,0,27,7.4,,,
Rik Wilson,25,CHI,D,14,4,5,9,4,6,4,0,0,1,2,3,0,27,14.8,,,
Brian Bradley,23,VAN,C,11,3,5,8,-3,6,3,0,0,0,1,4,0,26,11.5,,,
Shawn Chambers,21,MNS,D,19,1,7,8,-6,21,0,1,0,0,5,2,0,28,3.6,,,
Brian Dobbin,21,PHI,RW,21,3,5,8,-1,6,3,0,0,1,3,2,0,15,20.0,,,
Grant Fuhr,25,EDM,G,75,0,8,8,,16,0,0,0,0,,,,0,,4301:10,,"ASG,ASnhl-1,Hart-2,Vezina-1"
Paul Guay,24,LAK,RW,33,4,4,8,-7,40,4,0,0,0,4,0,0,42,9.5,,,
Mark Kachowski,22,PIT,LW,38,5,3,8,1,126,5,0,0,1,3,0,0,21,23.8,,,
John Kordic,22,MTL,RW,60,2,6,8,0,159,2,0,0,0,6,0,0,17,11.8,,,
Randy Ladouceur,27,HAR,D,67,1,7,8,7,91,1,0,0,1,5,2,0,37,2.7,,,
Wilf Paiement,32,PIT,RW,23,2,6,8,-4,39,2,0,0,0,6,0,0,25,8.0,,,
Perry Ganchar,24,2TM,RW,31,3,5,8,-1,36,3,0,0,0,5,0,0,35,8.6,,,
Perry Ganchar,24,MTL,RW,1,1,0,1,-1,0,1,0,0,0,0,0,0,1,100.0,,,
Perry Ganchar,24,PIT,RW,30,2,5,7,0,36,2,0,0,0,5,0,0,34,5.9,,,
Chris Joseph,18,2TM,D,24,0,8,8,-1,18,0,0,0,0,3,5,0,14,0.0,,,
Chris Joseph,18,PIT,D,17,0,4,4,2,12,0,0,0,0,2,2,0,13,0.0,,,
