Player,Age,Team,Pos,GP,G,A,PTS,+/-,PIM,EVG,PPG,SHG,GWG,EV,PP,SH,SOG,SPCT,TOI,ATOI,Awards
Peter Schaefer,23,VAN,LW,82,16,20,36,4,22,9,3,4,2,13,6,1,163,9.8,1336:47,16:18,
Scott Thornton,30,SJS,LW,73,19,17,36,4,114,15,4,0,1,12,5,0,159,11.9,1014:54,13:54,
Rick Tocchet,36,PHI,RW,60,14,22,36,10,83,9,5,0,2,18,4,0,76,18.4,920:00,15:20,
Steve Reinprecht,24,2TM,C,80,15,21,36,10,14,10,3,2,3,17,1,3,100,15.0,1056:13,13:12,Calder-10
Steve Reinprecht,24,LAK,C,59,12,17,29,11,12,7,3,2,3,14,1,2,72,16.7,746:32,12:39,
Steve Reinprecht,24,COL,C,21,3,4,7,-1,2,3,0,0,0,3,0,1,28,10.7,309:41,14:45,
Daniel Cleary,22,EDM,RW,81,14,21,35,5,37,12,2,0,2,14,7,0,107,13.1,1050:56,12:58,
Mike Leclerc,24,MDA,LW,54,15,20,35,-1,26,12,3,0,3,12,8,0,130,11.5,949:57,17:36,
Dave Lowry,35,CGY,LW,79,18,17,35,-2,47,13,5,0,5,13,4,0,108,16.7,1259:25,15:57,
Scott Niedermayer,27,NJD,D,57,6,29,35,14,22,5,1,0,5,19,10,0,87,6.9,1329:18,23:19,"ASG,ASnhl-16"
Phil Housley,36,CGY,D,69,4,30,34,-15,24,4,0,0,0,15,15,0,115,3.5,1253:01,18:10,
Valeri Kamensky,34,NYR,LW,65,14,20,34,-18,36,8,6,0,1,15,5,0,129,10.9,995:06,15:19,
Daniel Sedin,20,VAN,C,75,20,14,34,-3,24,10,10,0,3,10,4,0,127,15.7,974:37,12:60,Calder-8
Ľubomír Sekeráš,32,MIN,D,80,11,23,34,-8,52,7,4,0,2,14,8,1,102,10.8,1697:08,21:13,
Gary Suter,36,SJS,D,68,10,24,34,8,84,6,4,0,1,8,16,0,157,6.4,1459:03,21:27,
Steve Thomas,37,TOR,RW,57,8,26,34,0,46,7,1,0,1,19,7,0,140,5.7,914:18,16:02,
Vitali Yachmenev,26,NSH,LW,78,15,19,34,-5,10,10,4,1,4,13,6,0,123,12.2,1393:05,17:52,
Ray Whitney,28,2TM,LW,46,10,24,34,-17,30,5,5,0,0,14,10,0,120,8.3,821:16,17:51,
Ray Whitney,28,FLA,LW,43,10,21,31,-16,28,5,5,0,0,14,7,0,117,8.5,760:26,17:41,
Ray Whitney,28,CBJ,LW,3,0,3,3,-1,2,0,0,0,0,0,3,0,3,0.0,60:50,20:17,
Jiří Šlégr,29,2TM,D,75,8,26,34,-10,96,5,2,1,1,14,12,0,145,5.5,1451:30,19:21,
Jiří Šlégr,29,PIT,D,42,5,10,15,-9,60,4,0,1,1,7,3,0,67,7.5,739:42,17:37,
Jiří Šlégr,29,ATL,D,33,3,16,19,-1,36,1,2,0,0,7,9,0,78,3.8,711:48,21:34,
Dave Andreychuk,37,BUF,LW,74,20,13,33,0,32,12,8,0,4,6,7,0,119,16.8,887:28,11:60,
Magnus Arvedson,29,OTT,LW,51,17,16,33,23,24,14,1,2,4,16,0,0,79,21.5,816:38,16:01,Selke-16
Joé Juneau,33,PHX,LW,69,10,23,33,-2,28,5,5,0,3,13,10,0,100,10.0,1201:48,17:25,
Trent Klatt,30,VAN,RW,77,13,20,33,8,31,10,3,0,1,13,6,1,140,9.3,1043:58,13:33,
Karel Rachůnek,21,OTT,D,71,3,30,33,17,60,0,3,0,0,15,14,1,77,3.9,1483:27,20:54,Calder-13
Curtis Brown,24,BUF,C,70,10,22,32,15,34,7,2,1,0,19,2,1,105,9.5,1159:45,16:34,Selke-13
Brad Isbister,23,NYI,LW,51,18,14,32,-19,59,10,7,1,4,10,4,0,129,14.0,990:53,19:26,
Greg Johnson,29,NSH,C,82,15,17,32,-6,46,14,1,0,4,16,0,1,97,15.5,1461:21,17:49,
Claude Lapointe,32,NYI,LW,80,9,23,32,-2,56,7,1,1,1,16,4,3,94,9.6,1493:55,18:40,
Stéphane Matteau,31,SJS,LW,80,13,19,32,5,32,12,1,0,3,18,1,0,81,16.0,873:15,10:55,
Rob Niedermayer,26,FLA,C,67,12,20,32,-12,50,8,3,1,0,14,5,1,115,10.4,1373:11,20:30,Selke-34
Shjon Podein,32,COL,RW,82,15,17,32,7,68,15,0,0,3,17,0,0,137,10.9,1163:59,14:12,Clancy-1
Tom Poti,23,EDM,D,81,12,20,32,-4,60,6,6,0,3,7,12,1,161,7.5,1841:59,22:44,
Marco Sturm,22,SJS,LW,81,14,18,32,9,28,9,2,3,5,16,2,0,153,9.2,1303:30,16:06,
David Výborný,26,CBJ,RW,79,13,19,32,-9,22,8,5,0,1,12,7,0,125,10.4,1218:31,15:25,Calder-13
Tyler Wright,27,CBJ,C,76,16,16,32,-9,140,11,4,1,2,12,4,0,141,11.3,1343:44,17:41,
Adam Deadmarsh,25,2TM,RW,57,17,15,32,1,63,10,7,0,2,8,7,0,126,13.5,1025:42,17:60,
Adam Deadmarsh,25,COL,RW,39,13,13,26,-2,59,6,7,0,2,7,6,0,86,15.1,687:29,17:38,
Adam Deadmarsh,25,LAK,RW,18,4,2,6,3,4,4,0,0,0,1,1,0,40,10.0,338:13,18:47,
Craig Conroy,29,2TM,C,83,14,18,32,2,60,10,0,4,2,15,3,0,133,10.5,1221:07,14:43,Selke-26
Craig Conroy,29,STL,C,69,11,14,25,2,46,8,0,3,2,13,1,0,101,10.9,967:12,14:01,
Craig Conroy,29,CGY,C,14,3,4,7,0,14,2,0,1,0,2,2,0,32,9.4,253:55,18:08,
Chad Kilger,24,2TM,C,77,14,18,32,-8,51,11,2,1,1,16,2,0,103,13.6,1054:11,13:41,
Chad Kilger,24,EDM,C,34,5,2,7,-7,17,4,1,0,0,2,0,0,28,17.9,282:03,8:18,
Chad Kilger,24,MTL,C,43,9,16,25,-1,34,7,1,1,1,14,2,0,75,12.0,772:08,17:57,
Michal Handzuš,23,2TM,C,46,14,18,32,16,33,8,3,3,2,11,6,1,72,19.4,802:16,17:26,Selke-34
Michal Handzuš,23,STL,C,36,10,14,24,11,12,5,3,2,2,9,4,1,58,17.2,647:52,17:60,
Michal Handzuš,23,PHX,C,10,4,4,8,5,21,3,0,1,0,2,2,0,14,28.6,154:24,15:26,
Kevin Stevens,35,2TM,LW,55,10,22,32,-6,73,8,2,0,0,18,4,0,107,9.3,876:43,15:56,
Kevin Stevens,35,PHI,LW,23,2,7,9,-2,18,2,0,0,0,7,0,0,31,6.5,292:37,12:43,
Kevin Stevens,35,PIT,LW,32,8,15,23,-4,55,6,2,0,0,11,4,0,76,10.5,584:06,18:15,
Andreas Dackell,28,OTT,RW,81,13,18,31,7,24,12,1,0,3,17,0,1,72,18.1,1136:21,14:02,
Teppo Numminen,32,PHX,D,72,5,26,31,9,36,4,1,0,2,5,21,0,109,4.6,1761:50,24:28,"ASG,ASnhl-18"
Erik Rasmussen,23,BUF,LW,82,12,19,31,0,51,11,1,0,3,18,1,0,95,12.6,1129:56,13:47,
Patrik Štefan,20,ATL,C,66,10,21,31,-3,22,10,0,0,1,13,6,2,93,10.8,932:06,14:07,
Scott Stevens,36,NJD,D,81,9,22,31,40,71,6,3,0,2,14,7,1,171,5.3,1975:59,24:24,"ASG,ASnhl-4,Hart-15,Norris-3"
Václav Varaďa,24,BUF,RW,75,10,21,31,-2,81,8,2,0,2,19,2,0,112,8.9,1196:16,15:57,
Landon Wilson,25,PHX,RW,70,18,13,31,3,92,16,2,0,3,9,4,0,123,14.6,799:51,11:26,
Mike York,23,NYR,C,79,14,17,31,1,20,9,3,2,4,13,2,2,171,8.2,1402:47,17:45,
Eric Weinrich,34,2TM,D,82,7,24,31,-9,44,4,3,0,2,15,9,0,109,6.4,2036:24,24:50,
Eric Weinrich,34,MTL,D,60,6,19,25,-1,34,4,2,0,1,12,7,0,81,7.4,1467:23,24:27,
Eric Weinrich,34,BOS,D,22,1,5,6,-8,10,0,1,0,1,3,2,0,28,3.6,569:01,25:52,
Sergei Zholtok,28,2TM,C,69,5,26,31,-7,30,4,1,0,0,15,11,0,139,3.6,978:35,14:11,
Sergei Zholtok,28,MTL,C,32,1,10,11,-15,8,1,0,0,0,4,6,0,78,1.3,500:25,15:38,
Sergei Zholtok,28,EDM,C,37,4,16,20,8,22,3,1,0,0,11,5,0,61,6.6,478:10,12:55,
Serge Aubin,25,CBJ,C,81,13,17,30,-20,107,13,0,0,2,16,0,1,110,11.8,1323:33,16:20,
Harold Druken,22,VAN,C,55,15,15,30,2,14,9,6,0,3,12,3,0,82,18.3,659:30,11:59,
Filip Kuba,24,MIN,D,75,9,21,30,-6,28,5,4,0,4,10,10,1,141,6.4,1819:33,24:16,
Pavel Kubina,23,TBL,D,70,11,19,30,-14,103,4,6,1,1,12,6,1,128,8.6,1687:15,24:06,
Jamie Langenbrunner,25,DAL,RW,53,12,18,30,4,57,7,3,2,4,11,6,1,104,11.5,874:10,16:30,
Sergei Nemchinov,37,NJD,C,65,8,22,30,11,16,7,1,0,2,20,1,1,70,11.4,859:25,13:13,
Mark Parrish,23,NYI,RW,70,17,13,30,-27,28,11,6,0,3,9,4,0,123,13.8,1081:51,15:27,
Pat Verbeek,36,DET,RW,67,15,15,30,0,73,8,7,0,0,10,5,0,113,13.3,905:07,13:31,
Wes Walz,30,MIN,C,82,18,12,30,-8,37,11,0,7,3,9,1,2,152,11.8,1373:29,16:45,
Jim Dowd,32,MIN,C,68,7,22,29,-6,80,7,0,0,0,14,7,1,92,7.6,1213:06,17:50,
Darby Hendrickson,28,MIN,LW,72,18,11,29,1,36,14,3,1,1,7,2,2,114,15.8,1140:19,15:50,
Kenny Jönsson,26,NYI,D,65,8,21,29,-22,30,3,5,0,0,7,13,1,91,8.8,1564:19,24:04,
Igor Korolev,30,TOR,RW,73,10,19,29,3,28,8,2,0,0,18,1,0,78,12.8,1145:05,15:41,
Georges Laraque,24,EDM,RW,82,13,16,29,5,148,12,1,0,1,14,2,0,73,17.8,741:33,9:03,
Bryan McCabe,25,TOR,D,82,5,24,29,16,123,2,3,0,2,10,14,0,159,3.1,1953:13,23:49,
Henrik Sedin,20,VAN,LW,82,9,20,29,-2,38,7,2,0,1,13,7,0,98,9.2,1108:52,13:31,
David Tanabe,20,CAR,D,74,7,22,29,-9,42,2,5,0,1,11,11,0,130,5.4,1326:19,17:55,
Kevyn Adams,26,2TM,C,78,11,18,29,3,54,11,0,0,3,17,0,1,105,10.5,1219:11,15:38,Selke-34
Kevyn Adams,26,CBJ,C,66,8,12,20,-4,52,8,0,0,1,11,0,1,84,9.5,1010:14,15:18,
Kevyn Adams,26,FLA,C,12,3,6,9,7,2,3,0,0,2,6,0,0,21,14.3,208:57,17:25,
Václav Prospal,25,2TM,C,74,5,24,29,-1,22,4,1,0,0,16,8,0,136,3.7,1082:17,14:38,
Václav Prospal,25,OTT,C,40,1,12,13,1,12,1,0,0,0,8,4,0,68,1.5,517:57,12:57,
Václav Prospal,25,FLA,C,34,4,12,16,-2,10,3,1,0,0,8,4,0,68,5.9,564:20,16:36,
Donald Brashear,29,VAN,LW,79,9,19,28,0,145,9,0,0,1,19,0,0,127,7.1,1062:53,13:27,
Craig Darby,28,MTL,C,78,12,16,28,-17,16,11,0,1,0,13,3,0,97,12.4,1238:47,15:53,
Travis Green,30,PHX,C,69,13,15,28,-11,63,10,3,0,0,12,3,0,113,11.5,1110:06,16:05,
Steve Guolla,27,ATL,LW,63,12,16,28,-6,23,10,2,0,3,11,2,3,96,12.5,924:59,14:41,
Antti Laaksonen,27,MIN,LW,82,12,16,28,-7,24,10,0,2,1,14,0,2,129,9.3,1348:37,16:27,
Derek Morris,22,CGY,D,51,5,23,28,-15,56,1,3,1,4,8,14,1,142,3.5,1318:02,25:51,
Mattias Öhlund,24,VAN,D,65,8,20,28,-16,46,6,1,1,4,9,8,3,136,5.9,1625:23,25:00,
Róbert Švehla,32,FLA,D,82,6,22,28,-8,76,6,0,0,0,19,3,0,121,5.0,2097:01,25:34,
Dean McAmmond,27,2TM,LW,71,11,17,28,3,43,9,2,0,1,17,0,0,112,9.8,1065:01,15:00,
Dean McAmmond,27,CHI,LW,61,10,16,26,4,43,9,1,0,1,16,0,0,95,10.5,945:05,15:30,
Dean McAmmond,27,PHI,LW,10,1,1,2,-1,0,0,1,0,0,1,0,0,17,5.9,119:56,11:60,
Adrian Aucoin,27,2TM,D,73,4,24,28,5,45,2,2,0,0,9,15,0,159,2.5,1475:06,20:12,
Adrian Aucoin,27,VAN,D,47,3,13,16,13,20,2,1,0,0,6,7,0,99,3.0,862:29,18:21,
Adrian Aucoin,27,TBL,D,26,1,11,12,-8,25,0,1,0,0,3,8,0,60,1.7,612:37,23:34,
Bates Battaglia,25,CAR,LW,80,12,15,27,-14,76,10,2,0,3,14,1,0,133,9.0,1157:25,14:28,
Marián Cisár,22,NSH,RW,60,12,15,27,-7,45,7,5,0,1,12,3,0,97,12.4,789:50,13:10,
Matt Cooke,22,VAN,RW,81,14,13,27,5,94,12,0,2,0,13,0,0,121,11.6,1180:42,14:35,
Hnat Domenichelli,24,ATL,LW,63,15,12,27,-9,18,11,4,0,1,11,1,0,150,10.0,903:52,14:21,
Jamie Heward,29,CBJ,D,69,11,16,27,3,33,2,9,0,1,7,9,0,108,10.2,990:34,14:21,
Tomi Kallio,24,ATL,LW,56,14,13,27,-3,22,12,2,0,2,11,2,0,115,12.2,911:32,16:17,
Stacy Roest,26,MIN,C,76,7,20,27,3,20,6,1,0,1,16,4,0,125,5.6,1064:58,14:01,
Shayne Corson,34,TOR,C,77,8,18,26,1,189,8,0,0,2,15,3,0,102,7.8,1219:39,15:50,
Adam Graves,32,NYR,LW,82,10,16,26,-16,77,9,1,0,1,10,6,0,136,7.4,1289:35,15:44,
Kim Johnsson,24,NYR,D,75,5,21,26,-3,40,1,4,0,0,17,3,1,104,4.8,1595:07,21:16,
Claude Lemieux,35,PHX,RW,46,10,16,26,1,58,8,2,0,1,8,8,0,99,10.1,791:29,17:12,
Bill Muckalt,26,NYI,RW,60,11,15,26,-4,33,10,1,0,2,12,3,0,90,12.2,822:50,13:43,
Randy Robitaille,25,NSH,C,62,9,17,26,-11,12,4,5,0,0,11,6,0,121,7.4,878:31,14:10,
Turner Stevenson,28,NJD,RW,69,8,18,26,11,97,6,2,0,1,11,7,0,92,8.7,759:27,11:00,
Garry Valk,33,TOR,RW,74,8,18,26,4,46,7,1,0,2,15,3,0,87,9.2,854:20,11:33,
Drake Berehowsky,29,2TM,D,80,7,19,26,-9,121,3,4,0,1,7,12,0,107,6.5,1667:57,20:51,
Drake Berehowsky,29,NSH,D,66,6,18,24,-9,100,3,3,0,1,6,12,0,94,6.4,1427:38,21:38,
Drake Berehowsky,29,VAN,D,14,1,1,2,0,21,0,1,0,0,1,0,0,13,7.7,240:19,17:10,
Dainius Zubrus,22,2TM,RW,61,13,13,26,-11,37,9,4,0,0,9,4,0,83,15.7,1063:22,17:26,
Dainius Zubrus,22,MTL,RW,49,12,12,24,-7,30,9,3,0,0,8,4,0,70,17.1,906:23,18:30,
Dainius Zubrus,22,WSH,RW,12,1,1,2,-4,7,0,1,0,0,1,0,0,13,7.7,156:59,13:05,
Jaroslav Špaček,26,2TM,D,62,7,19,26,3,28,4,3,0,1,9,7,3,106,6.6,1306:28,21:04,
Jaroslav Špaček,26,FLA,D,12,2,1,3,-4,8,1,1,0,0,0,0,1,21,9.5,230:26,19:12,
Jaroslav Špaček,26,CHI,D,50,5,18,23,7,20,3,2,0,1,9,7,2,85,5.9,1076:02,21:31,
Anders Eriksson,26,2TM,D,73,2,24,26,-2,30,1,1,0,0,11,13,0,99,2.0,1539:34,21:05,
Anders Eriksson,26,CHI,D,13,2,3,5,-4,2,1,1,0,0,0,3,0,19,10.5,277:14,21:20,
Anders Eriksson,26,FLA,D,60,0,21,21,2,28,0,0,0,0,11,10,0,80,0.0,1262:20,21:02,
Mathieu Dandenault,24,DET,D,73,10,15,25,11,38,8,2,0,2,13,2,0,95,10.5,1175:07,16:06,
Ted Donato,31,DAL,LW,65,8,17,25,6,26,7,1,0,3,17,0,0,71,11.3,663:49,10:13,
Kris Draper,29,DET,C,75,8,17,25,17,38,7,0,1,1,15,0,2,123,6.5,1007:53,13:26,Selke-22
Steve Duchesne,35,DET,D,54,6,19,25,9,48,4,2,0,0,9,10,0,76,7.9,989:53,18:20,
Chris Herperger,26,CHI,LW,61,10,15,25,0,20,9,0,1,3,12,1,2,76,13.2,800:22,13:07,
Alexander Korolyuk,25,SJS,RW,70,12,13,25,2,41,9,3,0,1,11,2,0,140,8.6,835:22,11:56,
Jyrki Lumme,34,PHX,D,58,4,21,25,3,44,4,0,0,0,12,9,0,77,5.2,1260:13,21:44,
Brad May,29,PHX,LW,62,11,14,25,10,107,11,0,0,0,14,0,0,83,13.3,693:00,11:11,
Martin Škoula,21,COL,D,82,8,17,25,8,38,5,3,0,2,11,6,0,108,7.4,1696:31,20:41,
Kimmo Timonen,25,NSH,D,82,12,13,25,-6,50,6,6,0,3,5,8,0,151,7.9,1901:07,23:11,
Peter White,31,PHI,C,77,9,16,25,1,16,8,1,0,1,12,2,2,68,13.2,995:25,12:56,
Justin Williams,19,PHI,RW,63,12,13,25,6,22,12,0,0,0,9,4,0,99,12.1,788:51,12:31,
Rob DiMaio,32,CAR,RW,74,6,18,24,-14,54,4,0,2,1,16,2,0,99,6.1,1107:48,14:58,
Aaron Gavey,26,MIN,C,75,10,14,24,-8,52,9,1,0,2,10,4,0,100,10.0,1050:06,14:00,
Mike Keane,33,DAL,RW,67,10,14,24,4,35,9,1,0,1,13,0,1,64,15.6,1036:17,15:28,Selke-22
Dmitry Yushkevich,29,TOR,D,81,5,19,24,-2,52,4,1,0,0,12,7,0,110,4.5,1963:15,24:14,
Greg Adams,37,FLA,LW,60,11,12,23,-3,10,9,2,0,1,12,0,0,66,16.7,863:26,14:23,
P.J. Axelsson,25,BOS,LW,81,8,15,23,-12,27,8,0,0,2,15,0,0,146,5.5,1012:34,12:30,
Len Barrie,31,FLA,LW,60,5,18,23,4,135,4,0,1,2,15,3,0,48,10.4,754:29,12:34,
Josef Beránek,31,PIT,LW,70,9,14,23,-7,43,7,2,0,2,10,4,0,152,5.9,1011:13,14:27,
Shean Donovan,26,ATL,RW,63,12,11,23,-14,47,8,1,3,1,10,1,0,93,12.9,885:30,14:03,
Mike Eastwood,33,STL,C,77,6,17,23,4,28,4,0,2,1,11,1,5,51,11.8,1088:38,14:08,
Mikko Eloranta,28,BOS,LW,62,12,11,23,2,38,10,1,1,2,8,3,0,89,13.5,647:03,10:26,
Derian Hatcher,28,DAL,D,80,2,21,23,5,77,1,1,0,2,13,7,1,97,2.1,2036:48,25:28,"ASnhl-13,Norris-13"
Alexander Khavanov,29,STL,D,74,7,16,23,16,52,5,2,0,0,11,5,0,92,7.6,1546:43,20:54,
Andrei Markov,22,MTL,D,63,6,17,23,-6,18,4,2,0,0,3,14,0,82,7.3,1064:02,16:53,
Deron Quint,24,CBJ,D,57,7,16,23,-19,16,4,3,0,0,8,8,0,148,4.7,1373:26,24:06,
Oleg Saprykin,19,CGY,RW,59,9,14,23,4,43,7,2,0,0,11,3,0,95,9.5,718:01,12:10,
Brad Stuart,21,SJS,D,77,5,18,23,10,56,4,1,0,2,12,6,0,119,4.2,1547:04,20:06,
Igor Ulanov,31,EDM,D,67,3,20,23,15,90,2,1,0,0,11,6,3,74,4.1,1542:24,23:01,
Shaun Van Allen,33,DAL,C,59,7,16,23,5,16,5,0,2,3,15,0,1,51,13.7,712:29,12:05,
Jason Woolley,31,BUF,D,67,5,18,23,0,46,1,4,0,3,6,12,0,92,5.4,1163:37,17:22,
Juha Ylönen,28,PHX,C,69,9,14,23,10,38,8,0,1,1,11,0,3,72,12.5,986:36,14:18,
Jan Bulis,22,2TM,C,51,5,18,23,-1,26,4,1,0,0,14,4,0,61,8.2,684:47,13:26,
Jan Bulis,22,WSH,C,39,5,13,18,0,26,4,1,0,0,10,3,0,41,12.2,463:43,11:53,
Jan Bulis,22,MTL,C,12,0,5,5,-1,0,0,0,0,0,4,1,0,20,0.0,221:04,18:25,
Dan Boyle,24,FLA,D,69,4,18,22,-14,28,3,1,0,0,6,12,0,83,4.8,1168:51,16:56,
Doug Brown,36,DET,C,60,9,13,22,0,14,6,2,1,1,10,3,0,91,9.9,674:01,11:14,
Mike Comrie,20,EDM,C,41,8,14,22,6,14,5,3,0,1,11,3,0,62,12.9,466:54,11:23,
Nelson Emerson,33,LAK,RW,78,11,11,22,-13,54,11,0,0,1,8,2,1,157,7.0,1080:19,13:51,
Bruce Gardiner,28,CBJ,LW,73,7,15,22,-1,78,7,0,0,1,15,0,0,60,11.7,1066:07,14:36,
Hans Jonsson,27,PIT,D,58,4,18,22,11,22,2,2,0,0,18,0,0,44,9.1,1069:59,18:27,
Dmitri Kalinin,20,BUF,D,79,4,18,22,-2,38,2,2,0,0,12,6,0,88,4.5,1566:20,19:50,Calder-15
Alexander Kharitonov,24,TBL,RW,66,7,15,22,-9,8,7,0,0,0,10,5,0,103,6.8,769:59,11:40,
Sergei Krivokrasov,26,MIN,RW,54,7,15,22,-1,20,5,2,0,1,13,2,0,107,6.5,706:19,13:05,
Trevor Letowski,23,PHX,C,77,7,15,22,-2,32,6,0,1,3,13,1,1,110,6.4,1257:45,16:20,
Darren McCarty,28,DET,RW,72,12,10,22,-5,123,10,1,1,3,7,3,0,118,10.2,967:43,13:26,
Boris Mironov,28,CHI,D,66,5,17,22,-14,42,2,3,0,0,9,7,1,143,3.5,1441:22,21:50,
Ville Nieminen,23,COL,LW,50,14,8,22,8,38,12,2,0,3,5,3,0,68,20.6,621:46,12:26,
Steve Staios,27,ATL,D,70,9,13,22,-23,137,5,4,0,0,6,7,0,156,5.8,1522:05,21:45,
Jason York,30,OTT,D,74,6,16,22,7,72,3,3,0,2,13,3,0,133,4.5,1762:19,23:49,
Wayne Primeau,24,2TM,C,75,3,19,22,-17,131,3,0,0,0,16,3,0,77,3.9,1024:05,13:39,
Wayne Primeau,24,TBL,C,47,2,13,15,-17,77,2,0,0,0,11,2,0,47,4.3,666:59,14:11,
Wayne Primeau,24,PIT,C,28,1,6,7,0,54,1,0,0,0,5,1,0,30,3.3,357:06,12:45,
Éric Bélanger,23,LAK,C,62,9,12,21,14,16,6,1,2,1,11,1,0,80,11.3,831:46,13:25,
Eric Brewer,21,EDM,D,77,7,14,21,15,53,5,2,0,2,10,3,1,91,7.7,1425:18,18:31,
Todd Harvey,25,SJS,RW,69,10,11,21,6,72,9,1,0,2,10,1,0,66,15.2,764:49,11:05,
Ryan Johnson,24,TBL,C,80,7,14,21,-20,44,6,1,0,0,14,0,0,71,9.9,1262:04,15:47,
Jamal Mayers,26,STL,RW,77,8,13,21,-3,117,8,0,0,0,13,0,0,132,6.1,852:10,11:04,
Sandy McCarthy,28,NYR,RW,81,11,10,21,3,171,11,0,0,2,10,0,0,95,11.6,843:16,10:25,
Larry Murphy,39,DET,D,57,2,19,21,-6,12,2,0,0,1,12,7,0,81,2.5,1083:23,19:00,
Per Svartvadet,25,ATL,C,69,10,11,21,-6,20,8,0,2,1,10,1,0,98,10.2,1014:50,14:42,
Josef Vašíček,20,CAR,C,76,8,13,21,-8,53,7,1,0,0,12,1,0,103,7.8,898:24,11:49,
Todd Warriner,27,TBL,LW,64,10,11,21,-13,46,5,3,2,1,6,5,0,99,10.1,941:32,14:43,
Glen Wesley,32,CAR,D,71,5,16,21,-2,42,2,3,0,0,9,7,0,92,5.4,1587:00,22:21,
Scott Mellanby,34,2TM,RW,63,11,10,21,-13,71,8,3,0,0,7,3,0,95,11.6,944:09,14:59,
Scott Mellanby,34,FLA,RW,40,4,9,13,-13,46,3,1,0,0,7,2,0,58,6.9,599:05,14:59,
Scott Mellanby,34,STL,RW,23,7,1,8,0,25,5,2,0,0,0,1,0,37,18.9,345:04,15:00,
Tommy Albelin,36,CGY,D,77,1,19,20,2,22,0,1,0,0,9,10,0,69,1.4,1607:45,20:53,
Kelly Buchberger,34,LAK,LW,82,6,14,20,-10,75,6,0,0,1,13,0,1,66,9.1,1183:00,14:26,
Jim Campbell,27,MTL,RW,57,9,11,20,-3,53,3,6,0,1,6,5,0,81,11.1,587:40,10:19,
Tie Domi,31,TOR,RW,82,13,7,20,2,214,12,1,0,1,7,0,0,60,21.7,687:23,8:23,
Nils Ekman,24,TBL,LW,43,9,11,20,-15,40,6,2,1,1,7,4,0,72,12.5,677:34,15:45,
Garry Galley,37,NYI,D,56,6,14,20,-4,59,2,4,0,0,6,8,0,94,6.4,1150:25,20:33,
Michal Grošek,25,NYR,RW,65,9,11,20,-10,61,7,2,0,0,9,2,0,84,10.7,720:39,11:05,
Bret Hedican,30,FLA,D,70,5,15,20,-7,72,1,4,0,1,11,2,2,104,4.8,1526:58,21:49,
Mike Knuble,28,BOS,RW,82,7,13,20,0,37,6,0,1,1,12,1,0,92,7.6,866:52,10:34,
Oleg Kvasha,22,NYI,C,62,11,9,20,-15,46,11,0,0,0,8,1,0,118,9.3,926:15,14:56,
Janne Laukkanen,30,PIT,D,50,3,17,20,9,34,3,0,0,0,13,3,1,58,5.2,923:07,18:28,
Marek Malík,25,CAR,D,61,6,14,20,-4,34,5,1,0,1,11,3,0,72,8.3,1195:09,19:36,
Richard Matvichuk,27,DAL,D,78,4,16,20,5,62,2,2,0,1,12,4,0,85,4.7,1785:31,22:53,
Patrick Poulin,27,MTL,LW,52,9,11,20,1,13,9,0,0,4,8,2,1,65,13.8,689:31,13:16,
Jeff Shantz,27,CGY,C,73,5,15,20,-7,58,5,0,0,0,12,3,0,88,5.7,1083:42,14:51,
Chris Simon,29,WSH,LW,60,10,10,20,-12,109,6,4,0,2,7,3,0,123,8.1,874:02,14:34,
Jason Smith,27,EDM,D,82,5,15,20,14,120,3,1,1,0,15,0,0,140,3.6,1776:15,21:40,"ASnhl-18,Norris-16"
German Titov,35,MDA,LW,71,9,11,20,-21,61,8,1,0,0,7,4,0,78,11.5,1127:52,15:53,
Colin White,23,NJD,D,82,1,19,20,32,155,1,0,0,1,13,4,2,114,0.9,1566:36,19:06,"AR-1,Calder-6"
Andrei Zyuzin,23,TBL,D,64,4,16,20,-8,76,1,2,1,1,13,3,0,92,4.3,1193:12,18:39,
Paul Mara,21,2TM,D,62,6,14,20,-16,54,4,2,0,1,10,4,0,78,7.7,1372:36,22:08,
Paul Mara,21,TBL,D,46,6,10,16,-17,40,4,2,0,1,8,2,0,58,10.3,1062:43,23:06,
Paul Mara,21,PHX,D,16,0,4,4,1,14,0,0,0,0,2,2,0,20,0.0,309:53,19:22,
Mika Alatalo,29,PHX,LW,70,7,12,19,1,22,7,0,0,1,11,1,0,64,10.9,768:35,10:59,
Mike Fisher,20,OTT,C,60,7,12,19,-1,46,7,0,0,3,10,0,2,83,8.4,697:43,11:38,
Darius Kasparaitis,28,PIT,D,77,3,16,19,11,111,2,1,0,0,15,0,1,81,3.7,1481:22,19:14,ASnhl-18
Robert Kron,33,CBJ,LW,59,8,11,19,4,10,7,0,1,1,11,0,0,134,6.0,1010:34,17:08,
Toni Lydman,23,CGY,D,62,3,16,19,-7,30,2,1,0,0,8,7,1,80,3.8,1277:39,20:36,
Kirk Maltby,28,DET,RW,79,12,7,19,16,22,8,1,3,3,5,1,1,119,10.1,1128:51,14:17,
Jaroslav Modrý,29,LAK,D,63,4,15,19,16,48,4,0,0,0,10,3,2,72,5.6,1157:26,18:22,
Ethan Moreau,25,EDM,LW,68,9,10,19,-6,90,8,0,1,3,8,1,1,97,9.3,964:13,14:11,
Aleksey Morozov,23,PIT,RW,66,5,14,19,-8,6,5,0,0,1,11,3,0,72,6.9,704:50,10:41,
