Player,Age,Team,Pos,GP,G,A,PTS,+/-,PIM,EVG,PPG,SHG,GWG,EV,PP,SH,SOG,SPCT,TSA,TOI,ATOI,FOW,FOL,FO%,BLK,HIT,TAKE,GIVE,Awards
Evander Kane,18,ATL,C,66,14,12,26,2,62,13,0,1,3,12,0,0,127,11.0,215,923:33,13:60,14,12,53.8,24,97,28,23,Calder-9
Erik Karlsson,19,OTT,D,60,5,21,26,-5,24,4,1,0,0,12,9,0,112,4.5,250,1206:48,20:07,0,0,,48,43,31,45,
Tim Kennedy,23,BUF,LW,78,10,16,26,-3,50,9,1,0,3,15,1,0,98,10.2,159,1010:09,12:57,132,262,33.5,20,83,30,32,
Vyacheslav Kozlov,37,ATL,LW,55,8,18,26,-15,33,5,3,0,1,9,9,0,113,7.1,189,839:39,15:16,6,9,40.0,10,17,31,25,
Ryan O'Reilly,18,COL,C,81,8,18,26,4,18,6,0,2,2,18,0,0,135,5.9,211,1358:04,16:46,485,529,47.8,53,37,69,31,
Jarkko Ruutu,34,OTT,LW,82,12,14,26,-2,121,12,0,0,1,12,1,1,106,11.3,169,1094:46,13:21,5,19,20.8,43,133,59,28,
Todd White,34,ATL,C,65,7,19,26,-11,24,5,2,0,3,11,8,0,92,7.6,157,990:58,15:15,401,344,53.8,28,31,52,24,
Jordan Leopold,29,2TM,D,81,11,15,26,-2,28,10,1,0,3,14,1,0,95,11.6,206,1776:35,21:56,0,0,,138,68,16,29,
Jordan Leopold,29,FLA,D,61,7,11,18,-7,22,6,1,0,1,10,1,0,69,10.1,153,1367:37,22:25,0,0,,107,59,14,25,
Jordan Leopold,29,PIT,D,20,4,4,8,5,6,4,0,0,2,4,0,0,26,15.4,53,408:58,20:27,0,0,,31,9,2,4,
Tyler Kennedy,23,PIT,C,64,13,12,25,10,31,12,1,0,4,12,0,0,175,7.4,306,805:17,12:35,27,37,42.2,12,66,14,16,
Brooks Orpik,29,PIT,D,73,2,23,25,6,64,2,0,0,0,21,1,1,61,3.3,124,1467:08,20:06,0,0,,112,254,11,32,
Rob Schremp,23,NYI,C,44,7,18,25,-4,8,2,5,0,0,13,5,0,74,9.5,133,611:55,13:54,187,208,47.3,18,18,37,23,
Kyle Wellwood,26,VAN,C,75,14,11,25,6,12,11,3,0,2,9,2,0,98,14.3,149,1039:58,13:52,390,335,53.8,18,30,30,30,Byng-45
Arron Asham,31,PHI,RW,72,10,14,24,-2,126,10,0,0,2,14,0,0,91,11.0,155,725:20,10:04,2,11,15.4,16,92,22,9,
Matt Bradley,31,WSH,RW,77,10,14,24,6,47,9,0,1,5,14,0,0,98,10.2,193,849:19,11:02,11,17,39.3,19,112,27,8,
David Clarkson,25,NJD,RW,46,11,13,24,3,85,8,3,0,2,10,3,0,106,10.4,179,664:24,14:27,6,14,30.0,13,99,11,17,
Dan Girardi,25,NYR,D,82,6,18,24,-2,53,4,1,1,1,15,3,0,108,5.6,227,1761:33,21:29,0,0,,180,178,37,47,
Dan Hamhuis,27,NSH,D,78,5,19,24,4,49,5,0,0,0,18,1,0,115,4.3,254,1657:55,21:15,0,0,,95,148,48,51,
Darren Helm,23,DET,C,75,11,13,24,-2,18,8,0,3,3,13,0,0,165,6.7,279,1087:04,14:30,437,428,50.5,48,185,38,30,
Scott Parse,25,LAK,C,59,11,13,24,13,22,11,0,0,1,13,0,0,78,14.1,119,621:24,10:32,6,5,54.5,28,50,12,19,
Chris Phillips,31,OTT,D,82,8,16,24,8,45,6,1,1,2,12,3,1,82,9.8,172,1832:36,22:21,0,0,,142,97,29,75,"ASnhl-19,Norris-18"
Tom Poti,32,WSH,D,70,4,20,24,26,42,2,2,0,0,16,4,0,69,5.8,135,1498:25,21:24,0,0,,121,19,35,53,
Darcy Tucker,34,COL,C,71,10,14,24,-3,47,7,3,0,1,7,7,0,73,13.7,109,860:23,12:07,29,16,64.4,24,87,9,22,
Dustin Boyd,23,2TM,C,78,11,13,24,6,19,11,0,0,3,10,2,1,112,9.8,171,953:47,12:14,244,228,51.7,42,80,37,26,
Dustin Boyd,23,CGY,C,60,8,11,19,5,15,8,0,0,2,8,2,1,80,10.0,125,734:24,12:14,183,184,49.9,34,60,26,21,
Dustin Boyd,23,NSH,C,18,3,2,5,1,4,3,0,0,1,2,0,0,32,9.4,46,219:23,12:11,61,44,58.1,8,20,11,5,
Sean Bergenheim,25,NYI,LW,63,10,13,23,1,45,8,0,2,0,12,0,1,133,7.5,255,885:51,14:04,5,12,29.4,37,127,57,16,
Zach Bogosian,19,ATL,D,81,10,13,23,-18,61,6,3,1,0,9,3,1,155,6.5,339,1734:12,21:25,0,0,,124,196,41,52,
John Madden,36,CHI,C,79,10,13,23,-2,12,10,0,0,0,12,0,1,127,7.9,203,1217:27,15:25,613,543,53.0,58,59,43,25,"Byng-42,Selke-49"
John Mitchell,25,TOR,C,60,6,17,23,-7,31,5,1,0,1,13,2,2,90,6.7,177,949:26,15:49,244,233,51.2,40,87,20,21,
Steve Montador,30,BUF,D,78,5,18,23,0,75,5,0,0,2,17,1,0,134,3.7,241,1333:12,17:06,0,1,0.0,81,54,20,49,
Taylor Pyatt,28,PHX,LW,74,12,11,23,13,39,11,1,0,3,10,1,0,121,9.9,205,995:45,13:27,0,1,0.0,29,113,21,7,
Michal Rozsíval,31,NYR,D,82,3,20,23,3,78,2,1,0,1,16,3,1,80,3.8,179,1757:39,21:26,1,0,100.0,130,136,34,28,
Jeff Schultz,23,WSH,D,73,3,20,23,50,32,3,0,0,0,20,0,0,43,7.0,103,1450:10,19:52,0,0,,126,64,13,41,"ASnhl-12,Norris-16"
Steve Bernier,24,VAN,RW,59,11,11,22,0,21,8,3,0,0,10,1,0,95,11.6,155,836:10,14:10,7,27,20.6,32,105,16,9,
Kevin Bieksa,28,VAN,D,55,3,19,22,-5,85,2,1,0,0,13,6,0,95,3.2,228,1200:20,21:49,0,0,,59,70,30,31,
Daniel Carcillo,25,PHI,LW,76,12,10,22,5,207,11,1,0,1,9,1,0,105,11.4,165,854:53,11:15,1,2,33.3,17,194,24,27,
Trevor Daley,26,DAL,D,77,6,16,22,3,25,4,2,0,2,12,3,1,107,5.6,209,1708:23,22:11,0,0,,131,36,23,37,
Kris Draper,38,DET,C,81,7,15,22,-2,28,6,1,0,0,14,0,1,98,7.1,155,934:50,11:32,166,153,52.0,19,99,11,12,
Patrick Eaves,25,DET,RW,65,12,10,22,0,26,11,0,1,1,10,0,0,120,10.0,208,873:30,13:26,4,10,28.6,43,125,20,11,
Paul Gaustad,27,BUF,C,65,12,10,22,-7,82,9,3,0,1,8,2,0,111,10.8,181,1023:26,15:45,586,438,57.2,34,111,17,10,Selke-54
Mike Grier,35,BUF,RW,73,10,12,22,-4,14,10,0,0,2,11,0,1,123,8.1,199,1152:53,15:48,20,32,38.5,43,94,22,25,Selke-40
Aleš Hemský,26,EDM,RW,22,7,15,22,7,8,4,3,0,0,10,5,0,57,12.3,97,394:36,17:56,1,0,100.0,11,5,8,15,
Kent Huskins,30,SJS,D,82,3,19,22,6,47,3,0,0,0,17,2,0,47,6.4,135,1433:57,17:29,0,0,,113,32,15,32,
Niklas Kronwall,29,DET,D,48,7,15,22,5,32,4,3,0,0,6,5,4,68,10.3,151,1051:55,21:55,0,0,,62,86,20,36,
Todd Marchant,36,ANA,C,78,9,13,22,-16,32,6,0,3,1,13,0,0,83,10.8,134,1233:29,15:49,284,285,49.9,69,127,29,11,
Chris Neil,30,OTT,RW,68,10,12,22,-1,175,9,1,0,2,12,0,0,100,10.0,168,814:31,11:59,2,2,50.0,8,242,34,15,
Rob Niedermayer,35,NJD,C,71,10,12,22,3,45,9,0,1,0,10,1,1,93,10.8,141,1193:47,16:49,478,467,50.6,24,83,22,19,Selke-32
Petr Průcha,27,PHX,C,79,13,9,22,-2,23,9,4,0,2,7,2,0,128,10.2,205,1109:01,14:02,68,82,45.3,16,73,26,20,
Kris Russell,22,CBJ,D,70,7,15,22,3,32,7,0,0,1,8,7,0,108,6.5,207,1301:03,18:35,0,0,,96,101,21,25,
Jon Sim,32,NYI,LW,77,13,9,22,-4,44,12,1,0,0,9,0,0,128,10.2,189,897:26,11:39,9,9,50.0,36,121,27,12,
Chris Butler,23,BUF,D,59,1,20,21,-15,22,1,0,0,0,8,12,0,61,1.6,160,1181:26,20:01,0,0,,66,48,10,37,
Cal Clutterbuck,22,MIN,RW,74,13,8,21,-8,52,10,1,2,1,8,0,0,136,9.6,246,1056:40,14:17,3,7,30.0,29,318,14,16,
Mike Comrie,29,EDM,C,43,13,8,21,-9,30,8,5,0,0,3,5,0,97,13.4,144,612:04,14:14,25,22,53.2,28,18,15,22,
Jason Demers,21,SJS,D,51,4,17,21,5,21,1,3,0,1,9,8,0,52,7.7,115,786:48,15:26,0,0,,40,42,14,32,
Cody Franson,22,NSH,D,61,6,15,21,15,16,5,1,0,3,10,5,0,90,6.7,220,866:08,14:12,0,0,,53,55,19,22,Calder-11
Johan Franzén,30,DET,C,27,10,11,21,1,22,4,6,0,1,6,5,0,91,11.0,149,505:04,18:42,15,12,55.6,12,46,13,13,
Jack Hillen,24,NYI,D,69,3,18,21,-5,44,2,1,0,0,13,4,1,78,3.8,169,1427:48,20:42,1,0,100.0,131,38,54,38,
Randy Jones,28,LAK,D,48,5,16,21,-3,28,3,1,1,1,9,7,0,54,9.3,123,872:11,18:10,0,0,,65,42,10,22,
Tomáš Kopecký,27,CHI,RW,74,10,11,21,0,28,9,1,0,2,10,1,0,95,10.5,161,701:11,9:29,52,66,44.1,11,72,27,7,
Tom Kostopoulos,31,CAR,RW,82,8,13,21,4,106,6,0,2,0,12,0,1,103,7.8,184,1027:02,12:31,10,11,47.6,50,154,21,8,
Roman Polák,23,STL,D,78,4,17,21,7,59,4,0,0,1,17,0,0,73,5.5,151,1558:11,19:59,0,0,,124,138,20,25,
Jaroslav Špaček,35,MTL,D,74,3,18,21,9,50,2,1,0,0,11,6,1,99,3.0,257,1612:51,21:48,0,0,,134,54,37,81,
Ryan Wilson,22,COL,D,61,3,18,21,13,36,3,0,0,0,18,0,0,46,6.5,95,992:30,16:16,0,0,,76,86,20,35,
Denis Grebeshkov,26,2TM,D,51,7,14,21,-16,32,6,1,0,0,6,7,1,47,14.9,111,1091:32,21:24,1,0,100.0,55,43,15,61,
Denis Grebeshkov,26,EDM,D,47,6,13,19,-16,26,5,1,0,0,5,7,1,43,14.0,100,1025:39,21:49,1,0,100.0,51,38,15,57,
Denis Grebeshkov,26,NSH,D,4,1,1,2,0,6,1,0,0,0,1,0,0,4,25.0,11,65:53,16:28,0,0,,4,5,0,4,
Cam Barker,23,2TM,D,70,5,16,21,5,68,1,4,0,1,10,6,0,105,4.8,220,1086:29,15:31,0,0,,53,75,3,20,
Cam Barker,23,CHI,D,51,4,10,14,7,58,1,3,0,1,7,3,0,74,5.4,163,667:53,13:06,0,0,,33,59,2,12,
Cam Barker,23,MIN,D,19,1,6,7,-2,10,0,1,0,0,3,3,0,31,3.2,57,418:36,22:02,0,0,,20,16,1,8,
Brent Burns,24,MIN,D,47,3,17,20,-15,32,1,2,0,0,8,9,0,104,2.9,212,1051:30,22:22,0,0,,44,97,17,32,
Brett Clark,33,COL,D,64,3,17,20,6,28,1,2,0,1,12,5,0,75,4.0,161,1224:54,19:08,0,0,,162,55,20,28,
Kyle Cumiskey,23,COL,D,61,7,13,20,0,20,5,2,0,1,8,5,0,74,9.5,151,1207:32,19:48,0,0,,105,47,51,37,
Victor Hedman,19,TBL,D,74,4,16,20,-3,79,4,0,0,0,15,1,0,90,4.4,216,1542:46,20:51,0,0,,95,57,14,46,Calder-9
Ian Laperrière,36,PHI,C,82,3,17,20,-1,162,3,0,0,0,16,0,1,53,5.7,106,1025:28,12:30,28,37,43.1,74,171,21,12,
Milan Lucic,21,BOS,LW,50,9,11,20,-7,44,9,0,0,2,10,1,0,72,12.5,119,717:44,14:21,3,11,21.4,14,136,12,17,
Toni Lydman,32,BUF,D,67,4,16,20,10,30,4,0,0,1,14,2,0,77,5.2,145,1263:32,18:52,0,0,,97,123,10,48,
Nick Schultz,27,MIN,D,80,1,19,20,-8,43,0,1,0,0,15,2,2,83,1.2,174,1677:24,20:58,0,0,,158,84,15,29,
Brad Stuart,30,DET,D,82,4,16,20,-12,22,3,1,0,2,14,2,0,153,2.6,322,1899:48,23:10,1,1,50.0,131,205,30,56,
Henrik Tallinder,31,BUF,D,82,4,16,20,13,32,4,0,0,0,15,0,1,53,7.5,132,1690:17,20:37,0,0,,94,63,22,54,
Daniel Paille,25,2TM,LW,76,10,10,20,-3,12,9,0,1,0,9,0,1,120,8.3,182,1042:34,13:43,4,8,33.3,24,79,24,13,
Daniel Paille,25,BUF,LW,2,0,1,1,1,0,0,0,0,0,1,0,0,2,0.0,2,20:44,10:22,0,0,,1,1,0,0,
Daniel Paille,25,BOS,LW,74,10,9,19,-4,12,9,0,1,0,8,0,1,118,8.5,180,1021:50,13:49,4,8,33.3,23,78,24,13,
Chris Clark,33,2TM,RW,74,7,13,20,-12,48,7,0,0,1,9,4,0,105,6.7,169,878:21,11:52,7,13,35.0,17,90,13,6,
Chris Clark,33,WSH,RW,38,4,11,15,-4,27,4,0,0,1,7,4,0,59,6.8,99,442:45,11:39,3,7,30.0,12,36,3,6,
Chris Clark,33,CBJ,RW,36,3,2,5,-8,21,3,0,0,0,2,0,0,46,6.5,70,435:36,12:06,4,6,40.0,5,54,10,0,
Rod Brind'Amour,39,CAR,C,80,9,10,19,-29,36,7,2,0,2,7,3,0,95,9.5,164,1017:10,12:43,490,348,58.5,31,82,27,28,Selke-54
Braydon Coburn,24,PHI,D,81,5,14,19,-6,54,4,1,0,0,12,2,0,122,4.1,290,1712:02,21:08,0,0,,109,118,22,45,
Colin Fraser,25,CHI,C,70,7,12,19,6,44,7,0,0,0,12,0,0,92,7.6,133,671:59,9:36,217,228,48.8,27,62,14,6,
Tim Gleason,27,CAR,D,61,5,14,19,0,78,3,1,1,0,8,5,1,76,6.6,168,1293:22,21:12,0,0,,112,142,22,25,
Drew Miller,25,2TM,LW,80,10,9,19,2,12,8,1,1,3,6,3,0,103,9.7,158,1009:55,12:37,13,29,31.0,51,104,23,16,
Drew Miller,25,TBL,LW,14,0,0,0,-3,2,0,0,0,0,0,0,0,10,0.0,20,171:12,12:14,0,2,0.0,5,7,4,2,
Drew Miller,25,DET,LW,66,10,9,19,5,10,8,1,1,3,6,3,0,93,10.8,138,838:43,12:42,13,27,32.5,46,97,19,14,
Travis Moen,27,MTL,LW,81,8,11,19,-2,57,5,1,2,0,11,0,0,107,7.5,176,1214:29,14:60,3,9,25.0,51,161,27,20,
Scott Nichol,35,SJS,C,79,4,15,19,0,72,3,0,1,0,13,1,1,93,4.3,167,1032:11,13:04,504,328,60.6,36,226,30,17,
Eric Nystrom,26,CGY,LW,82,11,8,19,0,54,11,0,0,2,8,0,0,91,12.1,180,1080:29,13:11,127,150,45.8,51,116,35,20,
Jed Ortmeyer,31,SJS,RW,76,8,11,19,4,37,8,0,0,1,9,1,1,131,6.1,203,875:02,11:31,5,13,27.8,31,117,23,24,
Mike Rupp,30,PIT,C,81,13,6,19,5,120,13,0,0,1,6,0,0,87,14.9,144,732:24,9:03,62,79,44.0,16,195,7,16,
Dan Sexton,22,ANA,RW,41,9,10,19,-3,16,7,2,0,0,9,1,0,93,9.7,141,553:15,13:30,0,1,0.0,12,32,15,14,
Daniel Winnik,24,PHX,C,74,4,15,19,1,12,4,0,0,1,13,0,2,83,4.8,136,972:42,13:09,50,59,45.9,53,103,28,7,Byng-36
Brandon Yip,24,COL,RW,32,11,8,19,5,22,7,4,0,2,7,1,0,65,16.9,111,469:57,14:41,0,1,0.0,8,43,11,17,
Jeff Halpern,33,2TM,C,71,9,10,19,-14,39,7,2,0,1,7,3,0,71,12.7,113,1031:24,14:32,291,273,51.6,46,42,27,21,
Jeff Halpern,33,TBL,C,55,9,8,17,-13,27,7,2,0,1,5,3,0,65,13.8,101,860:32,15:39,246,227,52.0,37,33,23,17,
Jeff Halpern,33,LAK,C,16,0,2,2,-1,12,0,0,0,0,2,0,0,6,0.0,12,170:52,10:41,45,46,49.5,9,9,4,4,
Matt Beleskey,21,ANA,LW,60,11,7,18,-10,35,11,0,0,3,7,0,0,123,8.9,198,839:24,13:59,8,12,40.0,23,94,10,19,
Blair Betts,29,PHI,C,63,8,10,18,7,14,6,1,1,2,10,0,0,63,12.7,117,794:34,12:37,435,420,50.9,63,95,20,13,Selke-18
Chris Campoli,25,OTT,D,67,4,14,18,-3,16,3,1,0,1,12,2,0,71,5.6,148,1195:56,17:51,0,1,0.0,78,98,18,26,
Sergei Kostitsyn,22,MTL,LW,47,7,11,18,4,8,7,0,0,2,11,0,0,59,11.9,109,665:48,14:10,1,6,14.3,16,26,20,19,
Cody McLeod,25,COL,LW,74,7,11,18,-13,138,7,0,0,1,10,0,1,117,6.0,180,956:39,12:56,4,9,30.8,28,197,18,9,
Ethan Moreau,34,EDM,LW,76,9,9,18,-18,62,6,0,3,2,7,1,1,143,6.3,240,1094:52,14:24,7,10,41.2,42,96,14,44,
Mike Mottau,31,NJD,D,79,2,16,18,4,41,2,0,0,0,14,2,0,74,2.7,150,1758:40,22:16,0,0,,108,75,22,52,
Jim Slater,27,ATL,C,61,11,7,18,1,60,10,1,0,2,7,0,0,107,10.3,172,744:33,12:12,254,177,58.9,28,105,35,13,
Joe Corvo,32,2TM,D,52,6,12,18,-10,12,1,5,0,0,8,4,0,99,6.1,233,1211:39,23:18,0,0,,65,34,23,20,
Joe Corvo,32,CAR,D,34,4,8,12,-6,10,0,4,0,0,6,2,0,76,5.3,171,857:28,25:13,0,0,,41,19,17,16,
Joe Corvo,32,WSH,D,18,2,4,6,-4,2,1,1,0,0,2,2,0,23,8.7,62,354:11,19:41,0,0,,24,15,6,4,
Gregory Campbell,26,FLA,C,60,2,15,17,-5,53,2,0,0,1,15,0,0,84,2.4,140,923:50,15:24,158,183,46.3,72,158,11,5,
Bruno Gervais,25,NYI,D,71,3,14,17,-15,31,2,1,0,1,12,1,1,83,3.6,194,1421:03,20:01,0,0,,103,63,41,68,
Niklas Hjalmarsson,22,CHI,D,77,2,15,17,9,20,2,0,0,1,14,0,1,62,3.2,170,1513:50,19:40,0,0,,137,59,29,36,
Barret Jackman,28,STL,D,66,2,15,17,3,81,1,0,1,0,15,0,0,73,2.7,163,1496:42,22:41,0,1,0.0,106,70,32,57,
Jere Lehtinen,36,DAL,RW,58,4,13,17,-8,8,2,1,1,0,11,2,0,87,4.6,155,855:08,14:45,2,9,18.2,21,44,38,14,
Dean McAmmond,36,NJD,LW,62,8,9,17,-1,40,6,1,1,2,8,1,0,87,9.2,141,797:11,12:51,253,303,45.5,21,14,32,31,
Andrej Meszároš,24,TBL,D,81,6,11,17,-14,50,4,2,0,1,6,5,0,145,4.1,277,1634:47,20:11,0,0,,107,111,26,35,
Zbyněk Michálek,27,PHX,D,72,3,14,17,5,30,1,2,0,1,10,4,0,104,2.9,195,1630:42,22:39,0,0,,155,80,16,23,
Dave Moss,28,CGY,LW,64,8,9,17,-9,20,5,3,0,2,8,1,0,133,6.0,239,877:43,13:43,15,28,34.9,31,79,21,21,
Douglas Murray,29,SJS,D,79,4,13,17,3,66,3,1,0,1,13,0,0,85,4.7,205,1606:50,20:20,0,0,,99,233,24,42,
Marty Reasoner,32,ATL,C,80,4,13,17,-3,24,4,0,0,0,11,0,2,86,4.7,162,1000:27,12:30,512,494,50.9,49,33,51,12,
Robyn Regehr,29,CGY,D,81,2,15,17,2,80,2,0,0,0,11,3,1,78,2.6,203,1752:55,21:38,0,1,0.0,81,125,18,49,
Luke Schenn,20,TOR,D,79,5,12,17,2,50,5,0,0,1,12,0,0,101,5.0,246,1333:18,16:53,0,0,,116,173,22,41,
Doug Weight,39,NYI,C,36,1,16,17,-1,8,1,0,0,0,10,6,0,61,1.6,105,570:21,15:51,69,83,45.4,16,15,19,19,
Chris Higgins,26,2TM,C,67,8,9,17,-9,32,8,0,0,1,8,1,0,165,4.8,277,1175:18,17:33,27,41,39.7,44,128,43,14,Selke-54
Chris Higgins,26,NYR,C,55,6,8,14,-9,32,6,0,0,1,7,1,0,137,4.4,229,985:00,17:55,26,37,41.3,40,111,33,13,
Chris Higgins,26,CGY,C,12,2,1,3,0,0,2,0,0,0,1,0,0,28,7.1,48,190:18,15:52,1,4,20.0,4,17,10,1,
Kim Johnsson,33,2TM,D,60,7,10,17,10,30,4,3,0,0,9,1,0,94,7.4,210,1367:14,22:47,0,0,,70,43,22,33,
Kim Johnsson,33,MIN,D,52,6,8,14,3,26,3,3,0,0,7,1,0,84,7.1,184,1236:00,23:46,0,0,,64,31,21,27,
Kim Johnsson,33,CHI,D,8,1,2,3,7,4,1,0,0,0,2,0,0,10,10.0,26,131:14,16:24,0,0,,6,12,1,6,
Dave Bolland,23,CHI,C,39,6,10,16,5,28,5,1,0,0,9,1,0,52,11.5,85,677:09,17:22,274,281,49.4,19,33,27,12,
David Booth,25,FLA,LW,28,8,8,16,-3,23,8,0,0,1,3,5,0,95,8.4,162,507:41,18:08,2,8,20.0,10,50,11,12,
Erik Cole,31,CAR,LW,40,11,5,16,-9,29,9,2,0,1,5,0,0,81,13.6,147,655:36,16:23,4,11,26.7,20,94,17,9,
Pavol Demitra,35,VAN,C,28,3,13,16,3,0,2,1,0,0,6,7,0,53,5.7,91,453:54,16:13,46,40,53.5,12,18,5,9,
Ben Eager,26,CHI,LW,60,7,9,16,9,120,7,0,0,2,9,0,0,68,10.3,113,499:43,8:20,0,1,0.0,6,51,12,11,
Mark Eaton,32,PIT,D,79,3,13,16,5,26,3,0,0,1,12,1,0,65,4.6,150,1560:48,19:45,0,0,,133,27,3,34,
Steve Eminger,26,ANA,D,63,4,12,16,1,30,4,0,0,1,10,2,0,45,8.9,113,1227:11,19:29,0,0,,99,102,10,15,
Scott Hannan,31,COL,D,81,2,14,16,2,40,2,0,0,0,13,0,1,53,3.8,123,1776:29,21:56,2,0,100.0,144,67,29,37,
Matt Hendricks,28,COL,C,56,9,7,16,1,74,8,0,1,1,6,0,1,63,14.3,95,518:31,9:16,33,50,39.8,21,92,15,8,
David Jones,25,COL,RW,23,10,6,16,1,2,7,1,2,3,4,2,0,39,25.6,59,412:19,17:56,2,5,28.6,9,29,12,5,
Dmitry Kulikov,19,FLA,D,68,3,13,16,-5,32,2,1,0,0,4,9,0,87,3.4,182,1219:40,17:56,0,0,,90,79,10,24,
Shawn Matthias,21,FLA,C,55,7,9,16,-3,10,7,0,0,2,9,0,0,67,10.4,115,593:55,10:48,119,194,38.0,15,57,18,8,
Samuel Påhlsson,32,CBJ,C,79,3,13,16,-9,32,3,0,0,0,10,1,2,93,3.2,160,1286:13,16:17,673,600,52.9,35,151,28,13,Selke-44
Ryan Shannon,26,OTT,RW,66,5,11,16,-12,20,4,1,0,1,10,1,0,109,4.6,189,836:31,12:40,19,32,37.3,19,36,37,12,
David Steckel,27,WSH,C,79,5,11,16,4,19,4,1,0,1,11,0,0,90,5.6,162,979:58,12:24,628,431,59.3,37,115,30,24,
Jordin Tootoo,26,NSH,RW,51,6,10,16,2,40,6,0,0,1,10,0,0,101,5.9,181,552:53,10:50,2,6,25.0,7,72,13,34,
Marc-Édouard Vlasic,22,SJS,D,64,3,13,16,21,33,2,1,0,0,12,1,0,74,4.1,185,1413:49,22:05,0,0,,104,52,13,27,Byng-29
Evgeny Artyukhin,26,2TM,RW,54,9,7,16,-4,72,9,0,0,0,7,0,0,42,21.4,82,482:24,8:56,1,1,50.0,10,127,8,18,
Evgeny Artyukhin,26,ANA,RW,37,4,5,9,0,41,4,0,0,0,5,0,0,21,19.0,44,335:28,9:04,0,1,0.0,8,90,5,10,
Evgeny Artyukhin,26,ATL,RW,17,5,2,7,-4,31,5,0,0,0,2,0,0,21,23.8,38,146:56,8:39,1,0,100.0,2,37,3,8,
Johnny Boychuk,26,BOS,D,51,5,10,15,10,43,5,0,0,0,6,3,1,96,5.2,202,900:33,17:39,0,0,,56,91,3,19,Calder-11
Eric Brewer,30,STL,D,59,8,7,15,-17,46,8,0,0,0,4,3,0,84,9.5,184,1265:15,21:27,0,0,,98,76,18,27,
Craig Conroy,38,CGY,C,63,3,12,15,-6,25,3,0,0,1,12,0,0,52,5.8,100,854:41,13:34,453,426,51.5,41,43,26,32,
B.J. Crombeen,24,STL,RW,79,7,8,15,-5,168,6,0,1,1,7,0,1,120,5.8,199,1033:09,13:05,18,33,35.3,31,82,31,16,
Matt Gilroy,25,NYR,D,69,4,11,15,0,23,4,0,0,1,8,3,0,82,4.9,152,1125:50,16:19,1,0,100.0,77,57,10,26,
Carl Gunnarsson,23,TOR,D,43,3,12,15,8,10,3,0,0,0,9,2,1,45,6.7,108,921:57,21:26,0,1,0.0,77,46,8,36,
Jannik Hansen,23,VAN,LW,47,9,6,15,-5,18,8,0,1,3,6,0,0,67,13.4,111,579:46,12:20,6,8,42.9,11,48,20,3,
Patrick Kaleta,23,BUF,RW,55,10,5,15,2,89,8,0,2,4,5,0,0,64,15.6,110,558:18,10:09,0,2,0.0,36,148,10,7,
Freddy Meyer,29,NYI,D,64,4,11,15,-2,40,4,0,0,0,11,0,0,56,7.1,118,1073:04,16:46,0,0,,87,178,42,24,
Matt Niskanen,23,DAL,D,74,3,12,15,-15,18,3,0,0,2,6,6,0,110,2.7,261,1351:20,18:16,0,0,,70,113,21,36,
Sean O'Donnell,38,LAK,D,78,3,12,15,14,70,3,0,0,1,12,0,0,44,6.8,111,1461:33,18:44,0,1,0.0,98,87,19,57,
Toby Petersen,31,DAL,C,78,9,6,15,3,6,8,0,1,0,6,0,0,110,8.2,163,851:50,10:55,76,95,44.4,43,93,17,30,
Alexandre Picard,24,2TM,D,54,4,11,15,0,26,3,1,0,1,7,4,0,71,5.6,145,992:44,18:23,0,0,,77,70,17,33,
Alexandre Picard,24,OTT,D,45,4,11,15,-2,20,3,1,0,1,7,4,0,64,6.3,127,857:07,19:03,0,0,,62,55,17,32,
Alexandre Picard,24,CAR,D,9,0,0,0,2,6,0,0,0,0,0,0,0,7,0.0,18,135:37,15:04,0,0,,15,15,0,1,
Darroll Powe,24,PHI,C,63,9,6,15,0,54,9,0,0,0,6,0,0,103,8.7,175,761:25,12:05,95,115,45.2,40,183,28,10,
Craig Rivet,35,BUF,D,78,1,14,15,-6,100,1,0,0,0,8,6,0,63,1.6,149,1421:08,18:13,0,0,,55,60,17,40,
Tom Wandell,23,DAL,C,50,5,10,15,2,14,5,0,0,3,8,1,1,85,5.9,162,693:33,13:52,214,272,44.0,40,44,31,19,
Jason Williams,29,DET,C,44,6,9,15,-7,8,3,3,0,1,6,3,0,96,6.3,164,595:20,13:32,30,30,50.0,5,33,9,23,
Colin Wilson,20,NSH,C,35,8,7,15,-2,7,7,1,0,3,5,2,0,58,13.8,94,530:39,15:10,62,62,50.0,11,21,11,15,
Greg Zanon,29,MIN,D,81,2,13,15,-10,36,2,0,0,0,13,0,0,59,3.4,146,1811:53,22:22,0,1,0.0,196,183,25,39,
Andrew Ebbett,27,3TM,C,61,9,6,15,-8,8,7,2,0,2,3,3,0,72,12.5,133,774:40,12:42,274,279,49.5,30,43,17,19,
Andrew Ebbett,27,ANA,C,2,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,2,25:49,12:55,6,11,35.3,1,2,0,0,
Andrew Ebbett,27,CHI,C,10,1,0,1,1,2,1,0,0,0,0,0,0,14,7.1,22,107:14,10:43,36,36,50.0,6,9,2,2,
Andrew Ebbett,27,MIN,C,49,8,6,14,-8,6,6,2,0,2,3,3,0,57,14.0,109,641:37,13:06,232,232,50.0,23,32,15,17,
