Player,Age,Team,Pos,GP,G,A,PTS,+/-,PIM,EVG,PPG,SHG,GWG,EV,PP,SH,SOG,SPCT,TOI,ATOI,Awards
Wayne Carleton,22,TOR,LW,12,1,3,4,-9,6,1,0,0,0,2,1,0,24,4.2,,,
Terry Gray,30,STL,RW,8,4,0,4,0,4,2,2,0,1,0,0,0,19,21.1,,,
Jim Lorentz,21,BOS,C,11,1,3,4,-3,6,1,0,0,1,3,0,0,16,6.3,,,
Ralph MacSweyn,26,PHI,D,24,0,4,4,4,6,0,0,0,0,3,0,1,12,0.0,,,
Pete Mahovlich,22,DET,C,30,2,2,4,-10,21,2,0,0,0,2,0,0,37,5.4,,,
Ron Snell,20,PIT,RW,4,3,1,4,4,6,1,2,0,1,1,0,0,9,33.3,,,
John Brenneman,26,OAK,LW,21,1,2,3,-4,6,1,0,0,0,2,0,0,16,6.3,,,
Bryan Campbell,24,LAK,C,18,2,1,3,-7,4,2,0,0,0,1,0,0,37,5.4,,,
Terry Harper,29,MTL,D,21,0,3,3,6,37,0,0,0,0,3,0,0,14,0.0,,,
Jim Harrison,21,BOS,C,16,1,2,3,-5,21,1,0,0,0,2,0,0,12,8.3,,,
Ed Hatoum,21,DET,RW,16,2,1,3,1,2,2,0,0,1,1,0,0,20,10.0,,,
J.P. LeBlanc,22,CBH,C,6,1,2,3,1,0,1,0,0,0,2,0,0,9,11.1,,,
Marcel Pronovost,38,TOR,D,34,1,2,3,-2,20,1,0,0,0,2,0,0,18,5.6,,,
John Arbour,23,PIT,D,17,0,2,2,-14,35,0,0,0,0,2,0,0,19,0.0,,,
Doug Barrie,22,PIT,D,8,1,1,2,0,8,1,0,0,0,1,0,0,10,10.0,,,
Mike Byers,22,2TM,RW,10,0,2,2,-1,2,0,0,0,0,0,2,0,16,0.0,,,
Mike Byers,22,TOR,RW,5,0,0,0,0,2,0,0,0,0,0,0,0,8,0.0,,,
Mike Byers,22,PHI,RW,5,0,2,2,-1,0,0,0,0,0,0,2,0,8,0.0,,,
Jean Gauthier,31,BOS,D,11,0,2,2,-1,8,0,0,0,0,1,1,0,10,0.0,,,
Glenn Hall,37,STL,G,41,0,2,2,0,20,,,,0,2,,,0,,2350:38,,"ASG,ASnhl-1,Hart-8,Vezina-1"
Gary Smith,24,OAK,G,54,0,2,2,0,7,,,,0,2,,,0,,3000:09,,
Garry Swain,21,PIT,C,9,1,1,2,-1,0,1,0,0,0,1,0,0,17,5.9,,,
Tom Webster,20,BOS,RW,9,0,2,2,-1,9,0,0,0,0,2,0,0,9,0.0,,,
Denis DeJordy,30,CBH,G,53,0,1,1,0,2,,,,0,1,,,0,,2974:51,,
Gerry Desjardins,24,LAK,G,61,0,1,1,0,6,,,,0,1,,,0,,3495:05,,Calder-4
Gary Dineen,25,MNS,C,4,0,1,1,-2,0,0,0,0,0,0,1,0,2,0.0,,,
Jude Drouin,20,MTL,C,9,0,1,1,2,0,0,0,0,0,1,0,0,3,0.0,,,
Dave Dryden,27,CBH,G,30,0,1,1,0,0,,,,0,1,,,0,,1474:30,,
Grant Erickson,21,BOS,LW,2,1,0,1,2,0,1,0,0,0,0,0,0,2,50.0,,,
Ray Fortin,27,STL,D,11,1,0,1,6,6,1,0,0,0,0,0,0,10,10.0,,,
Pat Hannigan,32,PHI,LW,7,0,1,1,-4,22,0,0,0,0,1,0,0,5,0.0,,,
Paul Hurley,22,BOS,D,1,0,1,1,1,0,0,0,0,0,1,0,0,5,0.0,,,
Billy Inglis,25,LAK,C,10,0,1,1,-2,0,0,0,0,0,1,0,0,18,0.0,,,
Eddie Johnston,33,BOS,G,24,0,1,1,0,0,,,,0,1,,,0,,1439:03,,
Joey Johnston,19,MNS,LW,12,1,0,1,-1,6,1,0,0,0,0,0,0,17,5.9,,,
Jean-Guy Lagace,23,PIT,D,17,0,1,1,-8,14,0,0,0,0,1,0,0,15,0.0,,,
Bill Lesuk,22,BOS,LW,5,0,1,1,2,0,0,0,0,0,1,0,0,2,0.0,,,
Barry MacKenzie,27,MNS,D,6,0,1,1,-2,6,0,0,0,0,1,0,0,3,0.0,,,
Don Marcotte,21,BOS,LW,7,1,0,1,0,2,1,0,0,0,0,0,0,7,14.3,,,
Ray McKay,22,CBH,D,9,0,1,1,3,12,0,0,0,0,1,0,0,4,0.0,,,
Barrie Meissner,22,MNS,LW,5,0,1,1,0,2,0,0,0,0,1,0,0,1,0.0,,,
Paul Shmyr,23,CBH,D,3,1,0,1,-3,8,1,0,0,0,0,0,0,5,20.0,,,
Brian Smith,28,MNS,LW,9,0,1,1,-7,0,0,0,0,0,0,1,0,14,0.0,,,
Jim Watson,25,DET,D,8,0,1,1,-3,4,0,0,0,0,1,0,0,5,0.0,,,
Barry Wilkins,21,BOS,D,1,1,0,1,1,0,1,0,0,0,0,0,0,1,100.0,,,
Steve Atkinson,20,BOS,RW,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,,,
Garry Bauman,28,MNS,G,7,0,0,0,0,0,,,,0,0,,,0,,299:31,,
Serge Bernier,21,PHI,C,1,0,0,0,0,2,0,0,0,0,0,0,0,3,0.0,,,
Bob Berry,25,MTL,LW,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Les Binkley,34,PIT,G,50,0,0,0,0,0,,,,0,0,,,0,,2878:34,,
Bob Blackburn,30,NYR,D,11,0,0,0,4,0,0,0,0,0,0,0,0,6,0.0,,,
Johnny Bower,44,TOR,G,20,0,0,0,0,0,,,,0,0,,,0,,776:58,,
Alain Caron,30,MTL,RW,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Jacques Caron,28,LAK,G,3,0,0,0,0,0,,,,0,0,,,0,,140:00,,
Gerry Cheevers,28,BOS,G,52,0,0,0,0,14,,,,0,0,,,0,,3109:12,,ASG
Mike Chernoff,22,MNS,LW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Terry Clancy,25,TOR,RW,2,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,,,
Bart Crashley,22,DET,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Roger Crozier,26,DET,G,35,0,0,0,0,0,,,,0,0,,,0,,1817:31,,
Joe Daley,25,PIT,G,29,0,0,0,0,2,,,,0,0,,,0,,1611:59,,
Norm Dennis,26,STL,C,2,0,0,0,1,2,0,0,0,0,0,0,0,4,0.0,,,
Marc Dufour,27,LAK,RW,2,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,,,
Gary Edwards,21,STL,G,1,0,0,0,0,0,,,,0,0,,,0,,3:49,,
Marv Edwards,33,PIT,G,1,0,0,0,0,0,,,,0,0,,,0,,60:00,,
Roy Edwards,31,DET,G,40,0,0,0,0,0,,,,0,0,,,0,,2097:57,,
Tony Esposito,25,MTL,G,13,0,0,0,0,0,,,,0,0,,,0,,741:51,,
Bill Fairbairn,22,NYR,RW,1,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,,,
Bob Falkenberg,23,DET,D,5,0,0,0,-3,0,0,0,0,0,0,0,0,0,,,,
Doug Favell,23,PHI,G,21,0,0,0,0,4,,,,0,0,,,0,,1191:20,,
Gerry Foley,36,LAK,RW,1,0,0,0,-1,0,0,0,0,0,0,0,0,4,0.0,,,
Bruce Gamble,30,TOR,G,61,0,0,0,0,2,,,,0,0,,,0,,3439:10,,
Ed Giacomin,29,NYR,G,70,0,0,0,0,2,,,,0,0,,,0,,4109:08,,"ASG,ASnhl-2,Hart-7"
Barry Gibbs,20,BOS,D,8,0,0,0,-3,2,0,0,0,0,0,0,0,3,0.0,,,
Howie Glover,33,MTL,RW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Al Hamilton,22,NYR,D,16,0,0,0,0,8,0,0,0,0,0,0,0,9,0.0,,,
Gerry Hart,21,DET,D,1,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,
Charlie Hodge,35,OAK,G,14,0,0,0,0,0,,,,0,0,,,0,,778:53,,
Robbie Irons,22,STL,G,1,0,0,0,0,0,,,,0,0,,,0,,2:59,,
Marshall Johnston,27,MNS,D,13,0,0,0,-1,2,0,0,0,0,0,0,0,12,0.0,,,
Bob Jones,23,NYR,LW,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,,,
Joe Junkin,22,BOS,G,1,0,0,0,0,0,,,,0,0,,,0,,8:56,,
Orland Kurtenbach,32,NYR,C,2,0,0,0,0,2,0,0,0,0,0,0,0,3,0.0,,,
Claude Laforge,32,PHI,LW,2,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,,,
Guy Lapointe,20,MTL,D,1,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,
Bill Lecaine,28,PIT,LW,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,
Bobby Leiter,27,BOS,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Ross Lonsberry,21,BOS,LW,6,0,0,0,0,2,0,0,0,0,0,0,0,4,0.0,,,
Wayne Maki,24,CBH,LW,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,
Cesare Maniago,30,MNS,G,64,0,0,0,0,12,,,,0,0,,,0,,3608:04,,
Gary Marsh,22,TOR,LW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Rick McCann,24,DET,C,3,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,,,
Jim McKenny,22,TOR,D,7,0,0,0,0,2,0,0,0,0,0,0,0,5,0.0,,,
Garry Monahan,22,MTL,LW,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Jack Norris,26,CBH,G,3,0,0,0,0,0,,,,0,0,,,0,,100:00,,
Ted Ouimet,21,STL,G,1,0,0,0,0,0,,,,0,0,,,0,,59:21,,
Bernie Parent,23,PHI,G,58,0,0,0,0,8,,,,0,0,,,0,,3357:13,,ASG
Bill Plager,23,STL,D,2,0,0,0,0,2,0,0,0,0,0,0,0,3,0.0,,,
Jacques Plante,40,STL,G,37,0,0,0,0,2,,,,0,0,,,0,,2138:11,,"ASG,Vezina-1"
Fern Rivard,23,MNS,G,13,0,0,0,0,0,,,,0,0,,,0,,648:03,,
Wayne Rivers,26,NYR,RW,4,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,,,
Len Ronson,32,OAK,LW,5,0,0,0,-3,0,0,0,0,0,0,0,0,6,0.0,,,
Wayne Rutledge,27,LAK,G,17,0,0,0,0,2,,,,0,0,,,0,,921:20,,
Terry Sawchuk,39,DET,G,13,0,0,0,0,0,,,,0,0,,,0,,639:44,,
Don Simmons,37,NYR,G,5,0,0,0,0,0,,,,0,0,,,0,,205:11,,
Al Smith,23,TOR,G,7,0,0,0,0,7,,,,0,0,,,0,,330:48,,
Sandy Snow,22,DET,RW,3,0,0,0,0,2,0,0,0,0,0,0,0,1,0.0,,,
Fred Speck,21,DET,C,5,0,0,0,0,2,0,0,0,0,0,0,0,6,0.0,,,
Guy Trottier,27,NYR,RW,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0.0,,,
Rogie Vachon,23,MTL,G,36,0,0,0,0,2,,,,0,0,,,0,,2048:42,,
Gilles Villemure,28,NYR,G,4,0,0,0,0,0,,,,0,0,,,0,,239:48,,
Ernie Wakely,28,MTL,G,1,0,0,0,0,0,,,,0,0,,,0,,60:00,,
Jim Wiste,22,CBH,C,3,0,0,0,1,0,0,0,0,0,0,0,0,3,0.0,,,
Gump Worsley,39,MTL,G,30,0,0,0,0,0,,,,0,0,,,0,,1701:58,,
Chris Worthy,21,OAK,G,14,0,0,0,0,2,,,,0,0,,,0,,775:24,,
Larry Zeidel,40,PHI,D,9,0,0,0,-3,6,0,0,0,0,0,0,0,4,0.0,,,
League Average,,,,,,,,,,,,,,,,,,9.3,,,
