Player,Age,Team,Pos,GP,G,A,PTS,+/-,PIM,EVG,PPG,SHG,GWG,EV,PP,SH,SOG,SPCT,TOI,ATOI,Awards
Bill Lindsay,23,FLA,LW,48,10,9,19,1,46,9,0,1,0,8,1,0,63,15.9,,,
Scott Niedermayer,21,NJD,D,48,4,15,19,19,18,0,4,0,0,10,4,1,52,7.7,,,
Wayne Presley,29,BUF,RW,46,14,5,19,5,41,9,0,5,2,3,1,1,90,15.6,,,Selke-5
Brian Savage,23,MTL,C,37,12,7,19,5,27,12,0,0,0,7,0,0,64,18.8,,,
Sylvain Turgeon,30,OTT,LW,33,11,8,19,-1,29,9,2,0,1,6,2,0,83,13.3,,,
Mike Eastwood,27,2TM,C,49,8,11,19,-9,36,8,0,0,0,9,1,1,55,14.5,,,
Mike Eastwood,27,TOR,C,36,5,5,10,-12,32,5,0,0,0,4,1,0,38,13.2,,,
Mike Eastwood,27,WIN,C,13,3,6,9,3,4,3,0,0,0,5,0,1,17,17.6,,,
Adam Burt,26,HAR,D,46,7,11,18,0,65,4,3,0,1,7,4,0,73,9.6,,,
Tom Chorske,28,NJD,LW,42,10,8,18,-4,16,10,0,0,2,7,0,1,59,16.9,,,
Bill Houlder,27,STL,D,41,5,13,18,16,20,4,1,0,0,10,3,0,59,8.5,,,
Mike Kennedy,22,DAL,RW,44,6,12,18,4,33,4,2,0,0,10,2,0,76,7.9,,,
Igor Kravchuk,28,EDM,D,36,7,11,18,-15,29,3,3,1,0,6,5,0,93,7.5,,,
Robert Kron,27,HAR,RW,37,10,8,18,-3,10,6,3,1,1,4,3,1,88,11.4,,,
Grant Ledyard,33,DAL,D,38,5,13,18,6,20,1,4,0,0,6,6,1,79,6.3,,,
Dave Manson,28,WIN,D,44,3,15,18,-20,139,1,2,0,1,8,6,1,104,2.9,,,
Andrei Nikolishin,21,HAR,C,39,8,10,18,7,10,6,1,1,0,7,3,0,57,14.0,,,
Brian Rolston,21,NJD,C,40,7,11,18,5,17,5,2,0,3,10,1,0,92,7.6,,,
Joe Sacco,25,MDA,RW,41,10,8,18,-8,23,8,2,0,0,6,2,0,77,13.0,,,
Jeff Shantz,21,CHI,LW,45,6,12,18,11,33,4,0,2,0,9,2,1,58,10.3,,,
Jozef Stümpel,22,BOS,C,44,5,13,18,4,8,4,1,0,2,11,2,0,46,10.9,,,
Wes Walz,24,CGY,RW,39,6,12,18,7,11,2,4,0,1,11,1,0,73,8.2,,,
Martin Straka,22,2TM,RW,37,5,13,18,-1,16,5,0,0,0,9,4,0,49,10.2,,,
Martin Straka,22,PIT,RW,31,4,12,16,0,16,4,0,0,0,9,3,0,36,11.1,,,
Martin Straka,22,OTT,RW,6,1,1,2,-1,0,1,0,0,0,0,1,0,13,7.7,,,
Christian Ruuttu,30,2TM,LW,45,7,11,18,14,29,7,0,0,2,11,0,0,69,10.1,,,
Christian Ruuttu,30,CHI,LW,20,2,5,7,3,6,2,0,0,1,5,0,0,25,8.0,,,
Christian Ruuttu,30,VAN,LW,25,5,6,11,11,23,5,0,0,1,6,0,0,44,11.4,,,
Alexander Semak,28,2TM,C,41,7,11,18,-7,25,7,0,0,1,9,2,0,71,9.9,,,
Alexander Semak,28,NJD,C,19,2,6,8,-4,13,2,0,0,0,5,1,0,32,6.3,,,
Alexander Semak,28,TBL,C,22,5,5,10,-3,12,5,0,0,1,4,1,0,39,12.8,,,
Adam Deadmarsh,19,QUE,RW,48,9,8,17,16,56,9,0,0,0,8,0,0,48,18.8,,,
Jyrki Lumme,28,VAN,D,36,5,12,17,4,26,2,3,0,1,7,3,2,78,6.4,,,
Dmitri Mironov,29,TOR,D,33,5,12,17,6,28,3,2,0,0,4,8,0,68,7.4,,,
Žigmund Pálffy,22,NYI,LW,33,10,7,17,3,6,9,1,0,1,5,2,0,75,13.3,,,
Michel Petit,30,LAK,D,40,5,12,17,4,84,3,2,0,0,10,2,0,70,7.1,,,
Steve Rucchin,23,MDA,C,43,6,11,17,7,23,6,0,0,1,11,0,0,59,10.2,,,
Mike Stapleton,28,EDM,RW,46,6,11,17,-12,21,3,3,0,2,7,4,0,59,10.2,,,
Brian Bellows,30,MTL,LW,41,8,8,16,-7,8,7,1,0,1,4,4,0,110,7.3,,,
Paul Broten,29,DAL,RW,47,7,9,16,-7,36,7,0,0,0,8,1,0,67,10.4,,,
Guy Carbonneau,34,STL,C,42,5,11,16,11,16,4,1,0,1,10,0,1,33,15.2,,,
Bobby Carpenter,31,NJD,C,41,5,11,16,-1,19,5,0,0,0,11,0,0,69,7.2,,,
Denis Chassé,24,STL,RW,47,7,9,16,12,133,6,1,0,0,9,0,0,48,14.6,,,
Pat Conacher,35,LAK,LW,48,7,9,16,-9,12,6,0,1,0,8,0,1,64,10.9,,,
Bruce Driver,32,NJD,D,41,4,12,16,-1,18,3,1,0,1,4,8,0,62,6.5,,,
Tom Fitzgerald,26,FLA,RW,48,3,13,16,-3,31,3,0,0,0,13,0,0,78,3.8,,,
Dave Hannan,33,BUF,C,42,4,12,16,3,32,2,0,2,0,8,1,3,36,11.1,,,
Derian Hatcher,22,DAL,D,43,5,11,16,3,105,3,2,0,2,7,4,0,74,6.8,,,
Dale Hawerchuk,31,BUF,C,23,5,11,16,-2,2,3,2,0,2,3,8,0,56,8.9,,,
Steve Heinze,25,BOS,RW,36,7,9,16,0,23,6,0,1,0,9,0,0,70,10.0,,,
Alexei Kasatonov,35,BOS,D,44,2,14,16,-2,33,1,0,1,0,7,7,0,50,4.0,,,
Paul Kruse,24,CGY,LW,45,11,5,16,13,141,11,0,0,2,5,0,0,52,21.2,,,
Eric Lacroix,23,LAK,LW,45,9,7,16,2,54,6,2,1,1,6,1,0,64,14.1,,,
Marty McInnis,24,NYI,LW,41,9,7,16,-1,8,9,0,0,1,5,2,0,68,13.2,,,
Tom Pederson,25,SJS,D,47,5,11,16,-14,31,5,0,0,0,6,5,0,59,8.5,,,
Ulf Samuelsson,30,PIT,D,44,1,15,16,11,113,1,0,0,0,10,4,1,47,2.1,,,
Alexander Selivanov,23,TBL,RW,43,10,6,16,-2,14,6,4,0,3,5,1,0,94,10.6,,,
Glen Wesley,26,HAR,D,48,2,14,16,-6,50,1,1,0,1,4,10,0,125,1.6,,,
Troy Murray,32,2TM,C,46,4,12,16,-2,39,4,0,0,1,11,1,0,45,8.9,,,
Troy Murray,32,OTT,C,33,4,10,14,-1,16,4,0,0,1,9,1,0,38,10.5,,,
Troy Murray,32,PIT,C,13,0,2,2,-1,23,0,0,0,0,2,0,0,7,0.0,,,
Benoît Hogue,28,2TM,LW,45,9,7,16,0,34,7,2,0,2,6,1,0,66,13.6,,,
Benoît Hogue,28,NYI,LW,33,6,4,10,0,34,5,1,0,1,3,1,0,50,12.0,,,
Benoît Hogue,28,TOR,LW,12,3,3,6,0,0,2,1,0,1,3,0,0,16,18.8,,,
Tommy Albelin,30,NJD,D,48,5,10,15,9,20,3,2,0,0,10,0,0,60,8.3,,,
Dave Ellett,30,TOR,D,33,5,10,15,-6,26,2,3,0,1,4,6,0,84,6.0,,,
Dean Evason,30,DAL,C,47,8,7,15,3,48,7,1,0,0,5,0,2,53,15.1,,,
Sean Hill,24,OTT,D,45,1,14,15,-11,30,1,0,0,0,8,6,0,107,0.9,,,
Chris Joseph,25,PIT,D,33,5,10,15,3,46,2,3,0,0,8,2,0,73,6.8,,,
Sheldon Kennedy,25,CGY,RW,30,7,8,15,5,45,6,1,0,0,8,0,0,44,15.9,,,
Steve Larouche,23,OTT,RW,18,8,7,15,-5,6,6,2,0,2,2,5,0,38,21.1,,,
Curtis Leschyshyn,25,QUE,D,44,2,13,15,29,20,2,0,0,0,7,4,2,43,4.7,,,ASnhl-10
Thomas Steen,34,WIN,C,31,5,10,15,-13,14,3,2,0,0,8,2,0,32,15.6,,,
Brent Sutter,32,CHI,C,47,7,8,15,6,51,6,1,0,1,8,0,0,65,10.8,,,
Rob Zamuner,25,TBL,LW,43,9,6,15,-3,24,6,0,3,1,3,1,2,74,12.2,,,
Viacheslav Fetisov,36,2TM,D,18,3,12,15,1,2,0,3,0,0,10,2,0,37,8.1,,,
Viacheslav Fetisov,36,NJD,D,4,0,1,1,-2,0,0,0,0,0,1,0,0,1,0.0,,,
Viacheslav Fetisov,36,DET,D,14,3,11,14,3,2,0,3,0,0,9,2,0,36,8.3,,,
Mike Sillinger,23,2TM,C,28,4,11,15,4,8,2,2,0,0,9,2,0,39,10.3,,,
Mike Sillinger,23,DET,C,13,2,6,8,3,2,2,0,0,0,5,1,0,11,18.2,,,
Mike Sillinger,23,MDA,C,15,2,5,7,1,6,0,2,0,0,4,1,0,28,7.1,,,
Dave Babych,33,VAN,D,40,3,11,14,-13,18,2,1,0,0,6,5,0,58,5.2,,,
Len Barrie,25,PIT,C,48,3,11,14,-4,66,3,0,0,1,9,2,0,37,8.1,,,
Sergei Brylin,21,NJD,C,26,6,8,14,12,8,6,0,0,0,4,4,0,41,14.6,,,
Marc Bureau,28,TBL,C,48,2,12,14,-8,30,1,0,1,0,10,1,1,72,2.8,,,
Shawn Burr,28,DET,LW,42,6,8,14,13,60,6,0,0,3,8,0,0,65,9.2,,,
Rob Gaudreau,25,OTT,RW,36,5,9,14,-16,8,5,0,0,0,7,2,0,65,7.7,,,
Vladimir Konstantinov,27,DET,D,47,3,11,14,10,101,3,0,0,0,11,0,0,57,5.3,,,
Chris Pronger,20,HAR,D,43,5,9,14,-12,54,2,3,0,1,7,2,0,94,5.3,,,
Darryl Shannon,26,WIN,D,40,5,9,14,1,48,4,0,1,0,8,0,1,42,11.9,,,
Brian Skrudland,31,FLA,C,47,5,9,14,0,88,4,1,0,0,9,0,0,44,11.4,,,Selke-5
Chris Tancill,26,SJS,LW,26,3,11,14,1,10,2,0,1,0,11,0,0,39,7.7,,,
Dmitry Yushkevich,23,PHI,D,40,5,9,14,-4,47,1,3,1,1,8,1,0,80,6.3,,,
Johan Garpenlöv,26,2TM,RW,40,4,10,14,1,2,4,0,0,0,7,3,0,44,9.1,,,
Johan Garpenlöv,26,SJS,RW,13,1,1,2,-3,2,1,0,0,0,1,0,0,16,6.3,,,
Johan Garpenlöv,26,FLA,RW,27,3,9,12,4,0,3,0,0,0,6,3,0,28,10.7,,,
Alexei Zhitnik,22,2TM,D,32,4,10,14,-6,61,1,3,0,0,5,5,0,66,6.1,,,
Alexei Zhitnik,22,LAK,D,11,2,5,7,-3,27,0,2,0,0,4,1,0,33,6.1,,,
Alexei Zhitnik,22,BUF,D,21,2,5,7,-3,34,1,1,0,0,1,4,0,33,6.1,,,
Kevin Dineen,31,PHI,RW,40,8,5,13,-1,39,4,4,0,2,4,0,1,55,14.5,,,
Brent Gilchrist,27,DAL,LW,32,9,4,13,-3,16,5,1,3,1,4,0,0,70,12.9,,,
Dirk Graham,35,CHI,RW,40,4,9,13,2,42,2,1,1,0,8,1,0,68,5.9,,,
Bret Hedican,24,VAN,D,45,2,11,13,-3,34,2,0,0,0,6,3,2,56,3.6,,,
Mike Hough,31,FLA,LW,48,6,7,13,1,38,6,0,0,2,6,1,0,58,10.3,,,
Jim Johnson,32,WSH,D,47,0,13,13,6,43,0,0,0,0,11,2,0,46,0.0,,,
Scott Lachance,22,NYI,D,26,6,7,13,2,26,3,3,0,0,4,3,0,56,10.7,,,
Sylvain Lefebvre,27,QUE,D,48,2,11,13,13,17,2,0,0,0,8,3,0,81,2.5,,,
Darren McCarty,22,DET,RW,31,5,8,13,5,88,4,1,0,2,7,1,0,27,18.5,,,
Sergei Nemchinov,31,NYR,LW,47,7,6,13,-6,16,7,0,0,3,6,0,0,67,10.4,,,
Michel Picard,25,OTT,LW,24,5,8,13,-1,14,4,1,0,0,4,4,0,33,15.2,,,
Luke Richardson,25,EDM,D,46,3,10,13,-6,40,1,1,1,1,8,1,1,51,5.9,,,
Steve Smith,31,CHI,D,48,1,12,13,6,128,1,0,0,0,9,3,0,43,2.3,,,
Ronnie Stern,28,CGY,RW,39,9,4,13,4,163,8,1,0,0,4,0,0,69,13.0,,,
Patrice Tardif,24,STL,RW,27,3,10,13,4,29,2,1,0,0,8,2,0,46,6.5,,,
Chris Therien,23,PHI,D,48,3,10,13,8,38,2,1,0,0,8,2,0,53,5.7,,,AR-1
Eric Weinrich,28,CHI,D,48,3,10,13,1,33,2,1,0,2,7,3,0,50,6.0,,,
Jason Woolley,25,FLA,D,34,4,9,13,-1,18,3,1,0,0,3,6,0,76,5.3,,,
Eddie Olczyk,28,2TM,LW,33,4,9,13,-1,12,2,2,0,0,5,4,0,56,7.1,,,
Eddie Olczyk,28,NYR,LW,20,2,1,3,-2,4,1,1,0,0,1,0,0,29,6.9,,,
Eddie Olczyk,28,WIN,LW,13,2,8,10,1,8,1,1,0,0,4,4,0,27,7.4,,,
Patrice Brisebois,24,MTL,D,35,4,8,12,-2,26,4,0,0,2,5,3,0,67,6.0,,,
Paul Cavallini,29,DAL,D,44,1,11,12,8,28,1,0,0,0,7,3,1,69,1.4,,,
Kevin Dahl,26,CGY,D,34,4,8,12,8,38,4,0,0,0,8,0,0,30,13.3,,,
Brent Fedyk,27,PHI,RW,30,8,4,12,-2,14,5,3,0,2,2,2,0,41,19.5,,,
Travis Green,24,NYI,C,42,5,7,12,-10,25,5,0,0,0,6,1,0,59,8.5,,,
Brent Hughes,28,BOS,LW,44,6,6,12,6,139,6,0,0,0,6,0,0,75,8.0,,,
Alexander Karpovtsev,24,NYR,D,47,4,8,12,-4,30,3,1,0,1,3,4,1,82,4.9,,,
Robert Lang,24,LAK,C,36,4,8,12,-7,4,4,0,0,0,7,1,0,38,10.5,,,
Claude Lapointe,26,QUE,C,29,4,8,12,5,41,4,0,0,0,7,0,1,40,10.0,,,
Craig MacTavish,36,PHI,C,45,3,9,12,2,23,3,0,0,0,9,0,0,38,7.9,,,
Randy McKay,28,NJD,RW,33,5,7,12,10,44,5,0,0,0,6,1,0,44,11.4,,,
Michael Peca,20,VAN,C,33,6,6,12,-6,30,4,2,0,1,4,2,0,46,13.0,,,
Chris Simon,23,QUE,LW,29,3,9,12,14,106,3,0,0,0,9,0,0,33,9.1,,,
Mark Tinordi,28,WSH,D,42,3,9,12,-5,71,1,2,0,1,7,1,1,71,4.2,,,
Oleg Tverdovsky,18,MDA,D,36,3,9,12,-6,14,1,1,1,0,7,2,0,26,11.5,,,
Dennis Vaske,27,NYI,D,41,1,11,12,3,53,1,0,0,0,9,2,0,48,2.1,,,
Gaétan Duchesne,32,2TM,LW,46,3,9,12,-3,16,3,0,0,0,9,0,0,62,4.8,,,
Gaétan Duchesne,32,SJS,LW,33,2,7,9,-6,16,2,0,0,0,7,0,0,48,4.2,,,
Gaétan Duchesne,32,FLA,LW,13,1,2,3,3,0,1,0,0,0,2,0,0,14,7.1,,,
Jiří Šlégr,23,2TM,D,31,2,10,12,-5,46,1,1,0,1,7,2,1,69,2.9,,,
Jiří Šlégr,23,VAN,D,19,1,5,6,0,32,1,0,0,1,4,1,0,42,2.4,,,
Jiří Šlégr,23,EDM,D,12,1,5,6,-5,14,0,1,0,0,3,1,1,27,3.7,,,
Mikael Andersson,28,TBL,RW,36,4,7,11,-3,4,4,0,0,0,6,1,0,36,11.1,,,
Jamie Baker,28,SJS,C,43,7,4,11,-7,22,6,0,1,0,3,0,1,60,11.7,,,
Rob Blake,25,LAK,D,24,4,7,11,-16,38,0,4,0,1,5,2,0,76,5.3,,,
Radek Bonk,19,OTT,C,42,3,8,11,-5,28,2,1,0,0,5,3,0,40,7.5,,,
Jason Dawe,21,BUF,LW,42,7,4,11,-6,19,6,0,1,2,2,2,0,51,13.7,,,
Randy Gilhen,31,WIN,RW,44,5,6,11,-17,52,4,0,1,1,6,0,0,47,10.6,,,
Mike Hudson,27,PIT,LW,40,2,9,11,-1,34,2,0,0,1,9,0,0,33,6.1,,,
Valeri Karpov,23,MDA,RW,30,4,7,11,-4,6,4,0,0,0,7,0,0,48,8.3,,,
Kelly Kisio,35,CGY,C,12,7,4,11,2,6,1,5,1,0,4,0,0,26,26.9,,,
Steve Leach,29,BOS,RW,35,5,6,11,-3,68,4,1,0,1,4,2,0,82,6.1,,,
Jocelyn Lemieux,27,HAR,RW,41,6,5,11,-7,32,6,0,0,1,4,0,1,78,7.7,,,
Scott Levins,25,OTT,RW,24,5,6,11,4,51,5,0,0,0,5,1,0,34,14.7,,,
Kirk Maltby,22,EDM,RW,47,8,3,11,-11,49,6,0,2,1,2,1,0,73,11.0,,,
Dave McLlwain,28,OTT,C,43,5,6,11,-26,22,4,1,0,0,5,1,0,48,10.4,,,
Mike Peluso,29,NJD,LW,46,2,9,11,5,167,2,0,0,1,9,0,0,27,7.4,,,
Yves Racine,25,MTL,D,47,4,7,11,-1,42,2,2,0,1,5,2,0,63,6.3,,,
David Roberts,24,STL,LW,19,6,5,11,2,10,3,3,0,2,3,2,0,41,14.6,,,
Jon Rohloff,25,BOS,D,34,3,8,11,1,39,3,0,0,1,6,2,0,51,5.9,,,
Craig Simpson,27,BUF,LW,24,4,7,11,-5,26,3,1,0,0,4,3,0,20,20.0,,,
Richard Šmehlík,25,BUF,D,39,4,7,11,5,46,3,0,1,1,5,2,0,49,8.2,,,
Mike Sullivan,26,CGY,LW,38,4,7,11,-2,14,4,0,0,2,7,0,0,31,12.9,,,
Kevin Todd,26,LAK,C,33,3,8,11,-5,12,3,0,0,1,8,0,0,34,8.8,,,
Peter Zezel,29,DAL,C,30,6,5,11,-6,19,6,0,0,1,3,1,1,47,12.8,,,
Paul DiPietro,24,2TM,C,34,5,6,11,-9,10,5,0,0,1,4,2,0,60,8.3,,,
Paul DiPietro,24,MTL,C,22,4,5,9,-3,4,4,0,0,1,3,2,0,41,9.8,,,
Paul DiPietro,24,TOR,C,12,1,1,2,-6,6,1,0,0,0,1,0,0,19,5.3,,,
Jason York,24,2TM,D,25,1,10,11,4,14,1,0,0,0,5,5,0,28,3.6,,,
Jason York,24,DET,D,10,1,2,3,0,2,1,0,0,0,1,1,0,6,16.7,,,
Jason York,24,MDA,D,15,0,8,8,4,12,0,0,0,0,4,4,0,22,0.0,,,
Mike Craig,23,TOR,RW,37,5,5,10,-21,12,4,1,0,1,5,0,0,61,8.2,,,
Randy Cunneyworth,33,OTT,LW,48,5,5,10,-19,68,3,2,0,0,5,0,0,71,7.0,,,
Pat Elynuik,27,OTT,RW,41,3,7,10,-11,51,3,0,0,0,4,3,0,58,5.2,,,
Kevin Haller,24,PHI,D,36,2,8,10,16,48,2,0,0,0,8,0,0,26,7.7,,,
Miloš Holaň,23,MDA,D,25,2,8,10,4,14,1,1,0,1,4,3,1,93,2.2,,,
Vitali Karamnov,26,STL,RW,26,3,7,10,7,14,3,0,0,0,7,0,0,22,13.6,,,
Dean Kennedy,32,EDM,D,40,2,8,10,2,25,2,0,0,1,8,0,0,45,4.4,,,
Martin Lapointe,21,DET,RW,39,4,6,10,1,73,4,0,0,1,6,0,0,46,8.7,,,
Jamie Macoun,33,TOR,D,46,2,8,10,-6,75,1,1,0,0,8,0,0,84,2.4,,,
Rob Niedermayer,20,FLA,C,48,4,6,10,-13,36,3,1,0,0,4,2,0,58,6.9,,,
Lyle Odelein,26,MTL,D,48,3,7,10,-13,152,3,0,0,0,5,2,0,74,4.1,,,
Fredrik Olausson,28,EDM,D,33,0,10,10,-4,20,0,0,0,0,9,1,0,52,0.0,,,
James Patrick,31,CGY,D,43,0,10,10,-3,14,0,0,0,0,8,1,1,43,0.0,,,
Shjon Podein,26,PHI,LW,44,3,7,10,-2,33,3,0,0,1,6,0,1,48,6.3,,,
Dave Reid,30,BOS,C,38,5,5,10,8,10,5,0,0,0,5,0,0,47,10.6,,,
Anatoli Semenov,32,2TM,C,41,4,6,10,-12,10,2,2,0,0,5,0,1,69,5.8,,,
Anatoli Semenov,32,MDA,C,15,3,4,7,-10,4,1,2,0,0,3,0,1,33,9.1,,,
Anatoli Semenov,32,PHI,C,26,1,2,3,-2,6,1,0,0,0,2,0,0,36,2.8,,,
Nikolai Borschevsky,30,2TM,RW,27,0,10,10,10,0,0,0,0,0,9,1,0,40,0.0,,,
Nikolai Borschevsky,30,TOR,RW,19,0,5,5,3,0,0,0,0,0,5,0,0,28,0.0,,,
Nikolai Borschevsky,30,CGY,RW,8,0,5,5,7,0,0,0,0,0,4,1,0,12,0.0,,,
Bob Beers,27,NYI,D,22,2,7,9,-8,6,1,1,0,0,6,1,0,38,5.3,,,
Rob Cowie,27,LAK,D,32,2,7,9,-6,20,2,0,0,0,5,2,0,39,5.1,,,
Ted Drury,23,HAR,LW,34,3,6,9,-3,21,3,0,0,0,6,0,0,31,9.7,,,
Kenny Jönsson,20,TOR,D,39,2,7,9,-8,16,2,0,0,1,2,5,0,50,4.0,,,AR-1
Bob Kudelski,30,FLA,RW,26,6,3,9,2,2,3,3,0,1,2,1,0,29,20.7,,,
Doug Lidster,34,STL,D,37,2,7,9,9,12,1,1,0,0,7,0,0,37,5.4,,,
Troy Loney,31,2TM,LW,30,5,4,9,-2,23,3,2,0,1,4,0,0,47,10.6,,,
Troy Loney,31,NYI,LW,26,5,4,9,0,23,3,2,0,1,4,0,0,45,11.1,,,
Troy Loney,31,NYR,LW,4,0,0,0,-2,0,0,0,0,0,0,0,0,2,0.0,,,
Craig Ludwig,33,DAL,D,47,2,7,9,-6,61,2,0,0,0,7,0,0,55,3.6,,,
Gino Odjick,24,VAN,LW,23,4,5,9,-3,109,4,0,0,0,4,1,0,35,11.4,,,
Dave Poulin,36,WSH,LW,29,4,5,9,2,10,2,0,2,0,5,0,0,30,13.3,,,
Mike Rathje,20,SJS,D,42,2,7,9,-1,29,2,0,0,0,5,2,0,38,5.3,,,
Martin Ručinský,23,QUE,LW,20,3,6,9,5,14,3,0,0,0,6,0,0,32,9.4,,,
Gary Shuchuk,27,LAK,C,22,3,6,9,-2,6,3,0,0,0,6,0,0,16,18.8,,,
Chris Snell,23,LAK,D,32,2,7,9,-7,22,0,0,2,0,4,3,0,45,4.4,,,
Bob Sweeney,31,BUF,C,45,5,4,9,-6,18,2,1,2,0,2,1,1,47,10.6,,,
Garry Valk,27,MDA,LW,36,3,6,9,-4,34,3,0,0,0,6,0,0,53,5.7,,,
Jay Wells,35,NYR,D,43,2,7,9,0,36,2,0,0,0,6,1,0,38,5.3,,,
Craig Wolanin,27,QUE,D,40,3,6,9,12,40,3,0,0,0,5,0,1,36,8.3,,,
Tie Domi,25,2TM,RW,40,4,5,9,-5,159,4,0,0,0,5,0,0,46,8.7,,,
Tie Domi,25,WIN,RW,31,4,4,8,-6,128,4,0,0,0,4,0,0,34,11.8,,,
Tie Domi,25,TOR,RW,9,0,1,1,1,31,0,0,0,0,1,0,0,12,0.0,,,
Danton Cole,28,2TM,LW,38,4,5,9,-1,14,3,1,0,0,5,0,0,76,5.3,,,
Danton Cole,28,TBL,LW,26,3,3,6,-1,6,2,1,0,0,3,0,0,56,5.4,,,
Danton Cole,28,NJD,LW,12,1,2,3,0,8,1,0,0,0,2,0,0,20,5.0,,,
Gilbert Dionne,24,2TM,LW,26,0,9,9,-4,4,0,0,0,0,7,2,0,33,0.0,,,
Gilbert Dionne,24,MTL,LW,6,0,3,3,-3,2,0,0,0,0,2,1,0,4,0.0,,,
Gilbert Dionne,24,PHI,LW,20,0,6,6,-1,2,0,0,0,0,5,1,0,29,0.0,,,
Brian Benning,28,FLA,D,24,1,7,8,-6,18,0,1,0,0,4,3,0,26,3.8,,,
Garth Butcher,32,TOR,D,45,1,7,8,-5,59,1,0,0,0,6,0,1,24,4.2,,,
Chris Dahlquist,32,OTT,D,46,1,7,8,-30,36,0,1,0,0,7,0,0,45,2.2,,,
J.J. Daigneault,29,MTL,D,45,3,5,8,2,40,3,0,0,0,4,0,1,36,8.3,,,
Kris Draper,23,DET,C,36,2,6,8,1,22,2,0,0,0,5,0,1,44,4.5,,,
Karl Dykhuis,22,PHI,D,33,2,6,8,7,37,1,1,0,1,5,1,0,46,4.3,,,
Greg Johnson,23,DET,C,22,3,5,8,1,14,1,2,0,0,5,0,0,32,9.4,,,
Nathan LaFayette,21,2TM,C,39,4,4,8,3,2,3,0,1,0,4,0,0,35,11.4,,,
Nathan LaFayette,21,VAN,C,27,4,4,8,2,2,3,0,1,0,4,0,0,30,13.3,,,
Nathan LaFayette,21,NYR,C,12,0,0,0,1,0,0,0,0,0,0,0,0,5,0.0,,,
Kevin Lowe,35,NYR,D,44,1,7,8,-2,58,0,1,0,0,7,0,0,35,2.9,,,
Troy Mallette,24,OTT,LW,23,3,5,8,6,35,3,0,0,1,5,0,0,21,14.3,,,
Stéphane Matteau,25,NYR,LW,41,3,5,8,-8,25,3,0,0,0,5,0,0,37,8.1,,,
Sandy McCarthy,22,CGY,RW,37,5,3,8,1,101,5,0,0,2,2,1,0,29,17.2,,,
Boris Mironov,22,EDM,D,29,1,7,8,-9,40,1,0,0,0,2,5,0,48,2.1,,,
Sandy Moger,25,BOS,RW,18,2,6,8,-1,6,0,2,0,0,4,2,0,32,6.3,,,
Dana Murzyn,28,VAN,D,40,0,8,8,14,129,0,0,0,0,8,0,0,29,0.0,,,
Andrei Nazarov,20,SJS,LW,26,3,5,8,-1,94,3,0,0,0,4,1,0,19,15.8,,,
Bob Rouse,30,DET,D,48,1,7,8,14,36,1,0,0,1,6,1,0,51,2.0,,,
Darrin Shannon,25,WIN,LW,19,5,3,8,-6,14,2,3,0,1,2,1,0,26,19.2,,,
Scott Pearson,25,2TM,RW,42,3,5,8,-14,74,3,0,0,0,5,0,0,40,7.5,,,
Scott Pearson,25,EDM,RW,28,1,4,5,-11,54,1,0,0,0,4,0,0,21,4.8,,,
Scott Pearson,25,BUF,RW,14,2,1,3,-3,20,2,0,0,0,1,0,0,19,10.5,,,
Petr Svoboda,28,2TM,D,37,0,8,8,-5,70,0,0,0,0,3,5,0,39,0.0,,,
Petr Svoboda,28,BUF,D,26,0,5,5,-5,60,0,0,0,0,2,3,0,22,0.0,,,
Petr Svoboda,28,PHI,D,11,0,3,3,0,10,0,0,0,0,1,2,0,17,0.0,,,
Phil Bourque,32,OTT,LW,38,4,3,7,-17,20,4,0,0,0,3,0,0,34,11.8,,,
Murray Craven,30,CHI,LW,16,4,3,7,2,2,3,1,0,2,3,0,0,29,13.8,,,
Pavol Demitra,20,OTT,RW,16,4,3,7,-4,0,3,1,0,0,2,1,0,21,19.0,,,
Bryan Fogarty,25,MTL,D,21,5,2,7,-3,34,2,3,0,0,2,0,0,41,12.2,,,
Adam Foote,23,QUE,D,35,0,7,7,17,52,0,0,0,0,6,0,1,24,0.0,,,
Brian Glynn,27,HAR,D,43,1,6,7,-2,32,1,0,0,0,5,1,0,35,2.9,,,
Sergei Gonchar,20,WSH,D,31,2,5,7,4,22,2,0,0,0,5,0,0,38,5.3,,,
Mark Janssens,26,HAR,C,46,2,5,7,-8,93,2,0,0,0,5,0,0,33,6.1,,,
Patrik Juhlin,24,PHI,RW,42,4,3,7,-13,6,4,0,0,1,2,1,0,44,9.1,,,
Tom Kurvers,32,MDA,D,22,4,3,7,-13,6,3,1,0,1,1,2,0,44,9.1,,,
Jim Kyte,30,SJS,D,18,2,5,7,-7,33,2,0,0,1,3,2,0,14,14.3,,,
Paul Laus,24,FLA,D,37,0,7,7,12,138,0,0,0,0,7,0,0,18,0.0,,,
Andrei Lomakin,30,FLA,LW,31,1,6,7,-5,6,0,1,0,0,4,2,0,25,4.0,,,
Glen Murray,22,BOS,LW,35,5,2,7,-11,46,5,0,0,2,2,0,0,64,7.8,,,
Jeff Odgers,25,SJS,RW,48,4,3,7,-8,117,4,0,0,1,3,0,0,47,8.5,,,
Yanic Perreault,23,LAK,C,26,2,5,7,3,20,2,0,0,1,4,1,0,43,4.7,,,
