Player,Age,Team,Pos,GP,G,A,PTS,+/-,PIM,EVG,PPG,SHG,GWG,EV,PP,SH,SOG,SPCT,TSA,TOI,ATOI,FOW,FOL,FO%,BLK,HIT,TAKE,GIVE,Awards
Ryan Whitney,27,EDM,D,35,2,25,27,13,33,2,0,0,0,16,7,2,43,4.7,91,886:50,25:20,0,0,,67,29,20,41,
Jason Chimera,31,WSH,LW,81,10,16,26,-10,64,8,2,0,1,15,1,0,162,6.2,256,1073:42,13:15,20,19,51.3,16,97,26,26,
Carlo Colaiacovo,28,STL,D,65,6,20,26,-4,23,5,1,0,1,10,10,0,81,7.4,190,1178:48,18:08,0,0,,79,75,16,21,
Mathieu Darche,34,MTL,LW,59,12,14,26,7,10,10,2,0,1,9,5,0,90,13.3,154,664:44,11:16,7,14,33.3,30,73,15,10,
Tom Gilbert,28,EDM,D,79,6,20,26,-14,32,3,3,0,0,11,7,2,106,5.7,219,1935:50,24:30,0,0,,172,69,43,87,
Jeff Halpern,34,MTL,C,72,11,15,26,6,29,10,0,1,3,15,0,0,62,17.7,111,916:43,12:44,338,256,56.9,53,42,15,18,Selke-53
Travis Hamonic,20,NYI,D,62,5,21,26,4,103,4,1,0,0,17,3,1,118,4.2,256,1337:30,21:34,0,0,,115,116,42,48,
Martin Hanzal,23,PHX,C,61,16,10,26,4,54,9,7,0,5,10,0,0,149,10.7,265,1189:39,19:30,518,511,50.3,35,147,28,23,Selke-40
Victor Hedman,20,TBL,D,79,3,23,26,3,70,3,0,0,0,20,3,0,101,3.0,243,1659:42,21:01,0,0,,85,54,48,64,
Dmitry Kulikov,20,FLA,D,72,6,20,26,-5,45,5,1,0,1,16,4,0,83,7.2,213,1436:26,19:57,0,0,,79,107,18,38,
Steve Montador,31,BUF,D,73,5,21,26,16,83,5,0,0,0,20,1,0,118,4.2,222,1439:45,19:43,0,1,0.0,138,86,21,61,
Ryan O'Reilly,19,COL,C,74,13,13,26,-7,16,10,2,1,0,10,2,1,119,10.9,181,1188:14,16:03,531,494,51.8,31,53,72,23,Selke-53
Daniel Winnik,25,COL,C,80,11,15,26,-2,35,7,2,2,1,11,3,1,167,6.6,273,1323:51,16:33,25,44,36.2,52,54,49,19,
Rob Schremp,24,2TM,C,63,13,13,26,-20,16,9,4,0,3,10,3,0,83,15.7,149,884:35,14:02,220,255,46.3,21,34,41,39,
Rob Schremp,24,NYI,C,45,10,12,22,-19,12,8,2,0,1,9,3,0,64,15.6,118,677:02,15:03,177,191,48.1,16,28,29,36,
Rob Schremp,24,ATL,C,18,3,1,4,-1,4,1,2,0,2,1,0,0,19,15.8,31,207:33,11:32,43,64,40.2,5,6,12,3,
Ian White,26,3TM,D,78,4,22,26,3,26,3,1,0,0,17,5,0,138,2.9,330,1559:24,19:60,0,0,,144,59,30,26,
Ian White,26,CGY,D,16,2,4,6,-10,6,1,1,0,0,2,2,0,34,5.9,81,347:47,21:44,0,0,,21,12,1,2,
Ian White,26,CAR,D,39,0,10,10,4,12,0,0,0,0,8,2,0,53,0.0,138,753:10,19:19,0,0,,68,27,12,11,
Ian White,26,SJS,D,23,2,8,10,9,8,2,0,0,0,7,1,0,51,3.9,111,458:27,19:56,0,0,,55,20,17,13,
Mikael Backlund,21,CGY,C,73,10,15,25,4,18,8,2,0,1,12,2,1,144,6.9,240,881:47,12:05,319,345,48.0,19,35,37,26,
Ruslan Fedotenko,32,NYR,LW,66,10,15,25,9,25,9,0,1,0,13,2,0,120,8.3,214,989:40,14:60,12,20,37.5,50,150,28,7,
Matt Hendricks,29,WSH,C,77,9,16,25,-2,110,8,1,0,3,15,1,0,113,8.0,188,882:25,11:28,50,43,53.8,37,165,17,10,
Ryan Jones,26,EDM,LW,81,18,7,25,-5,34,15,2,1,2,5,2,0,126,14.3,229,1120:48,13:50,10,19,34.5,57,152,38,33,
Toni Lydman,33,ANA,D,78,3,22,25,32,42,3,0,0,0,20,2,0,99,3.0,195,1729:20,22:10,0,0,,178,141,11,38,"ASnhl-15,Norris-12"
John Madden,37,MIN,C,76,12,13,25,-9,10,10,1,1,4,12,1,0,107,11.2,185,1165:47,15:20,504,484,51.0,59,43,44,21,
Kevin Porter,24,COL,RW,74,14,11,25,-11,27,13,1,0,3,10,1,0,102,13.7,202,1022:31,13:49,19,39,32.8,29,126,22,27,
Chris Pronger,36,PHI,D,50,4,21,25,7,44,1,3,0,1,9,11,1,112,3.6,242,1124:55,22:30,0,0,,114,41,19,26,"ASnhl-18,Hart-23,Norris-10"
Nate Thompson,26,TBL,C,79,10,15,25,-6,29,9,0,1,2,14,1,0,123,8.1,204,1192:08,15:05,360,304,54.2,81,115,35,14,
Kyle Turris,21,PHX,C,65,11,14,25,0,16,11,0,0,1,13,1,0,116,9.5,186,732:45,11:16,270,270,50.0,15,30,14,19,
Sean Avery,30,NYR,C,76,3,21,24,-4,174,3,0,0,1,20,1,0,137,2.2,227,853:47,11:14,15,9,62.5,24,115,19,19,
Jay Bouwmeester,27,CGY,D,82,4,20,24,-2,44,3,1,0,1,13,7,0,121,3.3,270,2130:56,25:59,0,0,,134,72,23,57,
Jason Demers,22,SJS,D,75,2,22,24,19,28,2,0,0,0,16,6,0,105,1.9,245,1462:19,19:30,0,0,,72,87,30,49,
Marcel Goc,27,NSH,C,51,9,15,24,10,6,8,0,1,2,15,0,0,111,8.1,178,817:59,16:02,346,347,49.9,13,51,17,17,
Mike Green,25,WSH,D,49,8,16,24,6,48,3,5,0,1,10,5,1,115,7.0,246,1234:27,25:12,0,0,,106,100,25,54,ASG
Paul Martin,29,PIT,D,77,3,21,24,9,16,1,2,0,1,12,8,1,104,2.9,206,1799:08,23:22,0,0,,129,45,36,27,Byng-37
Max Pacioretty,22,MTL,LW,37,14,10,24,-1,39,7,7,0,2,9,1,0,112,12.5,188,588:09,15:54,0,1,0.0,13,67,20,10,
Viktor Stålberg,25,CHI,LW,77,12,12,24,2,43,12,0,0,3,11,1,0,135,8.9,221,823:46,10:42,5,4,55.6,25,102,36,14,
Marek Židlický,33,MIN,D,46,7,17,24,-6,30,4,3,0,0,11,6,0,53,13.2,141,1001:32,21:46,0,0,,63,66,14,33,
Colby Armstrong,28,TOR,RW,50,8,15,23,-1,38,8,0,0,0,15,0,0,69,11.6,124,806:14,16:07,3,5,37.5,28,88,34,19,
Andy Greene,28,NJD,D,82,4,19,23,-23,22,3,1,0,1,14,5,0,91,4.4,210,1833:35,22:22,0,0,,157,49,34,34,
Dan Hamhuis,28,VAN,D,64,6,17,23,29,34,4,2,0,1,12,5,0,109,5.5,234,1451:29,22:41,0,0,,89,76,43,33,"ASnhl-20,Norris-16"
Kristian Huselius,32,CBJ,LW,39,14,9,23,-17,10,8,6,0,1,7,2,0,94,14.9,176,638:47,16:23,0,0,,4,4,19,11,
Tim Jackman,29,CGY,RW,82,10,13,23,4,86,9,1,0,1,11,2,0,131,7.6,225,805:34,9:49,6,10,37.5,21,133,23,12,
Pavel Kubina,33,TBL,D,79,4,19,23,2,62,3,1,0,2,15,4,0,78,5.1,196,1518:49,19:14,0,0,,115,90,19,35,
Derek MacKenzie,29,CBJ,C,63,9,14,23,14,22,8,0,1,1,12,1,1,76,11.8,144,683:21,10:51,246,227,52.0,26,159,33,13,
Torrey Mitchell,26,SJS,C,66,9,14,23,10,46,9,0,0,1,14,0,0,116,7.8,194,880:52,13:21,99,104,48.8,27,57,32,25,
Václav Prospal,35,NYR,C,29,9,14,23,4,8,7,2,0,0,6,8,0,61,14.8,90,444:37,15:20,69,59,53.9,15,44,5,7,
Kris Russell,23,CBJ,D,73,5,18,23,-9,37,4,1,0,0,12,5,1,88,5.7,197,1278:44,17:31,0,0,,128,63,25,19,
Mats Zuccarello,23,NYR,LW,42,6,17,23,3,4,6,0,0,2,8,9,0,74,8.1,121,595:14,14:10,8,7,53.3,19,56,16,6,
Adrian Aucoin,37,PHX,D,75,3,19,22,18,52,3,0,0,0,17,2,0,99,3.0,233,1624:38,21:40,1,0,100.0,75,134,26,22,
Kevin Bieksa,29,VAN,D,66,6,16,22,32,73,5,1,0,2,14,2,0,105,5.7,223,1482:56,22:28,0,0,,93,104,50,41,ASnhl-20
David Desharnais,24,MTL,C,43,8,14,22,-3,12,4,4,0,0,10,4,0,55,14.5,82,553:26,12:52,221,224,49.7,19,16,10,6,
Vernon Fiddler,30,PHX,C,71,6,16,22,3,46,5,0,1,2,14,1,1,97,6.2,163,1103:38,15:33,660,564,53.9,60,85,27,21,Selke-21
Kurtis Foster,29,EDM,D,74,8,14,22,-12,45,3,5,0,0,5,9,0,182,4.4,364,1306:47,17:40,0,0,,76,89,18,37,
Jack Hillen,25,NYI,D,64,4,18,22,-5,45,4,0,0,1,16,1,1,81,4.9,175,1204:21,18:49,0,0,,131,54,39,25,
Andreas Nödl,23,PHI,RW,67,11,11,22,14,16,9,1,1,2,11,0,0,100,11.0,151,889:20,13:16,11,8,57.9,25,111,21,29,
Luke Schenn,21,TOR,D,82,5,17,22,-7,34,5,0,0,0,16,0,1,128,3.9,314,1834:17,22:22,0,0,,168,251,38,95,
Tyler Seguin,19,BOS,C,74,11,11,22,-4,18,10,1,0,0,9,2,0,131,8.4,207,903:32,12:13,150,153,49.5,21,20,22,24,
Steve Sullivan,36,NSH,C,44,10,12,22,4,28,7,3,0,1,8,4,0,79,12.7,133,705:24,16:02,5,8,38.5,10,18,16,24,
Mattias Tedenby,20,NJD,LW,58,8,14,22,3,14,6,2,0,2,11,3,0,87,9.2,136,727:32,12:33,0,0,,2,24,13,31,
Brandon Yip,25,COL,RW,71,12,10,22,-22,54,8,3,1,1,8,2,0,127,9.4,206,975:02,13:44,5,9,35.7,21,77,20,17,
Nikolai Zherdev,26,PHI,RW,56,16,6,22,5,22,15,1,0,1,4,2,0,135,11.9,212,720:01,12:51,2,5,28.6,6,39,19,25,
Radek Dvořák,33,2TM,RW,66,7,15,22,2,24,6,0,1,3,15,0,0,109,6.4,167,1061:05,16:05,7,12,36.8,33,51,35,25,
Radek Dvořák,33,FLA,RW,53,7,14,21,2,20,6,0,1,3,14,0,0,89,7.9,135,877:22,16:33,2,8,20.0,28,46,23,22,
Radek Dvořák,33,ATL,RW,13,0,1,1,0,4,0,0,0,0,1,0,0,20,0.0,32,183:43,14:08,5,4,55.6,5,5,12,3,
Bobby Butler,23,OTT,LW,36,10,11,21,-16,10,9,1,0,3,7,4,0,73,13.7,116,555:27,15:26,0,2,0.0,15,28,9,13,
Jake Dowell,25,CHI,C,79,6,15,21,5,63,6,0,0,0,12,0,3,74,8.1,107,933:10,11:49,319,333,48.9,43,107,32,18,
Brandon McMillan,20,ANA,LW,60,11,10,21,-5,18,7,2,2,2,7,1,2,77,14.3,133,844:22,14:04,114,179,38.9,24,53,11,19,
Maxime Talbot,26,PIT,C,82,8,13,21,-3,66,6,0,2,2,12,0,1,117,6.8,185,1235:34,15:04,425,449,48.6,40,154,26,17,
Michal Rozsíval,32,2TM,D,65,6,15,21,6,42,4,2,0,3,9,6,0,55,10.9,136,1365:09,21:00,0,0,,108,100,24,24,
Michal Rozsíval,32,NYR,D,32,3,12,15,3,22,3,0,0,1,6,6,0,24,12.5,79,705:28,22:03,0,0,,47,45,16,13,
Michal Rozsíval,32,PHX,D,33,3,3,6,3,20,1,2,0,2,3,0,0,31,9.7,57,659:41,19:59,0,0,,61,55,8,11,
Chris Campoli,26,2TM,D,77,4,17,21,0,36,3,1,0,1,16,1,0,84,4.8,184,1473:32,19:08,0,0,,91,99,19,32,
Chris Campoli,26,OTT,D,58,3,11,14,-3,34,3,0,0,0,10,1,0,59,5.1,135,1091:09,18:49,0,0,,70,73,13,22,
Chris Campoli,26,CHI,D,19,1,6,7,3,2,0,1,0,1,6,0,0,25,4.0,49,382:23,20:08,0,0,,21,26,6,10,
Tim Brent,26,TOR,C,79,8,12,20,-4,33,7,0,1,1,7,4,1,60,13.3,111,920:27,11:39,410,378,52.0,58,104,23,20,
Alexander Burmistrov,19,ATL,C,74,6,14,20,-12,27,6,0,0,2,13,0,1,92,6.5,164,978:04,13:13,282,401,41.3,22,62,48,33,
Matt Calvert,21,CBJ,LW,42,11,9,20,3,12,8,3,0,1,8,1,0,50,22.0,84,465:56,11:06,3,6,33.3,8,51,7,8,
Patrick Eaves,26,DET,RW,63,13,7,20,-2,14,10,2,1,1,7,0,0,108,12.0,201,799:55,12:42,3,7,30.0,27,106,20,14,
Eric Fehr,25,WSH,RW,52,10,10,20,0,16,7,3,0,1,6,4,0,120,8.3,208,654:39,12:35,0,1,0.0,20,32,23,7,
Carl Gunnarsson,24,TOR,D,68,4,16,20,-2,14,3,1,0,1,13,3,0,69,5.8,157,1240:29,18:15,0,0,,120,63,24,44,
Jan Hejda,32,CBJ,D,77,5,15,20,-6,28,5,0,0,0,14,0,1,79,6.3,167,1626:24,21:07,1,0,100.0,158,152,21,30,
Cody McCormick,27,BUF,C,81,8,12,20,2,142,8,0,0,1,11,1,0,104,7.7,185,887:17,10:57,132,184,41.8,60,108,20,19,
Kyle Okposo,22,NYI,RW,38,5,15,20,3,40,5,0,0,2,10,5,0,72,6.9,163,630:09,16:35,36,51,41.4,16,31,26,22,
Samuel Påhlsson,33,CBJ,C,82,7,13,20,-13,30,6,0,1,1,13,0,0,108,6.5,181,1257:43,15:20,675,623,52.0,49,162,28,8,
Brad Stuart,31,DET,D,67,3,17,20,4,40,2,1,0,1,15,1,1,81,3.7,164,1442:28,21:32,0,0,,114,131,13,52,
Shawn Thornton,33,BOS,RW,79,10,10,20,8,122,10,0,0,2,10,0,0,151,6.6,238,796:23,10:05,17,14,54.8,18,141,23,6,
Jay McClement,27,2TM,C,80,7,13,20,-21,30,6,1,0,1,12,0,1,127,5.5,216,1335:20,16:42,595,557,51.6,63,75,37,21,
Jay McClement,27,STL,C,56,6,10,16,-13,18,5,1,0,1,10,0,0,89,6.7,145,959:43,17:08,427,404,51.4,38,52,20,11,
Jay McClement,27,COL,C,24,1,3,4,-8,12,1,0,0,0,2,0,1,38,2.6,71,375:37,15:39,168,153,52.3,25,23,17,10,
Justin Abdelkader,23,DET,LW,74,7,12,19,15,61,7,0,0,1,11,0,1,129,5.4,226,910:13,12:18,227,203,52.8,39,188,17,20,
Grant Clitsome,25,CBJ,D,31,4,15,19,2,16,2,2,0,0,7,8,0,50,8.0,134,659:20,21:16,0,0,,29,67,6,13,
J.P. Dumont,32,NSH,RW,70,10,9,19,2,16,9,1,0,2,6,3,0,89,11.2,148,782:48,11:11,1,1,50.0,8,45,35,23,
Ron Hainsey,29,ATL,D,82,3,16,19,3,24,3,0,0,2,14,1,1,83,3.6,183,1482:58,18:05,0,0,,168,49,29,47,
Zbyněk Michálek,28,PIT,D,73,5,14,19,0,30,4,1,0,2,11,3,0,104,4.8,229,1594:13,21:50,0,0,,149,56,13,38,
Rob Niedermayer,36,BUF,C,71,5,14,19,-8,22,5,0,0,1,14,0,0,80,6.3,121,905:53,12:46,129,147,46.7,21,37,14,23,
Brad Richardson,25,LAK,RW,68,7,12,19,-13,47,6,0,1,1,12,0,0,103,6.8,190,799:38,11:46,92,89,50.8,11,84,28,18,
Chris Thorburn,27,ATL,C,82,9,10,19,-4,77,7,2,0,0,9,1,0,114,7.9,192,1131:16,13:48,125,126,49.8,71,128,41,10,
Jack Skille,23,2TM,RW,62,8,11,19,-9,29,7,1,0,1,11,0,0,154,5.2,243,739:18,11:55,3,7,30.0,20,134,23,7,
Jack Skille,23,CHI,RW,49,7,10,17,3,25,6,1,0,1,10,0,0,121,5.8,185,525:58,10:44,2,2,50.0,8,95,14,6,
Jack Skille,23,FLA,RW,13,1,1,2,-12,4,1,0,0,0,1,0,0,33,3.0,58,213:20,16:25,1,5,16.7,12,39,9,1,
David Clarkson,26,NJD,RW,82,12,6,18,-20,116,11,1,0,1,5,1,0,192,6.3,297,1116:58,13:37,19,26,42.2,19,170,24,23,
Patrick Dwyer,27,CAR,RW,80,8,10,18,-6,12,7,0,1,2,9,1,0,104,7.7,181,1006:14,12:35,80,154,34.2,62,163,36,7,
Jason Garrison,26,FLA,D,73,5,13,18,-2,26,5,0,0,3,10,3,0,116,4.3,264,1627:28,22:18,0,0,,127,136,19,41,
Adam Hall,30,TBL,RW,82,7,11,18,-12,32,7,0,0,1,11,0,0,167,4.2,248,1217:39,14:51,360,295,55.0,59,152,22,18,
Kevin Klein,26,NSH,D,81,2,16,18,9,24,2,0,0,0,15,0,1,99,2.0,194,1684:08,20:48,0,0,,173,128,31,61,
Drew Miller,26,DET,LW,67,10,8,18,-2,13,9,0,1,2,8,0,0,85,11.8,154,787:00,11:45,4,13,23.5,58,84,12,7,
Sean O'Donnell,39,PHI,D,81,1,17,18,8,87,1,0,0,0,16,0,1,34,2.9,92,1259:19,15:33,0,0,,76,53,15,54,
Cal O'Reilly,24,NSH,C,38,6,12,18,4,2,5,1,0,1,9,3,0,44,13.6,77,642:17,16:54,231,266,46.5,13,5,29,14,
Anton Strålman,24,CBJ,D,51,1,17,18,-11,22,0,1,0,1,8,9,0,80,1.3,175,1006:27,19:44,0,0,,46,39,15,11,
Jordin Tootoo,27,NSH,RW,54,8,10,18,8,61,8,0,0,1,10,0,0,85,9.4,151,641:22,11:53,2,1,66.7,17,95,25,35,
Marc-Édouard Vlasic,23,SJS,D,80,4,14,18,14,18,4,0,0,2,13,1,0,116,3.4,283,1669:01,20:52,0,0,,147,50,30,45,Byng-39
Tom Kostopoulos,32,2TM,RW,76,8,10,18,-4,74,6,2,0,0,9,1,0,79,10.1,147,937:48,12:20,18,49,26.9,40,119,28,18,
Tom Kostopoulos,32,CAR,RW,17,1,3,4,-1,30,1,0,0,0,3,0,0,13,7.7,23,191:57,11:17,4,10,28.6,12,34,5,3,
Tom Kostopoulos,32,CGY,RW,59,7,7,14,-3,44,5,2,0,0,6,1,0,66,10.6,124,745:51,12:38,14,39,26.4,28,85,23,15,
Zach Bogosian,20,ATL,D,71,5,12,17,-27,29,5,0,0,1,8,4,0,155,3.2,303,1590:40,22:24,0,0,,89,111,31,53,
Evgenii Dadonov,21,FLA,RW,36,8,9,17,0,14,7,1,0,0,9,0,0,60,13.3,101,513:09,14:15,1,4,20.0,11,45,10,12,
Derek Dorsett,24,CBJ,RW,76,4,13,17,-15,184,4,0,0,0,10,0,3,112,3.6,195,1003:50,13:13,19,32,37.3,37,195,25,7,
Philippe Dupuis,25,COL,C,74,6,11,17,-4,40,5,0,1,0,10,0,1,101,5.9,155,674:22,9:07,153,178,46.2,28,128,44,10,
Lars Eller,21,MTL,C,77,7,10,17,-4,48,7,0,0,2,10,0,0,79,8.9,171,857:32,11:08,183,248,42.5,22,85,24,25,
Milan Jurčina,27,NYI,D,46,4,13,17,-4,30,2,1,1,0,8,4,1,76,5.3,139,831:07,18:04,0,1,0.0,93,125,25,22,
Ben Lovejoy,26,PIT,D,47,3,14,17,11,48,3,0,0,0,12,1,1,60,5.0,138,705:05,15:00,0,0,,60,44,7,8,
Johnny Oduya,29,ATL,D,82,2,15,17,-15,22,2,0,0,0,11,4,0,90,2.2,209,1699:17,20:43,0,0,,148,64,43,46,
Rostislav Olesz,25,FLA,C,44,6,11,17,-1,8,5,1,0,1,11,0,0,71,8.5,121,610:40,13:53,2,8,20.0,19,68,19,9,
Nick Palmieri,21,NJD,RW,43,9,8,17,9,6,8,1,0,2,7,1,0,66,13.6,126,616:00,14:20,2,0,100.0,8,36,16,16,
Darroll Powe,25,PHI,C,81,7,10,17,-6,41,5,0,2,2,9,0,1,87,8.0,161,995:12,12:17,66,68,49.3,60,196,20,12,
Robyn Regehr,30,CGY,D,79,2,15,17,2,58,1,1,0,0,13,1,1,72,2.8,174,1697:15,21:29,0,0,,142,180,12,41,
Peter Regin,24,OTT,C,55,3,14,17,-4,12,3,0,0,1,12,2,0,87,3.4,158,736:10,13:23,132,184,41.8,20,30,40,15,
Mike Rupp,31,PIT,C,81,9,8,17,-4,124,9,0,0,1,7,1,0,81,11.1,144,814:29,10:03,82,80,50.6,17,181,9,12,
Cory Sarich,32,CGY,D,76,4,13,17,11,75,4,0,0,1,13,0,0,75,5.3,162,1358:47,17:53,0,1,0.0,109,175,15,51,
Nick Schultz,28,MIN,D,74,3,14,17,-4,38,3,0,0,0,12,1,1,46,6.5,116,1496:19,20:13,1,0,100.0,132,78,9,25,
Jeff Tambellini,26,VAN,LW,62,9,8,17,10,18,8,1,0,0,5,3,0,114,7.9,199,730:34,11:47,19,16,54.3,21,113,11,10,
Mike Weber,23,BUF,D,58,4,13,17,13,69,4,0,0,0,13,0,0,53,7.5,122,979:49,16:54,0,0,,99,158,14,34,
Bryan Allen,30,2TM,D,72,4,13,17,-1,82,4,0,0,1,13,0,0,58,6.9,143,1319:12,18:19,0,0,,103,118,24,27,
Bryan Allen,30,FLA,D,53,4,8,12,-5,63,4,0,0,1,8,0,0,50,8.0,112,1018:05,19:13,0,0,,76,83,16,21,
Bryan Allen,30,CAR,D,19,0,5,5,4,19,0,0,0,0,5,0,0,8,0.0,31,301:07,15:51,0,0,,27,35,8,6,
François Beauchemin,30,2TM,D,81,5,12,17,-8,32,4,1,0,0,10,2,0,106,4.7,247,1868:54,23:04,0,1,0.0,182,122,34,90,
François Beauchemin,30,TOR,D,54,2,10,12,-4,16,2,0,0,0,9,1,0,76,2.6,189,1282:49,23:45,0,0,,131,82,27,67,
François Beauchemin,30,ANA,D,27,3,2,5,-4,16,2,1,0,0,1,1,0,30,10.0,58,586:05,21:42,0,1,0.0,51,40,7,23,
Ben Eager,27,2TM,LW,68,7,10,17,4,120,7,0,0,1,10,0,0,84,8.3,137,723:29,10:38,0,2,0.0,28,87,21,26,
Ben Eager,27,ATL,LW,34,3,7,10,4,77,3,0,0,1,7,0,0,41,7.3,72,416:37,12:15,0,2,0.0,9,48,13,10,
Ben Eager,27,SJS,LW,34,4,3,7,0,43,4,0,0,0,3,0,0,43,9.3,65,306:52,9:02,0,0,,19,39,8,16,
Johnny Boychuk,27,BOS,D,69,3,13,16,15,45,2,1,0,1,12,1,0,154,1.9,302,1414:44,20:30,0,0,,115,117,14,21,
Braydon Coburn,25,PHI,D,82,2,14,16,15,53,2,0,0,0,13,0,1,114,1.8,241,1727:40,21:04,0,0,,133,177,32,51,
Chris Conner,27,PIT,RW,60,7,9,16,5,10,7,0,0,3,9,0,0,91,7.7,158,709:04,11:49,1,3,25.0,20,50,15,7,
Alex Frolov,28,NYR,LW,43,7,9,16,4,8,7,0,0,2,8,1,0,78,9.0,125,620:20,14:26,1,6,14.3,15,39,12,10,
Tim Gleason,28,CAR,D,82,2,14,16,-11,85,2,0,0,0,12,1,1,84,2.4,226,1719:09,20:58,0,0,,138,215,16,43,
Mike Grier,36,BUF,RW,73,5,11,16,0,12,5,0,0,0,11,0,0,107,4.7,165,1050:39,14:24,10,21,32.3,48,112,26,22,
Chuck Kobasew,28,MIN,RW,63,9,7,16,-6,19,9,0,0,1,7,0,0,74,12.2,124,745:50,11:50,6,7,46.2,20,31,17,13,
Filip Kuba,34,OTT,D,64,2,14,16,-26,16,2,0,0,1,6,7,1,76,2.6,176,1326:42,20:44,0,0,,104,23,22,41,
Radek Martínek,34,NYI,D,64,3,13,16,-5,35,2,1,0,0,13,0,0,97,3.1,210,1334:07,20:51,0,0,,128,69,34,39,
Alec Martinez,23,LAK,D,60,5,11,16,11,18,4,1,0,0,7,4,0,74,6.8,190,916:43,15:17,0,0,,73,69,4,22,
Shawn Matthias,22,FLA,C,51,6,10,16,0,16,6,0,0,0,8,2,0,90,6.7,135,603:52,11:50,188,182,50.8,20,60,22,7,
Travis Moen,28,MTL,LW,79,6,10,16,-4,96,5,0,1,0,10,0,0,99,6.1,137,1041:56,13:11,8,14,36.4,42,129,15,7,
Derek Morris,32,PHX,D,77,5,11,16,-2,58,4,1,0,1,10,0,1,83,6.0,186,1621:30,21:04,2,1,66.7,136,117,14,31,
Chris Neil,31,OTT,RW,80,6,10,16,-14,210,6,0,0,2,10,0,0,105,5.7,191,1021:00,12:46,3,3,50.0,21,258,35,20,
Fernando Pisani,34,CHI,RW,60,7,9,16,0,10,6,1,0,1,9,0,0,72,9.7,123,754:23,12:34,34,32,51.5,21,69,32,13,
Jaroslav Špaček,36,MTL,D,59,1,15,16,9,45,1,0,0,0,11,3,1,65,1.5,171,1135:21,19:15,0,0,,90,61,30,55,
Henrik Tallinder,32,NJD,D,82,5,11,16,-6,40,4,0,1,2,9,2,0,102,4.9,202,1848:19,22:32,0,0,,74,67,26,44,
Ryan Wilson,23,COL,D,67,3,13,16,-8,68,2,1,0,0,12,1,0,62,4.8,136,1327:00,19:48,0,0,,110,135,28,31,
Eric Brewer,31,2TM,D,76,9,7,16,6,81,9,0,0,1,7,0,0,110,8.2,214,1675:24,22:03,0,0,,120,145,23,40,
Eric Brewer,31,STL,D,54,8,6,14,1,57,8,0,0,1,6,0,0,86,9.3,170,1200:51,22:14,0,0,,85,78,12,21,
Eric Brewer,31,TBL,D,22,1,1,2,5,24,1,0,0,0,1,0,0,24,4.2,44,474:33,21:34,0,0,,35,67,11,19,
Brad Winchester,29,2TM,LW,76,10,6,16,-18,114,7,3,0,1,5,1,0,90,11.1,145,796:44,10:29,2,6,25.0,18,171,19,8,
Brad Winchester,29,STL,LW,57,9,5,14,-9,86,6,3,0,1,5,0,0,67,13.4,112,597:52,10:29,2,5,28.6,11,120,16,4,
Brad Winchester,29,ANA,LW,19,1,1,2,-9,28,1,0,0,0,0,1,0,23,4.3,33,198:52,10:28,0,1,0.0,7,51,3,4,
Sami Lepistö,26,2TM,D,70,4,12,16,10,55,4,0,0,0,12,0,0,56,7.1,134,1228:53,17:33,1,0,100.0,90,72,20,24,
Sami Lepistö,26,PHX,D,51,4,7,11,7,37,4,0,0,0,7,0,0,31,12.9,78,848:30,16:38,1,0,100.0,66,49,13,18,
Sami Lepistö,26,CBJ,D,19,0,5,5,3,18,0,0,0,0,5,0,0,25,0.0,56,380:23,20:01,0,0,,24,23,7,6,
Marco Sturm,32,2TM,LW,35,5,11,16,6,23,4,1,0,1,8,2,1,57,8.8,98,498:16,14:14,6,9,40.0,6,23,12,11,
Marco Sturm,32,LAK,LW,17,4,5,9,6,17,3,1,0,0,4,0,1,27,14.8,44,245:59,14:28,1,0,100.0,2,12,5,6,
Marco Sturm,32,WSH,LW,18,1,6,7,0,6,1,0,0,1,4,2,0,30,3.3,54,252:17,14:01,5,9,35.7,4,11,7,5,
Craig Adams,33,PIT,RW,80,4,11,15,-5,76,2,0,2,1,9,0,2,90,4.4,138,974:56,12:11,194,271,41.7,64,171,24,15,Selke-51
Steve Bernier,25,FLA,RW,68,5,10,15,-14,21,2,3,0,0,10,0,0,97,5.2,162,886:07,13:02,4,13,23.5,35,112,22,14,
Chris Clark,34,CBJ,RW,53,5,10,15,-3,38,3,2,0,0,9,0,1,83,6.0,137,776:03,14:39,3,13,18.8,9,89,18,9,
Joey Crabb,27,TOR,RW,48,3,12,15,-1,24,2,0,1,2,12,0,0,51,5.9,90,623:01,12:59,5,17,22.7,20,99,21,13,
Jonathan Ericsson,26,DET,D,74,3,12,15,8,87,2,1,0,0,12,0,0,89,3.4,176,1394:13,18:50,0,0,,37,107,16,56,
Andrew Ference,31,BOS,D,70,3,12,15,22,60,3,0,0,0,10,1,1,78,3.8,179,1258:33,17:59,0,0,,82,74,4,28,
T.J. Galiardi,22,COL,LW,35,7,8,15,-6,12,7,0,0,1,6,2,0,62,11.3,110,566:49,16:12,62,72,46.3,19,41,26,15,
Adam McQuaid,24,BOS,D,67,3,12,15,30,96,3,0,0,0,12,0,0,46,6.5,123,996:00,14:52,0,0,,131,102,5,15,
Marc Methot,25,CBJ,D,74,0,15,15,2,58,0,0,0,0,14,0,1,58,0.0,132,1471:48,19:53,0,0,,98,176,21,27,
