Player,Age,Team,Pos,GP,G,A,PTS,+/-,PIM,EVG,PPG,SHG,GWG,EV,PP,SH,SOG,SPCT,TOI,ATOI,Awards
Murray Hall,27,MNS,C,17,2,1,3,-5,10,2,0,0,0,0,1,0,18,11.1,,,
Jim Johnson,25,PHI,C,13,2,1,3,0,2,2,0,0,0,1,0,0,12,16.7,,,
Jacques Lemieux,24,LAK,D,16,0,3,3,3,8,0,0,0,0,1,2,0,5,0.0,,,
Nick Libett,22,DET,LW,22,2,1,3,-13,12,1,1,0,0,1,0,0,29,6.9,,,
Mike Pelyk,20,TOR,D,24,0,3,3,3,55,0,0,0,0,3,0,0,18,0.0,,,
Jim Watson,24,DET,D,61,0,3,3,-19,87,0,0,0,0,3,0,0,56,0.0,,,
Ron Anderson,22,DET,RW,18,2,0,2,-4,13,2,0,0,0,0,0,0,21,9.5,,,
Norm Beaudin,26,STL,RW,13,1,1,2,-4,4,0,1,0,0,0,1,0,9,11.1,,,
Gerry Cheevers,27,BOS,G,47,0,2,2,0,8,,,,0,2,,,0,,2644:10,,
Ray Fortin,26,STL,D,24,0,2,2,-2,10,0,0,0,0,2,0,0,25,0.0,,,
Billy Inglis,24,LAK,C,12,1,1,2,-6,0,1,0,0,0,1,0,0,17,5.9,,,
Dick Mattiussi,29,PIT,D,32,0,2,2,-9,18,0,0,0,0,1,1,0,34,0.0,,,
Dunc McCallum,27,PIT,D,32,0,2,2,-2,36,0,0,0,0,2,0,0,35,0.0,,,
Ted McCaskill,31,MNS,C,4,0,2,2,-2,0,0,0,0,0,1,1,0,2,0.0,,,
Larry Mickey,24,NYR,RW,4,0,2,2,2,0,0,0,0,0,2,0,0,2,0.0,,,
Jim Murray,24,LAK,D,30,0,2,2,-4,14,0,0,0,0,1,1,0,25,0.0,,,
Bill Plager,22,MNS,D,32,0,2,2,-15,30,0,0,0,0,2,0,0,12,0.0,,,
Tom Thurlby,29,OAK,D,21,1,1,2,-8,4,1,0,0,0,0,1,0,27,3.7,,,
Carol Vadnais,22,MTL,D,31,1,1,2,-5,29,1,0,0,0,1,0,0,25,4.0,,,
Gary Veneruzzo,24,STL,LW,5,1,1,2,1,0,1,0,0,0,1,0,0,6,16.7,,,
John Arbour,22,BOS,D,4,0,1,1,3,11,0,0,0,0,1,0,0,3,0.0,,,
Johnny Bower,43,TOR,G,43,0,1,1,0,14,,,,0,1,,,0,,2229:46,,
Bob Charlebois,23,MNS,LW,7,1,0,1,-4,0,0,1,0,0,0,0,0,8,12.5,,,
Jean-Guy Gendron,33,PHI,LW,1,0,1,1,1,2,0,0,0,0,1,0,0,2,0.0,,,
Warren Godfrey,36,DET,D,12,0,1,1,10,0,0,0,0,0,1,0,0,9,0.0,,,
Gord Kannegiesser,22,STL,D,19,0,1,1,-3,13,0,0,0,0,0,1,0,12,0.0,,,
Bob Lemieux,23,OAK,D,19,0,1,1,-9,12,0,0,0,0,1,0,0,23,0.0,,,
Len Lunde,31,MNS,C,7,0,1,1,-7,0,0,0,0,0,1,0,0,21,0.0,,,
Seth Martin,34,STL,G,30,0,1,1,0,0,,,,0,1,,,0,,1548:58,,
Tom Martin,20,TOR,RW,3,1,0,1,0,0,0,1,0,0,0,0,0,2,50.0,,,
Jim McKenny,21,TOR,D,5,1,0,1,-2,0,0,1,0,1,0,0,0,2,50.0,,,
Ron Murphy,34,BOS,LW,12,0,1,1,-2,4,0,0,0,0,1,0,0,17,0.0,,,
Lou Nanne,26,MNS,D,2,0,1,1,0,0,0,0,0,0,1,0,0,0,,,,
Rosaire Paiement,22,PHI,RW,7,1,0,1,2,11,1,0,0,0,0,0,0,11,9.1,,,
Bernie Parent,22,PHI,G,38,0,1,1,0,23,,,,0,1,,,0,,2243:51,,
Mel Pearson,29,PIT,LW,2,0,1,1,-1,0,0,0,0,0,1,0,0,2,0.0,,,
Doug Shelton,22,CBH,RW,5,0,1,1,-3,2,0,0,0,0,1,0,0,1,0.0,,,
Gary Smith,23,OAK,G,21,0,1,1,0,4,,,,0,1,,,0,,1129:48,,
Irv Spencer,30,DET,D,5,0,1,1,-1,4,0,0,0,0,1,0,0,7,0.0,,,
Bryan Watson,25,MTL,D,12,0,1,1,0,9,0,0,0,0,0,0,1,6,0.0,,,
Terry Ball,23,PHI,D,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,,,
Hank Bassen,35,PIT,G,25,0,0,0,0,8,,,,0,0,,,0,,1295:19,,
Garry Bauman,27,MNS,G,26,0,0,0,0,2,,,,0,0,,,0,,1294:27,,
Les Binkley,33,PIT,G,54,0,0,0,0,0,,,,0,0,,,0,,3139:01,,Calder-5
Don Caley,22,STL,G,1,0,0,0,0,0,,,,0,0,,,0,,30:00,,
Claude Cardin,26,STL,LW,1,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,,,
Jacques Caron,27,LAK,G,1,0,0,0,0,0,,,,0,0,,,0,,60:00,,
Dwight Carruthers,23,PHI,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Terry Clancy,24,OAK,RW,7,0,0,0,-4,2,0,0,0,0,0,0,0,4,0.0,,,
Mike Corrigan,22,LAK,RW,5,0,0,0,-2,2,0,0,0,0,0,0,0,5,0.0,,,
Roger Crozier,25,DET,G,34,0,0,0,0,2,,,,0,0,,,0,,1728:18,,
Jean Cusson,25,OAK,LW,2,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,,,
Denis DeJordy,29,CBH,G,50,0,0,0,0,0,,,,0,0,,,0,,2836:43,,
Dave Dryden,26,CBH,G,27,0,0,0,0,0,,,,0,0,,,0,,1265:56,,
Darryl Edestrand,22,STL,D,12,0,0,0,-3,2,0,0,0,0,0,0,0,12,0.0,,,
Roy Edwards,30,DET,G,41,0,0,0,0,0,,,,0,0,,,0,,2174:38,,
Doug Favell,22,PHI,G,37,0,0,0,0,37,,,,0,0,,,0,,2190:44,,Calder-3
Bruce Gamble,29,TOR,G,41,0,0,0,0,2,,,,0,0,,,0,,2193:44,,ASG
George Gardner,25,DET,G,12,0,0,0,0,0,,,,0,0,,,0,,533:47,,
Ed Giacomin,28,NYR,G,66,0,0,0,0,4,,,,0,0,,,0,,3932:40,,"ASG,ASnhl-2"
Barry Gibbs,19,BOS,D,16,0,0,0,-1,2,0,0,0,0,0,0,0,3,0.0,,,
Andre Gill,26,BOS,G,5,0,0,0,0,0,,,,0,0,,,0,,270:21,,
Glenn Hall,36,STL,G,49,0,0,0,0,0,,,,0,0,,,0,,2851:50,,ASG
Al Hamilton,21,NYR,D,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
John Hanna,32,PHI,D,15,0,0,0,1,0,0,0,0,0,0,0,0,4,0.0,,,
Galen Head,20,DET,RW,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,,,
André Hinse,22,TOR,LW,4,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,,,
Charlie Hodge,34,OAK,G,58,0,0,0,0,4,,,,0,0,,,0,,3307:39,,
Don Johns,30,MNS,D,4,0,0,0,-2,6,0,0,0,0,0,0,0,4,0.0,,,
Eddie Johnston,32,BOS,G,28,0,0,0,0,0,,,,0,0,,,0,,1520:27,,
Larry Johnston,24,LAK,D,4,0,0,0,-7,4,0,0,0,0,0,0,0,2,0.0,,,
Marshall Johnston,26,MNS,D,6,0,0,0,1,0,0,0,0,0,0,0,0,5,0.0,,,
Ted Lanyon,28,PIT,D,5,0,0,0,1,4,0,0,0,0,0,0,0,1,0.0,,,
Danny Lawson,20,DET,RW,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,
Ralph MacSweyn,25,PHI,D,4,0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,,,
Cesare Maniago,29,MNS,G,52,0,0,0,0,12,,,,0,0,,,0,,2876:57,,
Rick McCann,23,DET,C,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Walt McKechnie,20,MNS,C,4,0,0,0,-3,0,0,0,0,0,0,0,0,9,0.0,,,
Barrie Meissner,21,MNS,LW,1,0,0,0,-3,2,0,0,0,0,0,0,0,2,0.0,,,
Garry Monahan,21,MTL,LW,11,0,0,0,-2,8,0,0,0,0,0,0,0,3,0.0,,,
Simon Nolet,26,PHI,RW,4,0,0,0,-1,2,0,0,0,0,0,0,0,9,0.0,,,
Jack Norris,25,CBH,G,7,0,0,0,0,0,,,,0,0,,,0,,334:11,,
Roger Pelletier,22,PHI,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Poul Popiel,24,LAK,D,1,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,,,
Geoff Powis,22,CBH,C,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,
André Pronovost,31,MNS,LW,9,0,0,0,0,0,0,0,0,0,0,0,0,6,0.0,,,
Dave Richardson,27,DET,LW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Wayne Rutledge,26,LAK,G,45,0,0,0,0,4,,,,0,0,,,0,,2440:39,,
Terry Sawchuk,38,LAK,G,36,0,0,0,0,0,,,,0,0,,,0,,1933:44,,ASG
Don Simmons,36,NYR,G,5,0,0,0,0,0,,,,0,0,,,0,,299:06,,
Darryl Sly,28,TOR,D,17,0,0,0,-1,4,0,0,0,0,0,0,0,2,0.0,,,
George Standing,26,MNS,RW,2,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,,,
Walt Tkaczuk,20,NYR,C,2,0,0,0,-1,0,0,0,0,0,0,0,0,0,,,,
Rogie Vachon,22,MTL,G,39,0,0,0,0,2,,,,0,0,,,0,,2226:24,,Vezina-1
Gilles Villemure,27,NYR,G,4,0,0,0,0,0,,,,0,0,,,0,,200:00,,
Carl Wetzel,29,MNS,G,5,0,0,0,0,0,,,,0,0,,,0,,268:36,,
Gump Worsley,38,MTL,G,40,0,0,0,0,10,,,,0,0,,,0,,2210:54,,"ASnhl-1,Vezina-1"
Keith Wright,23,PHI,LW,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,,,
League Average,,,,,,,,,,,,,,,,,,9.2,,,
