Player,Age,Team,Pos,GP,G,A,PTS,+/-,PIM,EVG,PPG,SHG,GWG,EV,PP,SH,SOG,SPCT,TSA,TOI,ATOI,FOW,FOL,FO%,BLK,HIT,TAKE,GIVE,Awards
Jeff Halpern,36,2TM,C,46,1,2,3,-8,10,1,0,0,1,2,0,0,26,3.8,50,468:29,10:11,208,163,56.1,22,56,15,4,
Jeff Halpern,36,NYR,C,30,0,1,1,-5,8,0,0,0,0,1,0,0,13,0.0,25,274:47,9:10,93,71,56.7,13,36,9,1,
Jeff Halpern,36,MTL,C,16,1,1,2,-3,2,1,0,0,1,1,0,0,13,7.7,25,193:42,12:06,115,92,55.6,9,20,6,3,
Tom Sestito,25,2TM,LW,30,3,0,3,-2,65,3,0,0,1,0,0,0,14,21.4,25,192:52,6:26,1,1,50.0,2,39,5,3,
Tom Sestito,25,PHI,LW,7,2,0,2,1,12,2,0,0,1,0,0,0,3,66.7,6,40:25,5:46,1,0,100.0,1,9,0,2,
Tom Sestito,25,VAN,LW,23,1,0,1,-3,53,1,0,0,0,0,0,0,11,9.1,19,152:27,6:38,0,1,0.0,1,30,5,1,
Arron Asham,34,NYR,RW,27,2,0,2,2,50,2,0,0,0,0,0,0,14,14.3,24,179:05,6:38,5,5,50.0,4,39,5,3,
Keith Ballard,30,VAN,D,36,0,2,2,-2,29,0,0,0,0,2,0,0,35,0.0,70,556:55,15:28,0,0,,34,45,16,13,
Daniel Bang,25,NSH,RW,8,0,2,2,-2,0,0,0,0,0,2,0,0,13,0.0,24,103:12,12:54,0,0,,0,12,3,0,
Cam Barker,26,VAN,D,14,0,2,2,-3,4,0,0,0,0,2,0,0,19,0.0,36,198:47,14:12,0,0,,16,16,0,4,
Matt Bartkowski,24,BOS,D,11,0,2,2,0,6,0,0,0,0,2,0,0,9,0.0,29,148:19,13:29,0,0,,3,11,1,5,
Nathan Beaulieu,20,MTL,D,6,0,2,2,5,0,0,0,0,0,2,0,0,8,0.0,19,92:13,15:22,0,0,,4,3,1,4,
Brett Bellemore,24,CAR,D,8,0,2,2,-2,7,0,0,0,0,2,0,0,3,0.0,18,110:07,13:46,0,0,,13,14,3,4,
Zach Boychuk,23,3TM,C,13,1,1,2,-1,6,1,0,0,0,1,0,0,14,7.1,28,160:03,12:19,0,0,,2,10,2,3,
Zach Boychuk,23,CAR,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,10:13,10:13,0,0,,0,0,1,0,
Zach Boychuk,23,PIT,C,7,0,0,0,-2,2,0,0,0,0,0,0,0,6,0.0,10,81:19,11:37,0,0,,2,7,0,2,
Zach Boychuk,23,NSH,C,5,1,1,2,1,4,1,0,0,0,1,0,0,8,12.5,16,68:31,13:42,0,0,,0,3,1,1,
Matt Carkner,32,NYI,D,22,0,2,2,-2,46,0,0,0,0,2,0,0,19,0.0,41,277:00,12:35,0,0,,19,27,3,7,
Chris Conner,29,PHX,RW,12,1,1,2,3,2,1,0,0,0,1,0,0,15,6.7,25,136:30,11:23,0,2,0.0,5,15,7,0,
Joey Crabb,29,WSH,RW,26,2,0,2,-1,8,2,0,0,0,0,0,0,20,10.0,32,244:53,9:25,7,27,20.6,17,24,6,4,
Stéphane Da Costa,23,OTT,RW,9,1,1,2,-3,0,1,0,0,0,0,1,0,15,6.7,35,106:44,11:52,39,25,60.9,1,8,1,4,
David Dziurzynski,23,OTT,C,12,2,0,2,-1,13,2,0,0,0,0,0,0,20,10.0,28,150:35,12:33,3,1,75.0,3,29,4,2,
Ben Eager,29,EDM,LW,14,1,1,2,-4,25,1,0,0,0,1,0,0,14,7.1,23,135:14,9:40,0,0,,6,40,3,2,
Dan Ellis,32,CAR,G,19,0,2,2,0,0,0,0,0,0,,,,0,,0,997:04,52:29,0,0,,0,0,1,11,
Marc-André Fleury,28,PIT,G,33,0,2,2,0,2,0,0,0,0,,,,0,,0,1857:45,56:18,0,0,,0,0,0,15,ASnhl-14
Colton Gillies,23,CBJ,C,27,1,1,2,1,17,1,0,0,0,1,0,0,17,5.9,26,224:03,8:18,0,2,0.0,10,61,3,2,
Tanner Glass,29,PIT,LW,48,1,1,2,-11,62,0,1,0,0,1,0,0,38,2.6,55,483:28,10:04,22,29,43.1,21,125,1,2,
Ryan Hamilton,27,TOR,LW,10,0,2,2,1,0,0,0,0,0,2,0,0,6,0.0,10,108:32,10:51,4,14,22.2,7,22,1,1,
Braden Holtby,23,WSH,G,36,0,2,2,0,2,0,0,0,0,,,,0,,0,2089:14,58:02,0,0,,0,0,0,20,ASnhl-14
Jesse Joensuu,25,NYI,RW,7,0,2,2,2,6,0,0,0,0,2,0,0,15,0.0,18,70:58,10:08,0,0,,0,12,5,3,
Tim Kennedy,26,SJS,LW,13,2,0,2,-3,2,2,0,0,1,0,0,0,24,8.3,38,176:41,13:35,3,7,30.0,4,22,9,6,
Anders Lee,22,NYI,C,2,1,1,2,-3,0,1,0,0,0,1,0,0,2,50.0,4,16:24,8:12,0,2,0.0,2,0,0,1,
Kari Lehtonen,29,DAL,G,36,0,2,2,0,0,0,0,0,0,,,,0,,0,1986:11,55:10,0,0,,0,0,0,16,
Lane MacDermid,23,2TM,D,9,2,0,2,1,19,2,0,0,0,0,0,0,4,50.0,6,41:18,4:35,0,0,,0,13,0,1,
Lane MacDermid,23,BOS,D,3,0,0,0,0,10,0,0,0,0,0,0,0,1,0.0,1,10:43,3:34,0,0,,0,3,0,0,
Lane MacDermid,23,DAL,D,6,2,0,2,1,9,2,0,0,0,0,0,0,3,66.7,5,30:35,5:06,0,0,,0,10,0,1,
Brad Malone,23,COL,C,13,1,1,2,-7,16,1,0,0,0,1,0,0,10,10.0,23,114:15,8:47,22,24,47.8,3,39,6,1,
Brandon Manning,22,PHI,D,6,0,2,2,4,0,0,0,0,0,2,0,0,5,0.0,9,88:49,14:48,0,0,,4,15,2,3,
Jamal Mayers,38,CHI,RW,19,0,2,2,2,16,0,0,0,0,2,0,0,10,0.0,17,132:26,6:58,42,36,53.8,4,26,3,2,
Andrej Meszároš,27,PHI,D,11,0,2,2,-9,2,0,0,0,0,1,1,0,18,0.0,42,203:05,18:28,0,0,,24,18,2,6,
Zbyněk Michálek,30,PHX,D,34,0,2,2,4,14,0,0,0,0,2,0,0,42,0.0,92,724:24,21:18,0,0,,87,42,6,12,
Jeremy Morin,21,CHI,LW,3,1,1,2,1,0,1,0,0,0,1,0,0,7,14.3,10,39:04,13:01,0,4,0.0,1,3,0,1,
Jamie Oleksiak,20,DAL,D,16,0,2,2,-5,14,0,0,0,0,2,0,0,11,0.0,34,237:20,14:50,0,0,,18,32,2,8,
George Parros,33,FLA,RW,39,1,1,2,-15,57,1,0,0,0,1,0,0,16,6.3,30,257:48,6:37,0,0,,13,53,5,3,
Anthony Peluso,23,WPG,RW,5,0,2,2,1,14,0,0,0,0,2,0,0,4,0.0,4,24:59,4:60,0,0,,0,7,0,1,
Tom Poti,35,WSH,D,16,0,2,2,-2,2,0,0,0,0,1,1,0,8,0.0,24,243:35,15:13,0,0,,15,5,2,5,
Bryce Salvador,36,NJD,D,39,0,2,2,-12,22,0,0,0,0,2,0,0,29,0.0,81,831:49,21:20,0,0,,79,36,11,22,
Cory Sarich,34,CGY,D,28,0,2,2,-8,16,0,0,0,0,2,0,0,14,0.0,38,416:07,14:52,0,0,,33,43,6,13,
Jim Slater,30,WPG,C,26,1,1,2,-3,19,1,0,0,0,1,0,0,22,4.5,38,271:45,10:27,145,122,54.3,12,41,10,3,
Carl Söderberg,27,BOS,C,6,0,2,2,-2,6,0,0,0,0,2,0,0,6,0.0,10,88:21,14:44,7,6,53.8,3,3,2,3,
Brad Staubitz,28,ANA,RW,15,1,1,2,0,41,1,0,0,1,1,0,0,5,20.0,10,93:13,6:13,0,0,,7,31,0,3,
Matt Tennyson,22,SJS,D,4,0,2,2,2,2,0,0,0,0,2,0,0,8,0.0,17,62:51,15:43,0,0,,2,4,0,2,
Jarred Tinordi,20,MTL,D,8,0,2,2,5,2,0,0,0,0,2,0,0,5,0.0,13,93:42,11:43,0,0,,6,14,0,2,
David Van Der Gulik,29,COL,RW,9,0,2,2,2,6,0,0,0,0,2,0,0,10,0.0,17,84:58,9:26,4,4,50.0,5,10,3,1,
Sami Vatanen,21,ANA,D,8,2,0,2,3,0,1,1,0,0,0,0,0,6,33.3,12,126:33,15:49,0,0,,13,2,2,1,
Tomáš Vokoun,36,PIT,G,20,0,2,2,0,2,0,0,0,0,,,,0,,0,1028:32,51:26,0,0,,0,0,0,5,
Tim Wallace,28,CAR,RW,28,1,1,2,-9,17,1,0,0,0,1,0,0,20,5.0,35,280:48,10:02,9,21,30.0,4,69,4,3,
Yannick Weber,24,MTL,D,6,0,2,2,-1,2,0,0,0,0,1,1,0,3,0.0,16,82:30,13:45,0,0,,4,3,1,2,
Mike Brown,27,2TM,RW,39,1,1,2,-7,123,1,0,0,0,1,0,0,18,5.6,48,293:17,7:31,5,3,62.5,13,87,6,7,
Mike Brown,27,TOR,RW,12,0,1,1,1,70,0,0,0,0,1,0,0,2,0.0,7,55:51,4:39,0,1,0.0,1,22,0,0,
Mike Brown,27,EDM,RW,27,1,0,1,-8,53,1,0,0,0,0,0,0,16,6.3,41,237:26,8:48,5,2,71.4,12,65,6,7,
Aaron Volpatti,27,2TM,RW,33,1,1,2,-2,35,1,0,0,0,1,0,0,21,4.8,42,275:08,8:20,1,3,25.0,10,80,4,5,
Aaron Volpatti,27,VAN,RW,16,1,0,1,0,28,1,0,0,0,0,0,0,11,9.1,21,117:00,7:19,0,2,0.0,3,42,1,2,
Aaron Volpatti,27,WSH,RW,17,0,1,1,-2,7,0,0,0,0,1,0,0,10,0.0,21,158:08,9:18,1,1,50.0,7,38,3,3,
Luke Adam,22,BUF,LW,4,1,0,1,1,2,1,0,0,0,0,0,0,2,50.0,5,39:10,9:48,1,0,100.0,2,3,0,0,
Jason Akeson,22,PHI,C,1,1,0,1,2,0,1,0,0,0,0,0,0,2,50.0,3,12:23,12:23,0,0,,0,0,2,0,
Andrew Alberts,31,VAN,D,24,0,1,1,-7,32,0,0,0,0,1,0,0,15,0.0,40,364:18,15:11,0,0,,31,39,5,7,
Matt Anderson,30,NJD,RW,2,0,1,1,1,0,0,0,0,0,1,0,0,0,,2,11:33,5:47,0,0,,1,0,0,0,
Anton Babchuk,28,CGY,D,7,0,1,1,-1,0,0,0,0,0,1,0,0,5,0.0,13,82:57,11:51,0,0,,9,1,0,5,
Jonathan Bernier,24,LAK,G,14,0,1,1,0,0,0,0,0,0,,,,0,,0,768:21,54:53,0,0,,0,0,0,4,
Nick Bjugstad,20,FLA,C,11,1,0,1,-8,2,1,0,0,0,0,0,0,17,5.9,23,167:19,15:13,53,79,40.2,2,17,3,2,
Sheldon Brookbank,32,CHI,D,26,1,0,1,-2,21,0,0,1,0,0,0,0,25,4.0,52,331:30,12:45,0,1,0.0,34,28,8,15,
Paul Byron,23,CGY,C,4,0,1,1,-2,2,0,0,0,0,1,0,0,1,0.0,4,41:49,10:27,7,10,41.2,1,3,0,1,
Brett Carson,27,CGY,D,10,0,1,1,-1,0,0,0,0,0,1,0,0,8,0.0,13,109:17,10:56,0,0,,12,4,0,3,
Brett Clark,36,MIN,D,8,0,1,1,-9,0,0,0,0,0,1,0,0,6,0.0,18,112:32,14:04,0,0,,11,5,1,4,
Carlo Colaiacovo,30,DET,D,6,0,1,1,-4,2,0,0,0,0,0,1,0,12,0.0,27,113:27,18:55,0,0,,10,12,0,0,
Ian Cole,23,STL,D,15,0,1,1,-4,10,0,0,0,0,1,0,0,10,0.0,30,266:11,17:45,0,0,,22,6,1,5,
Brett Connolly,20,TBL,RW,5,1,0,1,-3,0,0,1,0,0,0,0,0,10,10.0,19,51:22,10:16,4,1,80.0,1,2,4,0,
Jared Cowen,22,OTT,D,7,1,0,1,1,10,1,0,0,0,0,0,0,8,12.5,21,142:01,20:17,0,0,,10,26,4,4,
Danny DeKeyser,22,DET,D,11,0,1,1,4,2,0,0,0,0,1,0,0,15,0.0,27,198:32,18:03,0,0,,9,9,5,6,
Steve Downie,25,COL,RW,2,0,1,1,1,6,0,0,0,0,1,0,0,2,0.0,4,17:47,8:54,1,0,100.0,1,5,0,1,
Benn Ferriero,25,NYR,C,4,0,1,1,0,0,0,0,0,0,1,0,0,4,0.0,9,38:26,9:37,2,7,22.2,2,4,2,1,
Joe Finley,25,NYI,D,16,0,1,1,-5,20,0,0,0,0,1,0,0,2,0.0,13,191:19,11:57,0,1,0.0,15,24,3,6,
Filip Forsberg,18,NSH,C,5,0,1,1,-5,0,0,0,0,0,1,0,0,14,0.0,23,77:23,15:29,0,1,0.0,0,3,3,3,
Cody Goloubef,23,CBJ,D,11,1,0,1,-3,0,1,0,0,1,0,0,0,14,7.1,18,162:57,14:49,0,0,,7,10,0,1,
Matt Greene,29,LAK,D,5,0,1,1,-1,8,0,0,0,0,1,0,0,3,0.0,5,76:26,15:17,0,0,,5,22,0,3,
Jonas Gustavsson,28,DET,G,7,0,1,1,0,2,0,0,0,0,,,,0,,0,349:15,49:54,0,0,,0,0,0,4,
Jaroslav Halák,27,STL,G,16,0,1,1,0,0,0,0,0,0,,,,0,,0,812:35,50:47,0,0,,0,0,0,7,
Roman Hamrlík,38,2TM,D,16,0,1,1,-4,8,0,0,0,0,1,0,0,7,0.0,21,183:40,11:29,0,0,,14,8,1,3,
Roman Hamrlík,38,WSH,D,4,0,1,1,-1,2,0,0,0,0,1,0,0,2,0.0,9,62:23,15:36,0,0,,4,2,0,1,
Roman Hamrlík,38,NYR,D,12,0,0,0,-3,6,0,0,0,0,0,0,0,5,0.0,12,121:17,10:06,0,0,,10,6,1,2,
Scott Hannan,34,2TM,D,33,0,1,1,-14,22,0,0,0,0,1,0,0,25,0.0,53,638:30,19:21,0,0,,54,35,9,10,
Scott Hannan,34,NSH,D,29,0,1,1,-11,20,0,0,0,0,1,0,0,20,0.0,43,565:23,19:30,0,0,,47,29,9,9,
Scott Hannan,34,SJS,D,4,0,0,0,-3,2,0,0,0,0,0,0,0,5,0.0,10,73:07,18:17,0,0,,7,6,0,1,
Ben Hanowski,22,CGY,LW,5,1,0,1,0,0,1,0,0,0,0,0,0,4,25.0,9,66:28,13:18,0,2,0.0,0,8,0,1,
Johan Hedberg,39,NJD,G,19,0,1,1,0,4,0,0,0,0,,,,0,,0,1108:16,58:20,0,0,,0,0,0,8,
Kevin Henderson,26,NSH,LW,4,1,0,1,-1,0,1,0,0,0,0,0,0,3,33.3,7,58:46,14:42,0,0,,1,3,1,1,
Jonas Hiller,30,ANA,G,26,0,1,1,0,2,0,0,0,0,,,,0,,0,1498:19,57:38,0,0,,0,0,0,6,Vezina-9
Jimmy Howard,28,DET,G,42,0,1,1,0,0,0,0,0,0,,,,0,,0,2445:44,58:14,0,0,,0,0,0,12,"ASnhl-9,Vezina-6"
Kent Huskins,33,2TM,D,19,0,1,1,-3,4,0,0,0,0,1,0,0,4,0.0,17,297:38,15:40,0,0,,37,18,0,5,
Kent Huskins,33,DET,D,11,0,0,0,-3,4,0,0,0,0,0,0,0,2,0.0,5,168:49,15:21,0,0,,17,15,0,1,
Kent Huskins,33,PHI,D,8,0,1,1,0,0,0,0,0,0,1,0,0,2,0.0,12,128:49,16:06,0,0,,20,3,0,4,
Leland Irving,24,CGY,G,6,0,1,1,0,0,0,0,0,0,,,,0,,0,270:04,45:01,0,0,,0,0,0,1,
Blair Jones,26,CGY,C,15,0,1,1,-6,10,0,0,0,0,1,0,0,22,0.0,33,161:08,10:45,58,51,53.2,9,22,4,0,
Ed Jovanovski,36,FLA,D,6,0,1,1,-4,0,0,0,0,0,1,0,0,6,0.0,16,93:59,15:40,0,0,,8,3,1,6,
Patrick Kaleta,26,BUF,RW,34,1,0,1,-4,67,1,0,0,0,0,0,0,34,2.9,51,366:56,10:48,5,6,45.5,34,86,2,9,
Matt Kassian,26,OTT,LW,15,1,0,1,0,47,1,0,0,0,0,0,0,6,16.7,16,95:43,6:23,0,0,,4,38,1,3,
Miikka Kiprusoff,36,CGY,G,24,0,1,1,0,0,0,0,0,0,,,,0,,0,1344:05,56:00,0,0,,0,0,0,11,
Tom Kostopoulos,34,NJD,RW,15,1,0,1,0,18,1,0,0,0,0,0,0,13,7.7,22,136:27,9:06,3,2,60.0,3,23,2,1,
Torey Krug,21,BOS,D,1,0,1,1,-1,0,0,0,0,0,0,1,0,0,,2,15:47,15:47,0,0,,1,0,0,0,
Anton Lander,21,EDM,C,11,0,1,1,-4,2,0,0,0,0,0,0,1,11,0.0,16,121:18,11:02,27,28,49.1,2,7,5,7,
Jamie Langenbrunner,37,STL,RW,4,0,1,1,1,0,0,0,0,0,1,0,0,5,0.0,5,39:07,9:47,0,4,0.0,0,4,0,1,
Anders Lindbäck,24,TBL,G,24,0,1,1,0,0,0,0,0,0,,,,0,,0,1304:11,54:20,0,0,,0,0,0,8,
Mike Lundin,28,OTT,D,11,0,1,1,-2,0,0,0,0,0,1,0,0,13,0.0,23,170:35,15:30,0,0,,7,2,2,5,
Henrik Lundqvist,30,NYR,G,43,0,1,1,0,0,0,0,0,0,,,,0,,0,2575:22,59:54,0,0,,0,0,0,8,"ASnhl-2,Byng-42,Hart-23,Vezina-2"
Steve Mason,24,2TM,G,20,0,1,1,0,0,0,0,0,0,,,,0,,0,1090:09,54:30,0,0,,0,0,0,3,
Steve Mason,24,CBJ,G,13,0,0,0,0,0,0,0,0,0,,,,0,,0,712:05,54:47,0,0,,0,0,0,1,
Steve Mason,24,PHI,G,7,0,1,1,0,0,0,0,0,0,,,,0,,0,378:04,54:01,0,0,,0,0,0,2,
Brandon McMillan,22,ANA,LW,6,0,1,1,-1,2,0,0,0,0,1,0,0,2,0.0,6,52:27,8:45,12,14,46.2,1,4,0,0,
Derek Meech,28,WPG,D,16,0,1,1,0,2,0,0,0,0,1,0,0,5,0.0,23,235:09,14:42,0,0,,12,24,1,7,
Brendan Mikkelson,25,TBL,D,4,0,1,1,1,6,0,0,0,0,1,0,0,0,,2,39:02,9:46,0,0,,5,3,1,2,
Kris Newbury,30,NYR,C,6,0,1,1,1,9,0,0,0,0,1,0,0,4,0.0,7,47:19,7:53,16,16,50.0,0,9,1,0,
Scott Nichol,38,STL,C,30,1,0,1,-2,25,1,0,0,1,0,0,0,13,7.7,22,293:21,9:47,132,86,60.6,13,27,6,1,
Antti Niemi,29,SJS,G,43,0,1,1,0,2,0,0,0,0,,,,0,,0,2580:46,60:01,0,0,,0,0,0,10,"ASnhl-3,Hart-11,Vezina-3"
Andreas Nödl,25,CAR,RW,8,0,1,1,-1,2,0,0,0,0,1,0,0,6,0.0,11,67:45,8:28,1,2,33.3,3,13,3,0,
Dmitry Orlov,21,WSH,D,5,0,1,1,5,0,0,0,0,0,1,0,0,1,0.0,8,74:43,14:57,0,0,,4,2,2,2,
Greg Rallo,31,FLA,C,10,1,0,1,-5,2,0,1,0,0,0,0,0,10,10.0,17,95:32,9:33,1,2,33.3,1,20,2,2,
Joonas Rask,22,NSH,C,2,0,1,1,-1,0,0,0,0,0,1,0,0,0,,0,16:01,8:01,0,0,,0,0,0,0,
Tuukka Rask,25,BOS,G,36,0,1,1,0,0,0,0,0,0,,,,0,,0,2104:09,58:27,0,0,,0,0,0,13,"ASnhl-4,Vezina-5"
James Reimer,24,TOR,G,33,0,1,1,0,0,0,0,0,0,,,,0,,0,1856:09,56:15,0,0,,0,0,0,18,"ASnhl-7,Hart-23"
Pekka Rinne,30,NSH,G,43,0,1,1,0,8,0,0,0,0,,,,0,,0,2443:46,56:50,0,0,,0,1,0,29,
Colby Robak,22,FLA,D,16,0,1,1,-1,17,0,0,0,0,1,0,0,15,0.0,40,242:49,15:11,0,0,,13,4,3,4,
Jay Rosehill,27,PHI,D,11,1,0,1,-4,64,1,0,0,1,0,0,0,7,14.3,11,74:43,6:48,0,0,,5,18,1,2,
David Rundblad,22,PHX,D,8,0,1,1,-5,0,0,0,0,0,1,0,0,9,0.0,21,109:52,13:44,0,0,,9,7,0,2,
Mikael Samuelsson,36,DET,RW,4,0,1,1,-3,0,0,0,0,0,1,0,0,4,0.0,11,51:27,12:52,0,0,,1,6,1,1,
Marco Scandella,22,MIN,D,6,1,0,1,-1,4,1,0,0,0,0,0,0,7,14.3,13,86:33,14:26,0,0,,4,8,0,1,
Colton Sceviour,23,DAL,C,1,0,1,1,-1,0,0,0,0,0,1,0,0,0,,0,4:51,4:51,1,2,33.3,1,1,0,1,
Cory Schneider,26,VAN,G,30,0,1,1,0,0,0,0,0,0,,,,0,,0,1733:19,57:47,0,0,,0,0,0,7,ASnhl-12
Eric Selleck,25,FLA,LW,2,0,1,1,2,17,0,0,0,0,1,0,0,2,0.0,4,15:50,7:55,0,0,,0,5,2,0,
Ben Smith,24,CHI,RW,1,1,0,1,1,0,1,0,0,0,0,0,0,1,100.0,3,18:21,18:21,0,2,0.0,0,1,0,0,
Derek Smith,28,CGY,D,22,0,1,1,-5,10,0,0,0,0,1,0,0,18,0.0,32,269:24,12:15,0,0,,24,7,2,9,
Ben Street,25,CGY,C,6,0,1,1,-1,0,0,0,0,0,0,0,1,13,0.0,23,81:39,13:37,24,27,47.1,2,8,3,0,
Mattias Tedenby,22,NJD,LW,4,0,1,1,0,2,0,0,0,0,1,0,0,2,0.0,6,35:58,8:60,0,0,,1,1,0,1,
Chris Terry,23,CAR,LW,3,1,0,1,0,0,1,0,0,1,0,0,0,1,100.0,4,28:49,9:36,1,0,100.0,1,1,2,0,
Semyon Varlamov,24,COL,G,35,0,1,1,0,0,0,0,0,0,,,,0,,0,1949:39,55:42,0,0,,0,0,0,9,
Tom Wandell,26,DAL,C,18,1,0,1,0,4,1,0,0,1,0,0,0,14,7.1,36,151:57,8:27,46,65,41.4,9,15,8,6,
Austin Watson,21,NSH,RW,6,1,0,1,-2,0,1,0,0,0,0,0,0,4,25.0,12,76:14,12:42,19,25,43.2,2,2,3,3,
Jeremy Welsh,24,CAR,LW,5,0,1,1,1,0,0,0,0,0,1,0,0,4,0.0,6,29:13,5:51,15,5,75.0,0,6,1,0,
Ryan White,24,MTL,RW,26,1,0,1,1,67,1,0,0,0,0,0,0,16,6.3,40,244:43,9:25,91,76,54.5,15,50,7,6,
Harry Zolnierczyk,25,PHI,LW,7,0,1,1,0,36,0,0,0,0,1,0,0,4,0.0,9,51:35,7:22,0,0,,3,7,1,0,
Sami Aittokallio,20,COL,G,1,0,0,0,0,0,0,0,0,0,,,,0,,,49:20,49:20,,,,,0,0,0,
Akim Aliu,23,CGY,RW,5,0,0,0,-2,14,0,0,0,0,0,0,0,2,0.0,5,54:19,10:52,0,0,,2,5,1,2,
Jake Allen,22,STL,G,15,0,0,0,0,0,0,0,0,0,,,,0,,0,803:53,53:36,0,0,,0,0,0,2,"AR-1,Calder-17"
Craig Anderson,31,OTT,G,24,0,0,0,0,0,0,0,0,0,,,,0,,0,1420:36,59:12,0,0,,0,0,0,15,"ASnhl-5,Hart-12,Vezina-4"
Mike Angelidis,27,TBL,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,7:22,7:22,3,4,42.9,0,0,0,0,
Mark Arcobello,24,EDM,LW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,18:15,18:15,3,7,30.0,2,0,0,1,
Richard Bachman,25,DAL,G,13,0,0,0,0,0,0,0,0,0,,,,0,,0,608:50,46:50,0,0,,0,0,0,7,
Niklas Bäckström,34,MIN,G,42,0,0,0,0,2,0,0,0,0,,,,0,,0,2368:08,56:23,0,0,,0,0,1,23,"ASnhl-13,Hart-17,Vezina-10"
Carter Bancks,23,CGY,LW,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,29:22,14:41,0,0,,3,6,1,0,
Mark Barberio,22,TBL,D,2,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,6,30:59,15:30,0,0,,1,0,0,5,
Krys Barch,32,NJD,RW,22,0,0,0,1,44,0,0,0,0,0,0,0,4,0.0,9,128:47,5:51,1,1,50.0,3,25,0,2,
Stu Bickel,26,NYR,D,16,0,0,0,-2,49,0,0,0,0,0,0,0,2,0.0,6,88:16,5:31,0,0,,6,13,1,6,
Martin Biron,35,NYR,G,6,0,0,0,0,0,0,0,0,0,,,,0,,0,335:42,55:57,0,0,,0,0,0,4,
Ben Bishop,26,2TM,G,22,0,0,0,0,2,0,0,0,0,,,,0,,0,1260:38,57:18,0,0,,0,0,0,11,
Ben Bishop,26,OTT,G,13,0,0,0,0,0,0,0,0,0,,,,0,,0,758:12,58:19,0,0,,0,0,0,5,
Ben Bishop,26,TBL,G,9,0,0,0,0,2,0,0,0,0,,,,0,,0,502:26,55:50,0,0,,0,0,0,6,
Nicolas Blanchard,25,CAR,C,9,0,0,0,-2,20,0,0,0,0,0,0,0,6,0.0,9,78:05,8:41,1,0,100.0,2,22,1,0,
Mike Blunden,26,MTL,RW,5,0,0,0,-1,4,0,0,0,0,0,0,0,5,0.0,7,41:44,8:21,0,0,,3,2,0,1,
Sergei Bobrovsky,24,CBJ,G,38,0,0,0,0,0,0,0,0,0,,,,0,,0,2218:57,58:24,0,0,,0,0,0,7,"ASnhl-1,Hart-5,Vezina-1"
Alexandre Bolduc,27,PHX,C,14,0,0,0,-4,2,0,0,0,0,0,0,0,17,0.0,24,106:46,7:38,7,14,33.3,3,21,2,1,
Brandon Bollig,26,CHI,LW,25,0,0,0,-1,51,0,0,0,0,0,0,0,34,0.0,54,200:19,8:01,0,3,0.0,6,41,1,0,
Mark Borowiecki,23,OTT,D,6,0,0,0,1,18,0,0,0,0,0,0,0,1,0.0,4,77:59,12:60,0,0,,5,26,0,4,
Brian Boucher,36,PHI,G,4,0,0,0,0,0,0,0,0,0,,,,0,,0,144:01,36:00,0,0,,0,0,0,1,
Eric Boulton,36,NYI,LW,15,0,0,0,-4,36,0,0,0,0,0,0,0,5,0.0,13,85:06,5:40,0,0,,6,23,1,1,
Chris Brown,21,PHX,C,5,0,0,0,0,2,0,0,0,0,0,0,0,6,0.0,10,38:11,7:38,0,0,,0,6,1,0,
Peter Budaj,30,MTL,G,13,0,0,0,0,0,0,0,0,0,,,,0,,0,656:29,50:30,0,0,,0,0,0,5,
Michael Caruso,24,FLA,D,2,0,0,0,-1,0,0,0,0,0,0,0,0,0,,2,15:50,7:55,0,0,,2,0,0,1,
Scott Clemmensen,35,FLA,G,19,0,0,0,0,0,0,0,0,0,,,,0,,0,866:25,45:36,0,0,,0,0,0,5,
Joe Colborne,23,TOR,C,5,0,0,0,-1,2,0,0,0,0,0,0,0,4,0.0,5,45:36,9:07,15,14,51.7,0,11,2,1,
Sean Collins,24,CBJ,C,5,0,0,0,-2,6,0,0,0,0,0,0,0,0,,4,62:28,12:30,1,4,20.0,5,3,0,0,
Patrice Cormier,22,WPG,C,10,0,0,0,-3,7,0,0,0,0,0,0,0,4,0.0,10,38:52,3:53,1,5,16.7,2,15,0,0,
Frank Corrado,19,VAN,D,3,0,0,0,-1,0,0,0,0,0,0,0,0,4,0.0,13,58:13,19:24,0,0,,5,8,1,3,
Corey Crawford,28,CHI,G,30,0,0,0,0,4,0,0,0,0,,,,0,,0,1760:31,58:41,0,0,,0,0,1,9,"ASnhl-6,Jennings-1,Vezina-8"
Yann Danis,31,EDM,G,3,0,0,0,0,0,0,0,0,0,,,,0,,,110:15,36:45,,,,,0,0,0,
Cédrick Desjardins,27,TBL,G,3,0,0,0,0,0,0,0,0,0,,,,0,,0,160:06,53:22,0,0,,0,0,0,1,
Rick DiPietro,31,NYI,G,3,0,0,0,0,0,0,0,0,0,,,,0,,0,175:36,58:32,0,0,,0,0,0,4,
Jake Dowell,27,MIN,C,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,4,17:05,8:33,2,1,66.7,0,2,0,1,
