Player,Age,Team,Pos,GP,G,A,PTS,+/-,PIM,EVG,PPG,SHG,GWG,EV,PP,SH,SOG,SPCT,TOI,ATOI,Awards
Wayne Maki,25,STL,LW,16,2,1,3,-6,4,2,0,0,1,1,0,0,35,5.7,,,
Bernie Parent,24,PHI,G,62,0,3,3,0,14,,,,0,3,,,1,0.0,3668:19,,ASG
Bobby Sheehan,21,MTL,C,16,2,1,3,0,2,2,0,0,0,1,0,0,20,10.0,,,
Gary Croteau,23,2TM,LW,13,0,2,2,-2,2,0,0,0,0,2,0,0,6,0.0,,,
Gary Croteau,23,LAK,LW,3,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,,,
Gary Croteau,23,DET,LW,10,0,2,2,-1,2,0,0,0,0,2,0,0,5,0.0,,,
Tony Esposito,26,CBH,G,63,0,2,2,0,2,,,,0,2,,,0,,3759:34,,"ASG,ASnhl-1,Hart-2,Calder-1,Vezina-1"
Ed Giacomin,30,NYR,G,70,0,2,2,0,2,,,,0,2,,,0,,4140:30,,"ASG,ASnhl-2"
Ed Hatoum,22,DET,RW,5,0,2,2,1,2,0,0,0,0,2,0,0,1,0.0,,,
Eddie Johnston,34,BOS,G,37,0,2,2,0,2,,,,0,2,,,0,,2173:34,,
Bill Orban,25,MNS,LW,9,0,2,2,-2,7,0,0,0,0,2,0,0,3,0.0,,,
Rosaire Paiement,24,PHI,RW,10,1,1,2,-2,11,1,0,0,0,1,0,0,29,3.4,,,
Jacques Plante,41,STL,G,32,0,2,2,0,0,,,,0,2,,,0,,1837:42,,ASG
Tom Polanic,26,MNS,D,16,0,2,2,-5,53,0,0,0,0,2,0,0,4,0.0,,,
Dick Sarrazin,24,PHI,RW,18,1,1,2,-2,4,0,1,0,0,1,0,0,32,3.1,,,
Doug Acomb,20,TOR,C,2,0,1,1,1,0,0,0,0,0,1,0,0,0,,,,
Serge Bernier,22,PHI,C,1,0,1,1,-1,0,0,0,0,0,1,0,0,2,0.0,,,
Les Binkley,35,PIT,G,27,0,1,1,0,0,,,,0,1,,,0,,1475:51,,
Gerry Desjardins,25,2TM,G,47,0,,1,0,14,,,,0,1,,,0,,2689:03,,
Gerry Desjardins,25,LAK,G,43,0,,,0,14,,,,0,0,,,0,,2449:07,,
Gerry Desjardins,25,CBH,G,4,0,,1,0,0,,,,0,1,,,0,,239:56,,
Marv Edwards,34,TOR,G,25,0,1,1,0,24,,,,0,1,,,0,,1419:01,,
Roy Edwards,32,DET,G,47,0,1,1,0,0,,,,0,1,,,0,,2680:13,,
Tony Featherstone,20,OAK,RW,9,0,1,1,-7,17,0,0,0,0,1,0,0,13,0.0,,,
Bruce Gamble,31,TOR,G,52,0,1,1,0,0,,,,0,1,,,0,,3054:00,,
Jean Gauthier,32,MTL,D,4,0,1,1,0,0,0,0,0,0,1,0,0,2,0.0,,,
Réjean Houle,20,MTL,LW,8,0,1,1,1,0,0,0,0,0,1,0,0,1,0.0,,,
Jacques Lemieux,26,LAK,D,3,0,1,1,0,0,0,0,0,0,1,0,0,0,,,,
Rick McCann,25,DET,C,18,0,1,1,-1,4,0,0,0,0,1,0,0,10,0.0,,,
Ken Murray,22,TOR,D,1,0,1,1,1,2,0,0,0,0,1,0,0,1,0.0,,,
Larry Pleau,23,MTL,C,20,1,0,1,-1,0,0,0,1,0,0,0,0,19,5.3,,,
Marcel Pronovost,39,TOR,D,7,0,1,1,5,4,0,0,0,0,1,0,0,2,0.0,,,
Dick Redmond,20,MNS,D,7,0,1,1,-1,4,0,0,0,0,1,0,0,10,0.0,,,
Phil Roberto,21,MTL,RW,8,0,1,1,1,8,0,0,0,0,1,0,0,5,0.0,,,
Terry Sawchuk,40,NYR,G,8,0,1,1,0,0,,,,0,1,,,0,,411:55,,
Darryl Sly,30,MNS,D,29,1,0,1,-6,6,1,0,0,0,0,0,0,20,5.0,,,
Gary Smith,25,OAK,G,65,0,1,1,0,18,,,,0,1,,,0,,3755:51,,
Ron Snell,21,PIT,RW,3,0,1,1,-2,0,0,0,0,0,1,0,0,3,0.0,,,
George Swarbrick,27,PIT,RW,12,0,1,1,0,8,0,0,0,0,1,0,0,38,0.0,,,
Ron Ward,25,TOR,C,18,0,1,1,-3,2,0,0,0,0,0,1,0,11,0.0,,,
Tom Webster,21,BOS,RW,2,0,1,1,-1,2,0,0,0,0,1,0,0,4,0.0,,,
Nick Beverley,22,BOS,D,2,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,
Don Blackburn,31,NYR,LW,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,
Barry Boughner,22,OAK,LW,4,0,0,0,0,2,0,0,0,0,0,0,0,5,0.0,,,
Johnny Bower,45,TOR,G,1,0,0,0,0,0,,,,0,0,,,0,,60:00,,
Ken Broderick,27,MNS,G,7,0,0,0,0,0,,,,0,0,,,0,,360:00,,
Ron Buchanan,25,STL,C,2,0,0,0,-1,0,0,0,0,0,0,0,0,4,0.0,,,
Terry Caffery,20,CBH,C,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,,,
Guy Charron,21,MTL,LW,5,0,0,0,-2,0,0,0,0,0,0,0,0,2,0.0,,,
Gerry Cheevers,29,BOS,G,41,0,0,0,0,4,,,,0,0,,,0,,2383:53,,
Roger Crozier,27,DET,G,34,0,0,0,0,0,,,,0,0,,,0,,1876:27,,
Paul Curtis,22,MTL,D,1,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,,,
Joe Daley,26,PIT,G,9,0,0,0,0,0,,,,0,0,,,0,,526:34,,
Ab DeMarco,20,NYR,D,3,0,0,0,-1,0,0,0,0,0,0,0,0,6,0.0,,,
Jude Drouin,21,MTL,C,3,0,0,0,-2,2,0,0,0,0,0,0,0,8,0.0,,,
Darryl Edestrand,24,PHI,D,2,0,0,0,-1,6,0,0,0,0,0,0,0,3,0.0,,,
Gary Edwards,22,STL,G,1,0,0,0,0,0,,,,0,0,,,0,,60:00,,
Aut Erickson,32,OAK,D,1,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,,,
Grant Erickson,22,MNS,LW,4,0,0,0,-3,0,0,0,0,0,0,0,0,4,0.0,,,
Chris Evans,23,TOR,D,2,0,0,0,-5,0,0,0,0,0,0,0,0,0,,,,
Doug Favell,24,PHI,G,15,0,0,0,0,2,,,,0,0,,,1,0.0,818:00,,
Gilles Gilbert,20,MNS,G,1,0,0,0,0,0,,,,0,0,,,0,,60:00,,
Glenn Hall,38,STL,G,18,0,0,0,0,0,,,,0,0,,,0,,1009:09,,
Gerry Hart,22,DET,D,3,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,
Charlie Hodge,36,OAK,G,14,0,0,0,0,0,,,,0,0,,,0,,736:01,,
Fran Huck,24,MTL,C,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,,,
Jaroslav Jirik,30,STL,RW,3,0,0,0,1,0,0,0,0,0,0,0,0,4,0.0,,,
Danny Johnson,25,TOR,LW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
François Lacombe,21,OAK,D,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,,,
Guy Lapointe,21,MTL,D,5,0,0,0,0,4,0,0,0,0,0,0,0,0,,,,
Bill Lesuk,23,BOS,LW,3,0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,,,
Ralph MacSweyn,27,PHI,D,17,0,0,0,-7,4,0,0,0,0,0,0,0,8,0.0,,,
Cesare Maniago,31,MNS,G,50,0,0,0,0,0,,,,0,0,,,0,,2886:05,,
Dunc McCallum,29,PIT,D,14,0,0,0,-4,16,0,0,0,0,0,0,0,11,0.0,,,
Larry McIntyre,20,TOR,D,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0.0,,,
Ray McKay,23,CBH,D,17,0,0,0,-10,23,0,0,0,0,0,0,0,7,0.0,,,
Gerry McNamara,35,TOR,G,2,0,0,0,0,0,,,,0,0,,,0,,23:18,,
Hank Monteith,24,DET,LW,9,0,0,0,-1,0,0,0,0,0,0,0,0,4,0.0,,,
Randy Murray,24,TOR,D,3,0,0,0,0,2,0,0,0,0,0,0,0,3,0.0,,,
Phil Myre,21,MTL,G,10,0,0,0,0,2,,,,0,0,,,0,,502:56,,
Gordie Nelson,22,TOR,D,3,0,0,0,2,11,0,0,0,0,0,0,0,5,0.0,,,
Fern Rivard,24,MNS,G,14,0,0,0,0,6,,,,0,0,,,0,,799:57,,
Mike Robitaille,21,NYR,D,4,0,0,0,0,8,0,0,0,0,0,0,0,2,0.0,,,
Wayne Rutledge,28,LAK,G,20,0,0,0,0,5,,,,0,0,,,0,,955:42,,
Al Smith,24,PIT,G,46,0,0,0,0,20,,,,0,0,,,0,,2553:44,,
Fred Speck,22,DET,C,5,0,0,0,-3,0,0,0,0,0,0,0,0,8,0.0,,,
Brian Spencer,20,TOR,LW,9,0,0,0,-4,12,0,0,0,0,0,0,0,8,0.0,,,
Frank Spring,20,BOS,RW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Jim Stanfield,23,LAK,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Rogie Vachon,24,MTL,G,64,0,0,0,0,0,,,,0,0,,,0,,3685:56,,
Moose Vasko,34,MNS,D,3,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,,,
Ernie Wakely,29,STL,G,30,0,0,0,0,0,,,,0,0,,,0,,1649:34,,
Jim Watson,26,DET,D,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0.0,,,
Bob Whitlock,20,MNS,C,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0.0,,,
Barry Wilkins,22,BOS,D,6,0,0,0,-1,2,0,0,0,0,0,0,0,2,0.0,,,
Dunc Wilson,21,PHI,G,1,0,0,0,0,0,,,,0,0,,,0,,59:35,,
Chris Worthy,22,OAK,G,1,0,0,0,0,2,,,,0,0,,,0,,60:00,,
Denis DeJordy,31,2TM,G,32,0,,,0,0,,,,0,0,,,0,,1702:13,,
Denis DeJordy,31,CBH,G,11,0,,,0,0,,,,0,0,,,0,,555:21,,
Denis DeJordy,31,LAK,G,21,0,,,0,0,,,,0,0,,,0,,1146:52,,
Gump Worsley,40,2TM,G,14,0,,,0,0,,,,0,0,,,0,,812:30,,
Gump Worsley,40,MTL,G,6,0,,,0,0,,,,0,0,,,0,,360:00,,
Gump Worsley,40,MNS,G,8,0,,,0,0,,,,0,0,,,0,,452:30,,
League Average,,,,,,,,,,,,,,,,,,8.9,,,
