Player,Age,Team,Pos,GP,G,A,PTS,+/-,PIM,EVG,PPG,SHG,GWG,EV,PP,SH,SOG,SPCT,TSA,TOI,ATOI,FOW,FOL,FO%,BLK,HIT,TAKE,GIVE,Awards
Marc-Édouard Vlasic,26,SJS,D,81,5,19,24,31,38,4,0,1,0,17,1,1,138,3.6,336,1677:53,20:43,0,0,,150,51,18,35,"ASnhl-12,Byng-20,Norris-12"
Nail Yakupov,20,EDM,RW,63,11,13,24,-33,36,7,4,0,1,11,2,0,122,9.0,217,901:47,14:19,0,0,,23,64,18,32,
Steve Downie,26,2TM,RW,62,4,20,24,1,106,1,3,0,1,17,3,0,88,4.5,159,874:21,14:06,4,3,57.1,18,70,24,21,
Steve Downie,26,COL,RW,11,1,6,7,4,36,0,1,0,1,5,1,0,26,3.8,48,183:53,16:43,0,0,,6,13,8,7,
Steve Downie,26,PHI,RW,51,3,14,17,-3,70,1,2,0,0,12,2,0,62,4.8,111,690:28,13:32,4,3,57.1,12,57,16,14,
Tuomo Ruutu,30,2TM,RW,76,8,16,24,-18,44,5,3,0,2,16,0,0,105,7.6,207,1107:00,14:34,14,23,37.8,34,216,32,34,
Tuomo Ruutu,30,CAR,RW,57,5,11,16,-19,34,3,2,0,1,11,0,0,79,6.3,165,812:01,14:15,11,20,35.5,30,168,25,26,
Tuomo Ruutu,30,NJD,RW,19,3,5,8,1,10,2,1,0,1,5,0,0,26,11.5,42,294:59,15:32,3,3,50.0,4,48,7,8,
Johnny Boychuk,30,BOS,D,75,5,18,23,31,45,5,0,0,1,15,0,3,142,3.5,287,1589:25,21:12,0,0,,151,158,16,31,
Danny DeKeyser,23,DET,D,65,4,19,23,10,30,2,1,1,0,16,3,0,84,4.8,172,1406:39,21:38,0,0,,116,64,13,36,Calder-15
Vernon Fiddler,33,DAL,C,76,6,17,23,3,37,6,0,0,1,14,1,2,109,5.5,179,1009:36,13:17,504,463,52.1,52,44,19,23,
Marc Methot,28,OTT,D,75,6,17,23,0,28,6,0,0,1,14,3,0,117,5.1,210,1631:48,21:45,0,0,,110,181,21,43,
Brad Richardson,28,VAN,RW,73,11,12,23,1,39,8,1,2,2,11,0,1,85,12.9,175,1087:48,14:54,533,433,55.2,52,63,27,20,
Jakob Silfverberg,23,ANA,RW,52,10,13,23,2,12,7,1,2,1,13,0,0,119,8.4,187,741:41,14:16,1,11,8.3,20,31,17,9,
Ryan Smyth,37,EDM,LW,72,10,13,23,-18,44,5,5,0,1,11,2,0,129,7.8,202,1110:32,15:25,91,91,50.0,29,58,27,35,
Patrick Wiercioch,23,OTT,D,53,4,19,23,-1,20,1,3,0,0,10,9,0,97,4.1,216,867:30,16:22,0,2,0.0,48,54,4,27,
Steve Ott,31,2TM,C,82,9,14,23,-38,92,3,6,0,1,12,2,0,127,7.1,199,1494:50,18:14,494,423,53.9,35,246,15,28,
Steve Ott,31,BUF,C,59,9,11,20,-26,55,3,6,0,1,9,2,0,99,9.1,155,1162:23,19:42,365,336,52.1,29,194,11,26,
Steve Ott,31,STL,C,23,0,3,3,-12,37,0,0,0,0,3,0,0,28,0.0,44,332:27,14:27,129,87,59.7,6,52,4,2,
Shawn Matthias,25,2TM,C,77,12,11,23,-3,26,12,0,0,0,11,0,0,127,9.4,200,1002:05,13:01,183,250,42.3,29,93,33,15,
Shawn Matthias,25,FLA,C,59,9,7,16,0,14,9,0,0,0,7,0,0,88,10.2,146,721:34,12:14,80,129,38.3,17,73,21,8,
Shawn Matthias,25,VAN,C,18,3,4,7,-3,12,3,0,0,0,4,0,0,39,7.7,54,280:31,15:35,103,121,46.0,12,20,12,7,
Patrick Dwyer,30,CAR,RW,75,8,14,22,-2,14,6,0,2,2,14,0,0,134,6.0,234,1098:48,14:39,9,15,37.5,48,107,44,26,
Alexander Edler,27,VAN,D,63,7,15,22,-39,50,3,4,0,0,7,8,0,178,3.9,404,1467:03,23:17,2,1,66.7,136,112,28,34,
Zemgus Girgensons,20,BUF,C,70,8,14,22,-6,14,7,0,1,1,13,0,1,115,7.0,191,1072:07,15:19,100,140,41.7,43,161,25,15,
Sergei Gonchar,39,DAL,D,76,2,20,22,-12,20,1,1,0,1,7,13,0,89,2.2,209,1338:22,17:37,0,0,,80,70,10,33,
Radko Gudas,23,TBL,D,73,3,19,22,2,152,2,1,0,1,16,3,0,114,2.6,251,1396:16,19:08,0,0,,138,273,13,36,
Dan Hamhuis,31,VAN,D,79,5,17,22,13,26,5,0,0,0,14,3,0,150,3.3,308,1892:36,23:57,0,0,,130,87,48,69,
Martin Havlát,32,SJS,RW,48,12,10,22,14,10,11,1,0,2,9,1,0,72,16.7,138,706:45,14:43,0,4,0.0,14,9,15,34,
Thomas Hickey,24,NYI,D,82,4,18,22,5,34,4,0,0,0,16,1,1,96,4.2,226,1547:16,18:52,0,0,,132,72,34,57,
Kris Letang,26,PIT,D,37,11,11,22,-8,16,5,6,0,1,5,6,0,108,10.2,190,896:39,24:14,0,0,,51,43,9,39,
Alec Martinez,26,LAK,D,61,11,11,22,17,14,8,3,0,2,6,5,0,79,13.9,223,956:37,15:41,0,0,,75,96,5,27,
Dave Moss,32,PHX,RW,79,8,14,22,-1,18,8,0,0,1,12,2,0,151,5.3,269,1157:33,14:39,21,30,41.2,49,120,32,16,
Tyler Myers,23,BUF,D,62,9,13,22,-26,58,6,3,0,0,7,6,0,99,9.1,202,1357:43,21:54,0,0,,81,107,18,41,
Michael Raffl,25,PHI,LW,68,9,13,22,2,28,9,0,0,3,13,0,0,101,8.9,187,883:23,12:59,52,41,55.9,44,113,25,21,
Zack Smith,25,OTT,C,82,13,9,22,-9,111,12,0,1,4,7,1,1,154,8.4,250,1273:36,15:32,680,611,52.7,28,175,45,39,
Andrej Meszároš,28,2TM,D,52,7,15,22,5,40,6,1,0,0,14,1,0,84,8.3,183,924:52,17:47,0,0,,64,67,11,28,
Andrej Meszároš,28,PHI,D,38,5,12,17,1,34,5,0,0,0,11,1,0,62,8.1,143,660:11,17:22,0,0,,49,54,8,20,
Andrej Meszároš,28,BOS,D,14,2,3,5,4,6,1,1,0,0,3,0,0,22,9.1,40,264:41,18:54,0,0,,15,13,3,8,
Andrei Loktionov,23,2TM,C,68,7,15,22,-2,14,5,2,0,2,11,4,0,78,9.0,156,883:04,12:59,154,215,41.7,15,33,31,11,
Andrei Loktionov,23,NJD,C,48,4,8,12,2,12,4,0,0,1,8,0,0,44,9.1,96,591:10,12:19,135,180,42.9,8,23,15,8,
Andrei Loktionov,23,CAR,C,20,3,7,10,-4,2,1,2,0,1,3,4,0,34,8.8,60,291:54,14:36,19,35,35.2,7,10,16,3,
Paul Byron,24,CGY,C,47,7,14,21,6,27,4,2,1,1,10,1,3,46,15.2,93,678:49,14:27,7,25,21.9,10,63,29,13,
Gregory Campbell,30,BOS,C,82,8,13,21,1,47,7,0,1,2,11,1,1,84,9.5,147,976:06,11:54,358,391,47.8,46,134,26,10,
Justin Fontaine,26,MIN,RW,66,13,8,21,6,26,12,1,0,1,7,1,0,79,16.5,141,809:01,12:15,2,0,100.0,23,9,24,14,
Paul Gaustad,31,NSH,C,75,10,11,21,-6,61,10,0,0,0,11,0,0,74,13.5,110,1035:30,13:48,696,504,58.0,55,122,25,20,
Boyd Gordon,30,EDM,C,74,8,13,21,-15,20,6,1,1,1,9,3,1,80,10.0,141,1091:51,14:45,843,649,56.5,89,27,21,19,
Elias Lindholm,19,CAR,C,58,9,12,21,-14,4,5,4,0,2,9,3,0,70,12.9,130,842:30,14:32,106,123,46.3,17,51,37,28,
Ryan Murray,20,CBJ,D,66,4,17,21,4,10,1,3,0,0,12,4,1,62,6.5,138,1311:28,19:52,0,0,,94,25,12,26,
Eric Nystrom,30,NSH,LW,79,15,6,21,-25,60,14,0,1,1,6,0,0,120,12.5,208,1173:49,14:52,2,8,20.0,35,154,26,16,
Michael Stone,23,PHX,D,70,8,13,21,-10,38,6,2,0,1,8,4,1,105,7.6,239,1274:27,18:12,0,0,,114,153,9,5,
Sami Vatanen,22,ANA,D,48,6,15,21,9,22,4,2,0,0,10,5,0,73,8.2,166,837:40,17:27,0,0,,47,66,15,22,
Dennis Wideman,30,CGY,D,46,4,17,21,-15,18,2,2,0,0,14,2,1,102,3.9,227,1043:54,22:42,0,0,,75,62,13,39,
Jordie Benn,26,DAL,D,78,3,17,20,16,30,2,1,0,0,15,1,1,91,3.3,213,1494:07,19:09,1,0,100.0,121,117,25,38,
Kyle Chipchura,27,PHX,C,80,5,15,20,3,45,5,0,0,0,15,0,0,46,10.9,85,777:27,9:43,176,155,53.2,9,116,30,12,
Pascal Dupuis,34,PIT,LW,39,7,13,20,6,8,7,0,0,0,13,0,0,97,7.2,161,690:12,17:42,2,4,33.3,29,68,12,11,
Jannik Hansen,27,VAN,RW,71,11,9,20,-9,43,10,0,1,3,8,1,0,112,9.8,209,1112:14,15:40,12,17,41.4,22,99,28,14,
Darren Helm,27,DET,C,42,12,8,20,2,14,9,1,2,3,8,0,0,83,14.5,151,637:11,15:10,269,279,49.1,16,73,17,13,
Shawn Horcoff,35,DAL,C,77,7,13,20,1,52,2,4,1,0,13,0,0,68,10.3,109,990:06,12:52,209,208,50.1,28,62,34,17,
Rob Klinkhammer,27,PHX,C,72,11,9,20,6,19,10,1,0,1,9,0,0,103,10.7,175,818:28,11:22,1,5,16.7,7,168,14,13,
Nikolai Kulemin,27,TOR,LW,70,9,11,20,-4,24,9,0,0,4,11,0,0,81,11.1,149,1135:53,16:14,38,70,35.2,63,153,30,15,
James Sheppard,25,SJS,LW,67,4,16,20,3,35,4,0,0,0,15,1,0,84,4.8,143,815:25,12:10,105,128,45.1,34,105,31,15,
David Booth,29,VAN,LW,66,9,10,19,1,18,9,0,0,0,9,1,0,117,7.7,228,889:16,13:28,13,10,56.5,17,121,23,16,
Jonas Brodin,20,MIN,D,79,8,11,19,0,22,5,3,0,0,7,4,0,74,10.8,177,1888:12,23:54,0,0,,117,33,28,36,
J.T. Brown,23,TBL,RW,63,4,15,19,-9,6,4,0,0,0,12,2,1,113,3.5,187,821:08,13:02,7,15,31.8,32,70,19,12,
Cal Clutterbuck,26,NYI,RW,73,12,7,19,-9,50,9,0,3,1,6,0,1,172,7.0,286,1046:12,14:20,7,9,43.8,14,270,30,24,
Marcus Foligno,22,BUF,LW,74,7,12,19,-17,82,6,0,1,3,11,1,0,79,8.9,131,1114:37,15:04,146,155,48.5,43,206,36,19,
Nathan Horton,28,CBJ,RW,36,5,14,19,-3,24,3,2,0,2,12,2,0,48,10.4,94,556:29,15:27,1,0,100.0,14,53,12,11,
Matt Irwin,26,SJS,D,62,2,17,19,5,35,1,1,0,0,12,6,0,147,1.4,295,1166:30,18:49,0,1,0.0,93,62,15,44,
Jakub Kindl,26,DET,D,66,2,17,19,-4,24,2,0,0,0,10,7,0,93,2.2,206,1137:13,17:14,0,0,,42,57,14,34,
Dmitry Kulikov,23,FLA,D,81,8,11,19,-26,66,5,2,1,0,8,3,0,127,6.3,254,1757:09,21:42,0,0,,92,125,29,47,
Brendan Smith,24,DET,D,71,5,14,19,-2,68,4,1,0,0,14,0,0,90,5.6,193,1305:35,18:23,0,0,,69,57,18,49,
Karl Alzner,25,WSH,D,82,2,16,18,-7,26,2,0,0,1,13,1,2,95,2.1,201,1683:53,20:32,0,0,,158,73,28,33,
Mark Arcobello,25,EDM,C,41,4,14,18,-7,8,3,1,0,1,12,2,0,70,5.7,127,618:01,15:04,206,198,51.0,23,78,18,13,
Matt Bartkowski,25,BOS,D,64,0,18,18,22,30,0,0,0,0,18,0,0,91,0.0,208,1250:19,19:32,0,0,,56,155,11,28,
Brian Boyle,29,NYR,C,82,6,12,18,1,56,5,1,0,1,9,1,2,137,4.4,211,1047:28,12:46,306,272,52.9,54,154,20,20,
Andrew Ference,34,EDM,D,71,3,15,18,-18,63,3,0,0,1,13,2,0,77,3.9,148,1495:18,21:04,2,1,66.7,108,135,13,55,Clancy-1
Travis Hamonic,23,NYI,D,69,3,15,18,2,68,1,2,0,0,14,1,0,134,2.2,308,1726:08,25:01,0,0,,132,93,40,51,
Jimmy Hayes,24,2TM,RW,55,11,7,18,-5,18,8,3,0,0,6,1,0,72,15.3,127,603:12,10:58,11,19,36.7,19,115,14,5,
Jimmy Hayes,24,CHI,RW,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,7,23:41,11:51,0,0,,1,6,0,0,
Jimmy Hayes,24,FLA,RW,53,11,7,18,-6,18,8,3,0,0,6,1,0,71,15.5,120,579:31,10:56,11,19,36.7,18,109,14,5,
Chris Kelly,33,BOS,C,57,9,9,18,2,32,8,0,1,0,9,0,0,69,13.0,122,837:33,14:42,283,296,48.9,29,72,32,12,
Nikita Kucherov,20,TBL,RW,52,9,9,18,3,14,6,3,0,3,8,1,0,102,8.8,189,681:59,13:07,1,0,100.0,19,15,17,17,
Ben Lovejoy,29,ANA,D,78,5,13,18,21,39,5,0,0,2,12,1,0,107,4.7,219,1512:58,19:24,0,0,,150,215,17,32,
Derek MacKenzie,32,CBJ,C,71,9,9,18,0,47,7,0,2,0,8,0,1,70,12.9,132,799:54,11:16,251,236,51.5,32,237,22,15,
Colin McDonald,29,NYI,RW,70,8,10,18,-22,34,8,0,0,0,10,0,0,96,8.3,162,867:10,12:23,7,8,46.7,15,217,17,13,
Dominic Moore,33,NYR,C,73,6,12,18,0,18,5,0,1,1,10,0,2,96,6.3,145,856:15,11:44,354,294,54.6,24,62,18,11,
Daniel Paille,29,BOS,LW,72,9,9,18,9,6,8,0,1,1,9,0,0,71,12.7,117,789:21,10:58,11,6,64.7,30,70,32,13,
Viktor Stålberg,28,NSH,LW,70,8,10,18,-14,32,8,0,0,1,10,0,0,114,7.0,199,880:52,12:35,1,2,33.3,25,55,32,23,
Ryan Strome,20,NYI,C,37,7,11,18,-1,8,3,4,0,1,8,3,0,89,7.9,137,562:00,15:11,165,209,44.1,8,29,21,22,
Jesse Winchester,30,FLA,C,52,9,9,18,-2,38,8,1,0,2,9,0,0,100,9.0,156,662:20,12:44,63,67,48.5,21,65,9,9,
Joakim Andersson,24,DET,C,65,8,9,17,-11,12,8,0,0,1,8,0,1,78,10.3,119,898:48,13:50,345,326,51.4,25,26,18,27,
François Beauchemin,33,ANA,D,70,4,13,17,26,39,3,1,0,1,11,1,1,100,4.0,225,1616:57,23:06,0,0,,171,112,17,51,
Justin Braun,26,SJS,D,82,4,13,17,19,20,3,1,0,1,13,0,0,121,3.3,269,1720:51,20:59,0,0,,146,77,40,39,
Eric Brewer,34,TBL,D,77,4,13,17,10,59,4,0,0,2,11,0,2,83,4.8,178,1351:35,17:33,0,0,,99,139,17,40,
Braydon Coburn,28,PHI,D,82,5,12,17,-6,63,4,0,1,2,12,0,0,122,4.1,269,1840:23,22:27,0,0,,115,109,26,44,
Andrew Desjardins,27,SJS,C,81,3,14,17,-8,86,3,0,0,1,14,0,0,95,3.2,162,902:37,11:09,371,304,55.0,43,103,37,26,
Brenden Dillon,23,DAL,D,80,6,11,17,9,86,4,0,2,1,11,0,0,97,6.2,200,1687:28,21:06,0,0,,148,165,15,51,
Alexei Emelin,27,MTL,D,59,3,14,17,-1,59,2,1,0,0,12,2,0,58,5.2,135,1136:07,19:15,0,0,,127,189,7,44,
T.J. Galiardi,25,CGY,LW,62,4,13,17,-13,21,3,0,1,0,12,0,1,100,4.0,181,905:51,14:37,62,93,40.0,43,77,23,16,
Brian Gibbons,25,PIT,C,41,5,12,17,5,6,4,1,0,0,11,0,1,29,17.2,53,489:44,11:57,9,13,40.9,19,24,10,11,
Colin Greening,27,OTT,C,76,6,11,17,-15,41,4,2,0,1,10,1,0,108,5.6,183,1044:30,13:45,22,37,37.3,30,225,28,20,
Carl Gunnarsson,27,TOR,D,80,3,14,17,12,34,3,0,0,1,13,1,0,48,6.3,101,1552:46,19:25,0,0,,176,166,29,65,
Jan Hejda,35,COL,D,78,6,11,17,8,40,6,0,0,0,11,0,0,75,8.0,154,1741:24,22:20,0,0,,144,170,22,31,
David Jones,29,CGY,RW,48,9,8,17,1,10,7,2,0,1,8,0,0,104,8.7,168,742:04,15:28,38,35,52.1,31,102,15,13,
Tyler Kennedy,27,SJS,RW,67,4,13,17,-10,34,4,0,0,1,12,1,0,143,2.8,270,852:17,12:43,57,79,41.9,11,54,36,14,
Jamie McBain,25,BUF,D,69,6,11,17,-13,14,4,2,0,0,7,3,1,98,6.1,224,1391:28,20:10,0,0,,113,34,12,31,
Derek Morris,35,PHX,D,63,5,12,17,-2,41,5,0,0,0,11,1,0,82,6.1,200,1225:16,19:27,0,0,,104,99,21,23,
Jeff Petry,26,EDM,D,80,7,10,17,-22,42,6,1,0,0,9,1,0,96,7.3,220,1726:47,21:35,0,0,,132,181,29,96,
Sami Salo,39,TBL,D,71,4,13,17,11,18,4,0,0,0,7,6,0,81,4.9,179,1291:30,18:11,0,0,,66,57,17,20,
Marco Scandella,23,MIN,D,76,3,14,17,10,20,3,0,0,1,14,0,0,80,3.8,192,1429:40,18:49,0,0,,102,70,25,35,
Chris Tanev,24,VAN,D,64,6,11,17,12,8,5,0,1,2,11,0,0,65,9.2,130,1327:09,20:44,0,0,,136,25,17,18,
Todd Bertuzzi,38,DET,RW,59,9,7,16,-17,40,3,6,0,0,6,1,0,100,9.0,153,864:32,14:39,9,9,50.0,14,72,13,27,
Rene Bourque,32,MTL,RW,63,9,7,16,-1,32,6,3,0,2,6,1,0,118,7.6,221,893:33,14:11,4,4,50.0,15,90,13,9,
Chris Butler,27,CGY,D,82,2,14,16,-23,39,2,0,0,1,13,0,1,83,2.4,192,1661:48,20:16,0,0,,211,68,14,64,
Casey Cizikas,22,NYI,C,80,6,10,16,-12,30,5,1,0,1,7,1,2,79,7.6,141,1069:53,13:22,489,522,48.4,48,128,33,18,
Blake Comeau,27,CBJ,LW,61,5,11,16,-2,36,5,0,0,0,11,0,0,107,4.7,193,735:41,12:04,10,7,58.8,14,193,22,15,
Erik Condra,27,OTT,RW,76,6,10,16,0,30,5,0,1,0,9,0,1,85,7.1,180,885:18,11:39,1,14,6.7,44,28,37,30,
Calvin de Haan,22,NYI,D,51,3,13,16,-7,30,2,1,0,1,11,2,0,71,4.2,153,1072:14,21:01,0,0,,104,114,30,34,
Matt Donovan,23,NYI,D,52,2,14,16,-9,26,1,1,0,0,9,5,0,86,2.3,165,939:36,18:04,0,0,,72,68,18,37,
Michal Handzuš,36,CHI,C,59,4,12,16,0,16,3,0,1,2,11,0,1,50,8.0,76,805:09,13:39,329,335,49.5,55,35,14,11,
Johnny Oduya,32,CHI,D,77,3,13,16,11,38,3,0,0,1,12,0,1,83,3.6,161,1548:17,20:06,1,0,100.0,114,49,15,52,
Ryan Stanton,24,VAN,D,64,1,15,16,5,32,1,0,0,0,15,0,0,65,1.5,147,941:34,14:43,1,0,100.0,81,97,20,21,
Nate Thompson,29,TBL,C,81,9,7,16,3,27,7,0,2,1,7,0,0,105,8.6,164,1042:01,12:52,496,478,50.9,45,114,28,9,
Dale Weise,25,2TM,RW,61,6,10,16,3,59,5,1,0,1,10,0,0,41,14.6,65,513:26,8:25,0,4,0.0,26,103,17,14,
Dale Weise,25,VAN,RW,44,3,9,12,-1,42,2,1,0,0,9,0,0,29,10.3,43,341:33,7:46,0,4,0.0,13,65,12,10,
Dale Weise,25,MTL,RW,17,3,1,4,4,17,3,0,0,1,1,0,0,12,25.0,22,171:53,10:07,0,0,,13,38,5,4,
Michael Del Zotto,23,2TM,D,67,3,13,16,-9,18,2,1,0,0,9,4,0,90,3.3,199,1152:55,17:12,0,1,0.0,75,78,15,31,
Michael Del Zotto,23,NYR,D,42,2,9,11,-5,10,1,1,0,0,5,4,0,64,3.1,143,745:28,17:45,0,0,,47,50,9,25,
Michael Del Zotto,23,NSH,D,25,1,4,5,-4,8,1,0,0,0,4,0,0,26,3.8,56,407:27,16:18,0,1,0.0,28,28,6,6,
Bryan Bickell,27,CHI,LW,59,11,4,15,-6,28,11,0,0,2,4,0,0,93,11.8,179,669:39,11:21,1,1,50.0,10,105,10,8,
Lance Bouma,23,CGY,LW,78,5,10,15,-4,41,4,0,1,0,10,0,0,82,6.1,151,983:20,12:36,22,63,25.9,87,181,20,15,
Alexandre Burrows,32,VAN,LW,49,5,10,15,-9,71,3,2,0,0,5,4,1,104,4.8,201,873:05,17:49,23,32,41.8,33,84,24,13,
Jared Cowen,23,OTT,D,68,6,9,15,0,45,6,0,0,2,8,1,0,68,8.8,125,1394:50,20:31,0,0,,99,214,11,45,
Ron Hainsey,32,CAR,D,82,4,11,15,-9,45,4,0,0,1,10,0,1,72,5.6,170,1758:00,21:26,0,0,,124,96,36,40,
Jay Harrison,31,CAR,D,68,4,11,15,-1,44,3,1,0,1,6,5,0,103,3.9,216,1130:36,16:38,0,0,,82,141,8,23,
Erik Haula,22,MIN,C,46,6,9,15,14,29,5,0,1,1,9,0,0,56,10.7,90,466:44,10:09,161,187,46.3,17,23,8,5,
Barret Jackman,32,STL,D,79,3,12,15,11,97,3,0,0,1,12,0,0,83,3.6,163,1416:15,17:56,0,1,0.0,130,96,25,32,
Tomáš Jurčo,21,DET,RW,36,8,7,15,0,14,6,2,0,0,6,1,0,77,10.4,129,484:45,13:28,0,0,,9,67,8,10,
Brooks Laich,30,WSH,C,51,8,7,15,-7,16,6,1,1,1,4,2,1,75,10.7,129,879:50,17:15,203,257,44.1,35,62,20,15,
Maxim Lapierre,28,STL,C,71,9,6,15,-3,78,9,0,0,1,6,0,0,78,11.5,135,792:52,11:10,301,292,50.8,18,87,19,3,
Ville Leino,30,BUF,LW,58,0,15,15,-16,10,0,0,0,0,9,6,0,38,0.0,82,837:11,14:26,125,162,43.6,25,26,23,17,
Ryan Malone,34,TBL,LW,57,5,10,15,-7,67,5,0,0,0,7,3,0,95,5.3,140,671:27,11:47,2,5,28.6,26,75,11,23,
Paul Martin,32,PIT,D,39,3,12,15,-4,10,2,1,0,2,4,8,0,54,5.6,114,958:16,24:34,0,0,,74,30,12,17,
Drew Miller,29,DET,LW,82,7,8,15,-11,21,7,0,0,1,8,0,0,117,6.0,180,1159:20,14:08,9,14,39.1,63,122,26,9,
John Moore,23,NYR,D,74,4,11,15,7,25,4,0,0,2,9,2,0,115,3.5,250,1134:19,15:20,0,0,,57,59,4,27,
Nikita Nikitin,27,CBJ,D,66,2,13,15,9,20,2,0,0,1,13,0,0,95,2.1,197,1129:34,17:07,0,0,,72,84,13,21,
Chris Phillips,35,OTT,D,70,1,14,15,-12,30,0,1,0,0,7,7,0,90,1.1,173,1345:50,19:14,0,0,,95,140,10,46,
David Savard,23,CBJ,D,70,5,10,15,2,28,4,1,0,1,7,3,0,63,7.9,133,1248:01,17:50,1,0,100.0,81,149,12,8,
Raphael Diaz,28,3TM,D,63,2,13,15,-2,16,2,0,0,0,8,4,1,68,2.9,175,1133:24,17:59,0,1,0.0,127,36,8,22,
Raphael Diaz,28,MTL,D,46,0,11,11,-4,12,0,0,0,0,8,2,1,41,0.0,118,869:06,18:54,0,1,0.0,100,20,5,17,
Raphael Diaz,28,VAN,D,6,1,1,2,-3,0,1,0,0,0,0,1,0,9,11.1,26,95:50,15:58,0,0,,7,10,1,1,
Raphael Diaz,28,NYR,D,11,1,1,2,5,4,1,0,0,0,0,1,0,18,5.6,31,168:28,15:19,0,0,,20,6,2,4,
Brandon Bollig,27,CHI,LW,82,7,7,14,-1,92,7,0,0,1,7,0,0,109,6.4,188,842:35,10:17,1,0,100.0,22,203,5,6,
Michael Bournival,21,MTL,LW,60,7,7,14,-6,18,6,1,0,1,5,2,0,78,9.0,126,619:07,10:19,28,33,45.9,42,67,15,10,
Josh Gorges,29,MTL,D,66,1,13,14,6,12,1,0,0,0,11,1,1,35,2.9,106,1401:59,21:15,0,1,0.0,177,97,11,29,
Nicklas Grossmann,29,PHI,D,78,1,13,14,-6,55,1,0,0,0,12,0,1,71,1.4,178,1490:53,19:07,0,0,,174,189,4,44,
Anders Lee,23,NYI,C,22,9,5,14,3,14,7,2,0,0,5,0,0,68,13.2,99,345:54,15:43,1,5,16.7,2,48,9,8,
Matt Martin,24,NYI,LW,79,8,6,14,-11,90,8,0,0,3,6,0,0,120,6.7,187,940:01,11:54,3,6,33.3,42,359,22,15,
Chris Neil,34,OTT,RW,76,8,6,14,-10,211,8,0,0,0,5,1,0,99,8.1,174,897:01,11:48,1,2,33.3,18,253,16,13,
Paul Ranger,29,TOR,D,53,6,8,14,-1,36,5,0,1,0,8,0,0,59,10.2,118,923:27,17:25,0,0,,72,115,39,53,
Robyn Regehr,33,LAK,D,79,3,11,14,6,46,3,0,0,1,11,0,0,73,4.1,161,1497:38,18:57,0,0,,96,211,5,40,
Marc Staal,27,NYR,D,72,3,11,14,-1,24,2,1,0,0,10,0,1,92,3.3,217,1477:10,20:31,1,0,100.0,84,83,41,48,
Joe Vitale,28,PIT,C,53,1,13,14,-1,29,1,0,0,1,12,1,0,42,2.4,78,581:38,10:58,200,120,62.5,22,89,8,12,
Brian Flynn,25,BUF,C,79,6,7,13,-10,14,5,0,1,0,7,0,0,102,5.9,154,1139:06,14:25,184,205,47.3,55,51,28,15,
Tanner Glass,30,PIT,LW,67,4,9,13,-8,90,4,0,0,0,9,0,0,56,7.1,94,789:41,11:47,9,10,47.4,57,247,10,5,
Manny Malhotra,33,CAR,C,69,7,6,13,0,18,7,0,0,1,5,0,1,53,13.2,86,800:04,11:36,566,386,59.5,56,82,24,21,
Cody McLeod,29,COL,LW,71,5,8,13,2,122,4,0,1,0,8,0,0,76,6.6,110,733:15,10:20,2,8,20.0,33,148,10,1,
Brooks Orpik,33,PIT,D,72,2,11,13,-3,46,2,0,0,0,11,0,0,50,4.0,127,1526:13,21:12,0,0,,143,221,11,32,
Richard Pánik,22,TBL,RW,50,3,10,13,-9,21,3,0,0,0,6,4,0,56,5.4,114,634:37,12:42,3,5,37.5,16,70,16,23,
Roman Polák,27,STL,D,72,4,9,13,3,71,4,0,0,0,9,0,0,83,4.8,161,1248:17,17:20,0,0,,131,151,10,11,
Brandon Prust,29,MTL,LW,52,6,7,13,-1,121,6,0,0,3,5,1,1,49,12.2,67,666:47,12:49,65,60,52.0,35,92,12,15,
Kyle Quincey,28,DET,D,82,4,9,13,-5,88,4,0,0,1,9,0,0,106,3.8,213,1706:03,20:48,0,0,,109,88,31,39,
Anton Strålman,27,NYR,D,81,1,12,13,9,26,1,0,0,0,12,0,0,104,1.0,197,1571:19,19:24,0,0,,64,75,29,49,
Mark Stuart,29,WPG,D,69,2,11,13,11,101,2,0,0,0,11,0,0,73,2.7,152,1285:49,18:38,0,0,,160,229,6,32,
Mike Weaver,35,2TM,D,72,1,12,13,0,31,1,0,0,0,12,0,0,53,1.9,112,1330:43,18:29,1,0,100.0,128,121,15,23,
Mike Weaver,35,FLA,D,55,0,6,6,-9,23,0,0,0,0,6,0,0,44,0.0,95,1033:08,18:47,1,0,100.0,94,101,9,16,
Mike Weaver,35,MTL,D,17,1,6,7,9,8,1,0,0,0,6,0,0,9,11.1,17,297:35,17:30,0,0,,34,20,6,7,
Steve Bernier,28,NJD,RW,78,3,9,12,-15,33,3,0,0,1,8,1,0,104,2.9,161,970:53,12:27,6,12,33.3,23,118,22,13,
Dave Bolland,27,TOR,C,23,8,4,12,-1,24,6,1,1,2,3,1,0,33,24.2,55,332:43,14:28,152,185,45.1,13,38,10,12,
Drayson Bowman,24,CAR,LW,70,4,8,12,-2,16,4,0,0,0,8,0,0,80,5.0,150,724:56,10:21,6,4,60.0,18,45,19,12,
Grant Clitsome,28,WPG,D,32,2,10,12,-5,18,2,0,0,0,8,2,0,42,4.8,94,633:11,19:47,0,0,,42,51,9,22,
