Player,Age,Team,Pos,GP,G,A,PTS,+/-,PIM,EVG,PPG,SHG,GWG,EV,PP,SH,SOG,SPCT,TOI,ATOI,Awards
Guy Charron,22,MTL,LW,15,2,2,4,-2,2,2,0,0,0,2,0,0,13,15.4,,,
Guy Charron,22,DET,LW,24,8,4,12,0,4,6,2,0,1,4,0,0,55,14.5,,,
Ted Harris,34,MNS,D,78,2,13,15,0,130,1,1,0,0,12,1,0,90,2.2,,,"ASG,Hart-14"
Leon Rochefort,31,MTL,RW,57,5,10,15,12,4,2,0,3,1,9,0,1,33,15.2,,,
Serge Savard,25,MTL,D,37,5,10,15,10,30,4,0,1,1,7,3,0,55,9.1,,,
Don Luce,22,2TM,C,67,3,12,15,-7,18,3,0,0,0,12,0,0,74,4.1,,,
Don Luce,22,NYR,C,9,0,1,1,-1,0,0,0,0,0,1,0,0,3,0.0,,,
Don Luce,22,DET,C,58,3,11,14,-6,18,3,0,0,0,11,0,0,71,4.2,,,
Larry Cahan,37,LAK,D,67,3,11,14,-30,45,2,1,0,0,9,0,2,113,2.7,,,
Paul Curtis,23,LAK,D,64,1,13,14,-18,82,1,0,0,0,12,0,1,66,1.5,,,
Joe Hardy,25,CGS,C,40,4,10,14,-14,31,3,1,0,0,8,2,0,43,9.3,,,
Dale Hoganson,21,LAK,D,70,4,10,14,-15,52,4,0,0,0,10,0,0,72,5.6,,,
Wayne Muloin,29,2TM,D,71,0,14,14,-36,38,0,0,0,0,13,1,0,72,0.0,,,
Wayne Muloin,29,CGS,D,64,0,14,14,-34,32,0,0,0,0,13,1,0,68,0.0,,,
Wayne Muloin,29,MNS,D,7,0,0,0,-2,6,0,0,0,0,0,0,0,4,0.0,,,
Mike Robitaille,22,2TM,D,34,5,9,14,-14,29,2,3,0,0,3,6,0,48,10.4,,,
Mike Robitaille,22,NYR,D,11,1,1,2,-1,7,0,1,0,0,1,0,0,11,9.1,,,
Mike Robitaille,22,DET,D,23,4,8,12,-13,22,2,2,0,0,2,6,0,37,10.8,,,
Fred Barrett,21,MNS,D,57,0,13,13,3,75,0,0,0,0,12,0,1,75,0.0,,,
Val Fonteyne,37,PIT,LW,70,4,9,13,-10,0,2,1,1,0,9,0,0,59,6.8,,,
Earl Ingarfield,36,CGS,C,49,5,8,13,-9,4,5,0,0,0,8,0,0,76,6.6,,,
Doug Jarrett,26,CBH,D,51,1,12,13,11,46,0,0,1,0,12,0,0,75,1.3,,,
Garry Peters,28,PHI,C,73,6,7,13,-14,69,4,0,2,2,7,0,0,135,4.4,,,
Pat Quinn,28,VAN,D,76,2,11,13,1,149,2,0,0,0,9,0,2,76,2.6,,,
Paul Shmyr,25,CBH,D,57,1,12,13,3,41,1,0,0,1,12,0,0,35,2.9,,,
Rod Zaine,24,PIT,C,37,8,5,13,-8,21,6,2,0,0,5,0,0,34,23.5,,,
Glen Sather,27,2TM,LW,77,10,3,13,1,148,8,1,1,1,2,1,0,82,12.2,,,
Glen Sather,27,PIT,LW,46,8,3,11,1,96,6,1,1,0,2,1,0,64,12.5,,,
Glen Sather,27,NYR,LW,31,2,0,2,0,52,2,0,0,1,0,0,0,18,11.1,,,
Gary Doak,24,VAN,D,77,2,10,12,-3,112,2,0,0,0,9,0,1,60,3.3,,,
Larry Hale,29,PHI,D,70,1,11,12,-16,34,1,0,0,1,10,1,0,51,2.0,,,
Wayne Hillman,32,PHI,D,69,5,7,12,10,47,5,0,0,1,7,0,0,71,7.0,,,
Lew Morrison,22,PHI,RW,78,5,7,12,-13,25,5,0,0,0,6,0,1,129,3.9,,,
Brad Selwood,22,TOR,D,28,2,10,12,-6,13,0,2,0,0,7,3,0,31,6.5,,,
Carl Brewer,32,STL,D,19,2,9,11,-1,29,2,0,0,0,2,6,1,35,5.7,,,
Brent Hughes,27,PHI,D,30,1,10,11,-8,21,1,0,0,0,5,4,1,37,2.7,,,
Dick Mattiussi,32,CGS,D,67,3,8,11,-32,38,2,1,0,1,7,1,0,72,4.2,,,
Noel Picard,32,STL,D,75,3,8,11,1,119,3,0,0,1,8,0,0,128,2.3,,,
Bobby Sheehan,22,MTL,C,29,6,5,11,4,2,5,1,0,1,3,2,0,33,18.2,,,
Ron Stewart,38,NYR,C,76,5,6,11,6,19,3,0,2,1,6,0,0,52,9.6,,,
Ed Van Impe,30,PHI,D,77,0,11,11,-13,80,0,0,0,0,11,0,0,70,0.0,,,
Jim Watson,27,BUF,D,78,2,9,11,-28,147,2,0,0,0,7,1,1,114,1.8,,,
Ron Harris,28,DET,D,42,2,8,10,-28,65,0,1,1,0,6,2,0,84,2.4,,,
Jim Morrison,39,PIT,D,73,0,10,10,-12,32,0,0,0,0,9,1,0,134,0.0,,,
Bobby Schmautz,25,VAN,RW,26,5,5,10,0,14,5,0,0,0,4,1,0,64,7.8,,,
Joe Watson,27,PHI,D,57,3,7,10,9,50,3,0,0,0,7,0,0,61,4.9,,,
Bob Blackburn,32,PIT,D,64,4,5,9,-2,54,4,0,0,1,5,0,0,87,4.6,,,
Billy Dea,37,DET,C,42,6,3,9,-5,2,5,1,0,0,3,0,0,30,20.0,,,
Gerry Hart,23,DET,D,64,2,7,9,-3,148,1,1,0,1,7,0,0,62,3.2,,,
Skip Krake,27,BUF,C,74,4,5,9,-21,68,3,1,0,0,5,0,0,64,6.3,,,
Réal Lemieux,26,LAK,LW,43,3,6,9,-7,22,3,0,0,1,6,0,0,36,8.3,,,
Brian Glennie,24,TOR,D,54,0,8,8,0,31,0,0,0,0,8,0,0,42,0.0,,,
Bert Marshall,27,CGS,D,32,2,6,8,-19,48,1,1,0,0,3,3,0,54,3.7,,,
Tom Miller,23,DET,C,29,1,7,8,-18,9,0,1,0,0,7,0,0,30,3.3,,,
Kevin O'Shea,23,BUF,RW,41,4,4,8,-11,8,3,0,1,1,3,1,0,33,12.1,,,
Tracy Pratt,27,BUF,D,76,1,7,8,-17,179,1,0,0,0,7,0,0,34,2.9,,,
Bryan Watson,28,PIT,D,42,2,6,8,-5,119,2,0,0,0,6,0,0,48,4.2,,,
Dick Redmond,21,2TM,D,20,2,6,8,-9,28,1,1,0,0,5,1,0,46,4.3,,,
Dick Redmond,21,MNS,D,9,0,2,2,-2,16,0,0,0,0,2,0,0,11,0.0,,,
Dick Redmond,21,CGS,D,11,2,4,6,-7,12,1,1,0,0,3,1,0,35,5.7,,,
John Arbour,25,2TM,D,66,1,6,7,-5,93,1,0,0,0,6,0,0,66,1.5,,,
John Arbour,25,VAN,D,13,0,0,0,-5,12,0,0,0,0,0,0,0,9,0.0,,,
John Arbour,25,STL,D,53,1,6,7,0,81,1,0,0,0,6,0,0,57,1.8,,,
Butch Goring,21,LAK,C,19,2,5,7,5,2,2,0,0,0,4,1,0,15,13.3,,,
Hank Monteith,25,DET,LW,34,4,3,7,-6,0,4,0,0,0,3,0,0,36,11.1,,,
Garth Rizzuto,23,VAN,C,37,3,4,7,-16,16,2,1,0,0,3,0,1,33,9.1,,,
Jean-Guy Talbot,38,2TM,D,62,0,7,7,-24,42,0,0,0,0,7,0,0,44,0.0,,,
Jean-Guy Talbot,38,STL,D,5,0,0,0,-4,6,0,0,0,0,0,0,0,3,0.0,,,
Jean-Guy Talbot,38,BUF,D,57,0,7,7,-20,36,0,0,0,0,7,0,0,41,0.0,,,
Larry Brown,23,2TM,D,64,2,5,7,-7,18,1,1,0,1,2,2,1,108,1.9,,,
Larry Brown,23,DET,D,33,1,4,5,-15,8,1,0,0,1,2,1,1,52,1.9,,,
Larry Brown,23,NYR,D,31,1,1,2,8,10,0,1,0,0,0,1,0,56,1.8,,,
Dan Seguin,22,2TM,LW,36,1,6,7,-8,50,1,0,0,0,5,1,0,21,4.8,,,
Dan Seguin,22,MNS,LW,11,1,1,2,1,4,1,0,0,0,1,0,0,4,25.0,,,
Dan Seguin,22,VAN,LW,25,0,5,5,-9,46,0,0,0,0,4,1,0,17,0.0,,,
Ace Bailey,22,BOS,LW,36,0,6,6,2,44,0,0,0,0,6,0,0,33,0.0,,,
Danny Lawson,23,MNS,RW,32,1,5,6,3,2,1,0,0,0,5,0,0,25,4.0,,,
Reggie Leach,20,BOS,RW,23,2,4,6,7,0,2,0,0,0,4,0,0,30,6.7,,,
Rick MacLeish,21,PHI,LW,26,2,4,6,-4,19,2,0,0,0,4,0,0,54,3.7,,,
Larry Pleau,24,MTL,C,19,1,5,6,-8,8,1,0,0,1,4,0,1,24,4.2,,,
Bob Wall,28,STL,D,25,2,4,6,0,4,1,1,0,0,4,0,0,29,6.9,,,
Brit Selby,25,2TM,LW,64,1,5,6,-14,29,1,0,0,0,4,1,0,40,2.5,,,
Brit Selby,25,TOR,LW,11,0,1,1,-3,6,0,0,0,0,1,0,0,7,0.0,,,
Brit Selby,25,STL,LW,53,1,4,5,-11,23,1,0,0,0,3,1,0,33,3.0,,,
Al Karlander,24,DET,C,23,1,4,5,5,10,0,1,0,0,3,1,0,9,11.1,,,
Ab McDonald,34,STL,LW,20,0,5,5,-5,6,0,0,0,0,5,0,0,31,0.0,,,
Dennis O'Brien,21,MNS,D,27,3,2,5,-3,29,3,0,0,0,2,0,0,14,21.4,,,
John Schella,23,VAN,D,38,0,5,5,-6,58,0,0,0,0,5,0,0,29,0.0,,,
Ed Hatoum,23,VAN,RW,26,1,3,4,-14,21,0,0,1,0,1,2,0,27,3.7,,,
Serge Lajeunesse,20,DET,D,62,1,3,4,-28,55,0,0,1,0,3,0,0,76,1.3,,,
Len Lunde,34,VAN,C,20,1,3,4,-3,2,0,0,1,0,2,1,0,20,5.0,,,
Walt McKechnie,23,MNS,C,30,3,1,4,-9,34,3,0,0,0,0,0,1,39,7.7,,,
Jean Potvin,21,LAK,D,4,1,3,4,5,2,1,0,0,0,2,1,0,5,20.0,,,
Randy Wyrozub,20,BUF,C,16,2,2,4,-10,6,1,1,0,0,2,0,0,22,9.1,,,
Pierre Bouchard,22,MTL,D,51,0,3,3,3,50,0,0,0,0,3,0,0,33,0.0,,,
Robin Burns,24,PIT,LW,10,0,3,3,1,4,0,0,0,0,3,0,0,10,0.0,,,
Denis Dupéré,22,TOR,LW,20,1,2,3,-1,4,0,1,0,0,2,0,0,18,5.6,,,
André Dupont,21,NYR,D,7,1,2,3,1,21,1,0,0,0,0,1,1,17,5.9,,,
Earl Heiskala,28,PHI,LW,41,2,1,3,-11,72,2,0,0,1,1,0,0,39,5.1,,,
Al McDonough,20,LAK,RW,6,2,1,3,2,0,2,0,0,1,1,0,0,13,15.4,,,
Bill Plager,25,STL,D,36,0,3,3,-1,45,0,0,0,0,2,0,1,31,0.0,,,
Danny Schock,22,2TM,LW,20,1,2,3,0,0,1,0,0,0,2,0,0,8,12.5,,,
Danny Schock,22,BOS,LW,6,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,,,
Danny Schock,22,PHI,LW,14,1,2,3,1,0,1,0,0,0,2,0,0,7,14.3,,,
Jim Shires,25,DET,LW,21,2,1,3,-4,22,1,1,0,0,1,0,0,22,9.1,,,
John Stewart,20,PIT,LW,15,2,1,3,-9,9,1,1,0,0,0,1,0,25,8.0,,,
Jim Wiste,24,VAN,C,23,1,2,3,-8,0,1,0,0,0,0,2,0,9,11.1,,,
Jim Krulicki,22,2TM,LW,41,0,3,3,-8,6,0,0,0,0,0,2,1,21,0.0,,,
Jim Krulicki,22,NYR,LW,27,0,2,2,-2,6,0,0,0,0,0,1,1,14,0.0,,,
Jim Krulicki,22,DET,LW,14,0,1,1,-6,0,0,0,0,0,0,1,0,7,0.0,,,
Al Arbour,38,STL,D,22,0,2,2,6,6,0,0,0,0,1,0,1,3,0.0,,,
Curt Bennett,22,STL,LW,4,2,0,2,0,0,2,0,0,1,0,0,0,4,50.0,,,
Bill Heindl,24,MNS,LW,12,1,1,2,-1,0,1,0,0,0,1,0,0,18,5.6,,,
Sheldon Kannegiesser,23,PIT,D,18,0,2,2,-10,29,0,0,0,0,2,0,0,14,0.0,,,
Rick Kessell,21,PIT,C,6,0,2,2,1,2,0,0,0,0,2,0,0,15,0.0,,,
Yvon Labre,21,PIT,D,21,1,1,2,3,19,1,0,0,0,0,1,0,30,3.3,,,
Bob Murdoch,24,MTL,D,1,0,2,2,0,2,0,0,0,0,1,1,0,2,0.0,,,
Jim Niekamp,24,DET,D,24,0,2,2,-14,27,0,0,0,0,2,0,0,21,0.0,,,
Bernie Parent,25,2TM,G,48,0,,2,0,5,,,,0,2,,,0,,2617:23,,
Bernie Parent,25,PHI,G,30,0,,2,0,5,,,,0,2,,,0,,1580:59,,
Bernie Parent,25,TOR,G,18,0,,,0,0,,,,0,0,,,0,,1036:24,,
Marc Reaume,36,VAN,D,27,0,2,2,-6,4,0,0,0,0,2,0,0,19,0.0,,,
Larry Romanchych,21,CBH,RW,10,0,2,2,0,2,0,0,0,0,1,1,0,10,0.0,,,
Darryl Sly,31,VAN,D,31,0,2,2,-1,10,0,0,0,0,2,0,0,13,0.0,,,
Howie Young,33,VAN,D,11,0,2,2,-7,25,0,0,0,0,0,2,0,18,0.0,,,
Norm Beaudin,29,MNS,RW,12,0,1,1,-3,0,0,0,0,0,1,0,0,16,0.0,,,
Steve Cardwell,20,PIT,LW,5,0,1,1,-4,15,0,0,0,0,1,0,0,2,0.0,,,
Joe Daley,27,BUF,G,38,0,1,1,0,12,,,,0,1,,,0,,2068:45,,
Ab DeMarco,21,NYR,D,2,0,1,1,1,0,0,0,0,0,1,0,0,2,0.0,,,
Dave Dryden,29,BUF,G,10,0,1,1,0,0,,,,0,1,,,0,,408:08,,
Tony Esposito,27,CBH,G,57,0,1,1,0,4,,,,0,1,,,0,,3323:23,,"ASG,Hart-8"
Bob Falkenberg,25,DET,D,9,0,1,1,-4,6,0,0,0,0,1,0,0,4,0.0,,,
Doug Favell,25,PHI,G,44,0,1,1,0,9,,,,0,1,,,0,,2427:55,,
Rick Foley,25,CBH,D,2,0,1,1,1,8,0,0,0,0,1,0,0,4,0.0,,,
Glenn Hall,39,STL,G,32,0,1,1,0,0,,,,0,1,,,0,,1759:44,,
Jim Hargreaves,20,VAN,D,7,0,1,1,-3,33,0,0,0,0,0,1,0,2,0.0,,,
Billy Inglis,27,BUF,C,14,0,1,1,-4,4,0,0,0,0,0,1,0,9,0.0,,,
Eddie Johnston,35,BOS,G,38,0,1,1,0,6,,,,0,1,,,0,,2277:19,,
François Lacombe,22,BUF,D,1,0,1,1,-2,2,0,0,0,0,0,1,0,1,0.0,,,
Mike Laughton,26,CGS,C,25,1,0,1,-12,2,0,1,0,0,0,0,0,22,4.5,,,
Bob Liddington,22,TOR,LW,11,0,1,1,-2,2,0,0,0,0,1,0,0,2,0.0,,,
Lowell MacDonald,29,PIT,LW,10,0,1,1,-6,0,0,0,0,0,1,0,0,11,0.0,,,
Cesare Maniago,32,MNS,G,40,0,1,1,0,2,,,,0,1,,,0,,2378:17,,
Phil Myre,22,MTL,G,30,0,1,1,0,17,,,,0,1,,,0,,1674:33,,
Gary Smith,26,CGS,G,71,0,1,1,0,6,,,,0,1,,,0,,3974:40,,
Ralph Stewart,22,VAN,C,3,0,1,1,-2,0,0,0,0,0,0,1,0,2,0.0,,,
Doug Volmar,26,DET,RW,2,0,1,1,0,2,0,0,0,0,0,1,0,0,,,,
Ernie Wakely,30,STL,G,51,0,1,1,0,0,,,,0,1,,,0,,2858:10,,ASG
Terry Ball,26,BUF,D,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,,,
Bob Barlow,35,MNS,C,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0.0,,,
Les Binkley,36,PIT,G,34,0,0,0,0,0,,,,0,0,,,0,,1866:10,,
Don Blackburn,32,NYR,LW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Ken Block,26,VAN,D,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,,,
Ivan Boldirev,21,BOS,C,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,
Barry Boughner,23,CGS,LW,16,0,0,0,-3,9,0,0,0,0,0,0,0,7,0.0,,,
Doug Brindley,21,TOR,C,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Willie Brossart,21,PHI,D,1,0,0,0,-2,0,0,0,0,0,0,0,0,3,0.0,,,
Ken Brown,22,CBH,G,1,0,0,0,0,0,,,,0,0,,,0,,17:49,,
Terry Caffery,21,MNS,C,8,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,,,
Gerry Cheevers,30,BOS,G,40,0,0,0,0,4,,,,0,0,,,0,,2397:16,,
Bob Cook,25,VAN,RW,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,,,
Roger Crozier,28,BUF,G,44,0,0,0,0,0,,,,0,0,,,0,,2194:49,,
Butch Deadmarsh,20,BUF,LW,10,0,0,0,-3,9,0,0,0,0,0,0,0,7,0.0,,,
Denis DeJordy,32,LAK,G,60,0,0,0,0,0,,,,0,0,,,0,,3370:02,,
Norm Dennis,28,STL,C,4,0,0,0,-4,0,0,0,0,0,0,0,0,0,,,,
Gerry Desjardins,26,CBH,G,22,0,0,0,0,6,,,,0,0,,,0,,1215:06,,
Ken Dryden,23,MTL,G,6,0,0,0,0,0,,,,0,0,,,0,,326:53,,
Roy Edwards,33,DET,G,37,0,0,0,0,2,,,,0,0,,,0,,2098:50,,
George Gardner,28,VAN,G,18,0,0,0,0,0,,,,0,0,,,0,,919:50,,
Gary Geldart,20,MNS,D,4,0,0,0,-3,5,0,0,0,0,0,0,0,3,0.0,,,
Ed Giacomin,31,NYR,G,45,0,0,0,0,4,,,,0,0,,,0,,2637:49,,"ASG,ASnhl-1,Hart-8,Vezina-1"
Gilles Gilbert,21,MNS,G,17,0,0,0,0,2,,,,0,0,,,0,,930:51,,
Hilliard Graves,20,CGS,RW,14,0,0,0,-2,0,0,0,0,0,0,0,0,6,0.0,,,
Gerry Gray,23,DET,G,7,0,0,0,0,0,,,,0,0,,,0,,380:00,,
Charlie Hodge,37,VAN,G,35,0,0,0,0,0,,,,0,0,,,0,,1964:52,,
Paul Hoganson,21,PIT,G,2,0,0,0,0,0,,,,0,0,,,0,,57:09,,
Larry Hornung,25,STL,D,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,,,
Marshall Johnston,29,MNS,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Jean-Guy Lagace,25,BUF,D,3,0,0,0,0,2,0,0,0,0,0,0,0,3,0.0,,,
Chuck Lefley,21,MTL,LW,1,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,,,
Jim Mair,24,PHI,D,2,0,0,0,-1,0,0,0,0,0,0,0,0,6,0.0,,,
Randy Manery,22,DET,D,2,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,,,
Brian Marchinko,22,TOR,C,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Rick McCann,26,DET,C,5,0,0,0,-2,0,0,0,0,0,0,0,0,8,0.0,,,
Brian McDonald,25,BUF,C,12,0,0,0,-8,29,0,0,0,0,0,0,0,15,0.0,,,
Ray McKay,24,CBH,D,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,
Murray McLachlan,22,TOR,G,2,0,0,0,0,0,,,,0,0,,,0,,24:42,,
Don McLeod,24,DET,G,14,0,0,0,0,0,,,,0,0,,,0,,696:43,,
Mike McMahon,29,BUF,D,12,0,0,0,-9,4,0,0,0,0,0,0,0,20,0.0,,,
Gilles Meloche,20,CBH,G,2,0,0,0,0,0,,,,0,0,,,0,,120:00,,
Ken Murray,23,TOR,D,4,0,0,0,2,0,0,0,0,0,0,0,0,1,0.0,,,
Hap Myers,23,BUF,D,13,0,0,0,-10,6,0,0,0,0,0,0,0,14,0.0,,,
Cam Newton,20,PIT,G,5,0,0,0,0,4,,,,0,0,,,0,,278:56,,
Jack Norris,28,LAK,G,25,0,0,0,0,0,,,,0,0,,,0,,1304:45,,
Brian Perry,26,BUF,C,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,
Jacques Plante,42,TOR,G,40,0,0,0,0,2,,,,0,0,,,0,,2323:04,,"ASnhl-2,Hart-5"
Michel Plasse,22,STL,G,1,0,0,0,0,0,,,,0,0,,,0,,60:00,,
Tom Polanic,27,MNS,D,3,0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,,,
René Robert,22,TOR,RW,5,0,0,0,-2,0,0,0,0,0,0,0,0,8,0.0,,,
Jim Rutherford,21,DET,G,29,0,0,0,0,0,,,,0,0,,,0,,1494:30,,
Al Smith,25,PIT,G,45,0,0,0,0,26,,,,0,0,,,0,,2470:45,,
Bob Sneddon,26,CGS,G,7,0,0,0,0,0,,,,0,0,,,0,,223:49,,
Bill Speer,28,BOS,D,1,0,0,0,0,4,0,0,0,0,0,0,0,0,,,,
Jim Stanfield,24,LAK,C,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,,,
George Swarbrick,28,PHI,RW,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,,,
Paul Terbenche,25,BUF,D,3,0,0,0,-3,2,0,0,0,0,0,0,0,1,0.0,,,
Errol Thompson,20,TOR,LW,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,,,
Rogie Vachon,25,MTL,G,47,0,0,0,0,0,,,,0,0,,,0,,2674:30,,
Gilles Villemure,30,NYR,G,34,0,0,0,0,0,,,,0,0,,,0,,2036:21,,"ASG,Hart-10,Calder-3,Vezina-1"
Dunc Wilson,22,VAN,G,35,0,0,0,0,18,,,,0,0,,,0,,1784:23,,
Gump Worsley,41,MNS,G,24,0,0,0,0,10,,,,0,0,,,0,,1366:46,,
Chris Worthy,23,CGS,G,11,0,0,0,0,2,,,,0,0,,,0,,474:02,,
Bruce Gamble,32,2TM,G,34,0,,,0,0,,,,0,0,,,0,,1938:33,,
Bruce Gamble,32,TOR,G,23,0,,,0,0,,,,0,0,,,0,,1280:15,,
Bruce Gamble,32,PHI,G,11,0,,,0,0,,,,0,0,,,0,,658:18,,
League Average,,,,,,,,,,,,,,,,,,9.8,,,
